Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-27,,BOS,W,105,99,36,92,.391,11,25,.440,22,30,.733,18,55,25,5,1,12,21,,38,76,.500,8,23,.348,15,24,.625,3,36,22,6,6,11,25
2,2,2016-10-29,,IND,W,118,101,45,86,.523,9,21,.429,19,21,.905,13,47,34,8,6,12,14,,43,88,.489,7,18,.389,8,9,.889,8,33,34,8,7,13,16
3,3,2016-10-31,@,BRK,W,118,88,45,89,.506,11,27,.407,17,18,.944,13,58,26,9,9,19,22,,33,96,.344,5,31,.161,17,21,.810,16,45,14,12,3,15,15
4,4,2016-11-02,@,BOS,L,100,107,35,81,.432,7,20,.350,23,31,.742,15,49,21,7,7,19,19,,41,87,.471,14,32,.438,11,17,.647,10,39,28,10,4,12,24
5,5,2016-11-04,,NYK,L,104,117,37,84,.440,8,23,.348,22,27,.815,15,42,15,4,4,12,16,,46,89,.517,9,21,.429,16,21,.762,11,40,32,7,2,5,23
6,6,2016-11-05,@,IND,L,94,111,34,79,.430,6,18,.333,20,25,.800,13,40,17,8,5,16,13,,46,86,.535,12,26,.462,7,12,.583,8,36,27,8,9,11,20
7,7,2016-11-07,,ORL,W,112,80,42,89,.472,3,19,.158,25,31,.806,15,56,26,7,4,8,11,,33,85,.388,9,30,.300,5,6,.833,6,39,28,6,6,14,23
8,8,2016-11-09,@,ATL,L,107,115,41,91,.451,9,27,.333,16,21,.762,8,31,24,14,3,13,21,,42,83,.506,9,20,.450,22,27,.815,13,48,24,8,7,21,20
9,9,2016-11-10,@,MIA,W,98,95,37,89,.416,6,16,.375,18,20,.900,12,48,18,7,2,10,12,,36,88,.409,13,29,.448,10,15,.667,14,46,22,8,5,13,19
10,10,2016-11-12,,WAS,W,106,95,39,97,.402,5,15,.333,23,25,.920,15,52,21,7,6,10,20,,38,91,.418,4,13,.308,15,18,.833,13,49,19,3,7,12,22
11,11,2016-11-15,@,POR,W,113,88,41,98,.418,7,20,.350,24,28,.857,19,67,16,7,4,10,19,,34,95,.358,9,34,.265,11,18,.611,15,49,17,8,4,11,18
12,12,2016-11-17,@,UTA,W,85,77,33,90,.367,5,17,.294,14,16,.875,14,46,8,7,6,8,16,,30,78,.385,5,25,.200,12,14,.857,10,48,11,4,3,13,14
13,13,2016-11-19,@,LAC,L,95,102,33,77,.429,9,30,.300,20,24,.833,15,41,17,7,4,12,20,,36,77,.468,11,27,.407,19,23,.826,11,38,20,6,2,13,20
14,14,2016-11-20,@,LAL,W,118,110,45,87,.517,8,22,.364,20,28,.714,16,56,27,6,3,16,16,,41,93,.441,13,31,.419,15,21,.714,10,37,26,11,3,10,19
15,15,2016-11-22,@,DEN,L,107,110,43,95,.453,6,18,.333,15,18,.833,10,48,22,6,11,6,18,,43,100,.430,10,22,.455,14,17,.824,17,55,26,5,6,10,14
16,16,2016-11-25,@,PHI,W,105,89,40,90,.444,6,21,.286,19,26,.731,11,51,24,10,5,12,17,,31,78,.397,9,22,.409,18,22,.818,8,48,18,7,8,19,21
17,17,2016-11-30,,LAL,L,90,96,32,91,.352,4,21,.190,22,29,.759,14,46,22,15,11,14,26,,33,81,.407,2,8,.250,28,41,.683,18,60,17,12,3,23,24
18,18,2016-12-02,,CLE,W,111,105,47,96,.490,3,18,.167,14,17,.824,16,49,31,11,4,12,16,,45,83,.542,10,26,.385,5,10,.500,6,33,30,5,1,18,15
19,19,2016-12-03,@,DAL,L,82,107,32,71,.451,3,13,.231,15,21,.714,11,43,9,4,5,20,22,,40,87,.460,13,31,.419,14,18,.778,13,42,31,11,2,10,19
20,20,2016-12-05,,POR,L,110,112,35,83,.422,7,23,.304,33,38,.868,15,50,16,8,11,15,17,,45,93,.484,9,24,.375,13,18,.722,10,38,25,9,8,9,27
21,21,2016-12-06,@,DET,L,91,102,33,75,.440,2,15,.133,23,32,.719,9,45,15,6,7,14,20,,40,88,.455,8,21,.381,14,21,.667,9,44,24,10,5,9,23
22,22,2016-12-08,,SAS,W,95,91,35,80,.438,4,17,.235,21,27,.778,11,51,24,7,5,20,13,,39,97,.402,9,28,.321,4,5,.800,11,43,21,12,8,12,18
23,23,2016-12-10,,MIA,W,105,100,38,84,.452,1,8,.125,28,31,.903,12,47,17,8,6,11,15,,42,91,.462,5,20,.250,11,18,.611,14,43,25,5,5,12,22
24,24,2016-12-13,,MIN,L,94,99,38,87,.437,4,15,.267,14,19,.737,13,42,20,7,6,9,16,,38,86,.442,6,21,.286,17,22,.773,14,48,24,3,8,14,14
25,25,2016-12-15,@,MIL,L,97,108,35,74,.473,5,20,.250,22,29,.759,6,41,23,5,3,16,16,,45,95,.474,11,20,.550,7,13,.538,13,42,32,8,5,8,20
26,26,2016-12-16,,MIL,L,69,95,28,92,.304,5,21,.238,8,15,.533,19,50,17,7,2,12,14,,38,82,.463,10,25,.400,9,13,.692,11,53,26,7,4,11,14
27,27,2016-12-19,,DET,W,113,82,49,82,.598,8,16,.500,7,7,1.000,9,46,34,9,5,13,13,,34,83,.410,3,23,.130,11,13,.846,10,32,19,8,3,11,8
28,28,2016-12-21,,WAS,L,97,107,38,95,.400,6,21,.286,15,19,.789,17,49,25,4,5,14,18,,43,82,.524,3,18,.167,18,25,.720,6,44,23,7,3,10,20
29,29,2016-12-23,@,CHO,L,91,103,38,96,.396,7,22,.318,8,10,.800,17,52,20,5,6,9,20,,37,84,.440,5,18,.278,24,28,.857,12,48,25,6,13,10,8
30,30,2016-12-25,@,SAS,L,100,119,39,86,.453,7,18,.389,15,20,.750,14,38,20,9,1,14,19,,48,85,.565,9,18,.500,14,19,.737,11,43,30,7,3,13,19
31,31,2016-12-26,,IND,W,90,85,32,83,.386,6,25,.240,20,28,.714,16,48,17,10,3,13,15,,34,81,.420,9,25,.360,8,10,.800,9,40,26,5,5,16,21
32,32,2016-12-28,,BRK,W,101,99,35,88,.398,3,13,.231,28,29,.966,17,54,20,8,8,18,17,,37,86,.430,13,32,.406,12,16,.750,9,37,21,9,6,14,22
33,33,2016-12-30,@,IND,L,101,111,35,84,.417,6,23,.261,25,31,.806,15,47,17,8,5,13,23,,39,81,.481,7,19,.368,26,30,.867,8,42,26,7,6,11,22
34,34,2016-12-31,,MIL,L,96,116,33,83,.398,10,27,.370,20,28,.714,14,37,23,9,5,11,21,,43,76,.566,9,15,.600,21,27,.778,8,42,29,7,8,12,19
35,35,2017-01-02,,CHO,W,118,111,42,90,.467,7,23,.304,27,29,.931,15,45,23,10,9,10,17,,41,83,.494,9,19,.474,20,22,.909,7,34,24,7,3,14,19
36,36,2017-01-04,@,CLE,W,106,94,41,85,.482,13,30,.433,11,15,.733,12,43,23,8,3,12,18,,34,83,.410,8,25,.320,18,24,.750,16,44,13,6,2,15,16
37,37,2017-01-07,,TOR,W,123,118,38,97,.392,11,28,.393,36,39,.923,17,60,25,5,2,14,27,,37,85,.435,8,31,.258,36,43,.837,6,41,20,11,5,10,22
38,38,2017-01-09,,OKC,L,94,109,34,83,.410,7,19,.368,19,22,.864,9,38,18,7,2,11,13,,47,83,.566,7,24,.292,8,11,.727,6,42,30,5,5,12,17
39,39,2017-01-10,@,WAS,L,99,101,35,88,.398,10,27,.370,19,21,.905,12,44,19,10,2,17,18,,42,83,.506,11,22,.500,6,9,.667,7,42,24,8,6,21,24
40,40,2017-01-12,@,NYK,L,89,104,35,89,.393,3,18,.167,16,21,.762,14,43,20,5,4,12,12,,44,92,.478,7,23,.304,9,11,.818,17,48,21,3,7,12,17
41,41,2017-01-14,,NOP,W,107,99,43,101,.426,8,20,.400,13,23,.565,21,63,22,10,6,10,20,,39,84,.464,7,23,.304,14,21,.667,6,42,27,3,6,11,19
42,42,2017-01-15,@,MEM,W,108,104,40,78,.513,4,17,.235,24,35,.686,6,47,18,8,5,12,14,,40,95,.421,11,32,.344,13,13,1.000,13,50,24,6,3,10,22
43,43,2017-01-17,,DAL,L,98,99,37,82,.451,6,14,.429,18,22,.818,11,43,23,6,3,13,22,,37,78,.474,11,28,.393,14,18,.778,6,36,27,5,2,12,21
44,44,2017-01-20,@,ATL,L,93,102,34,81,.420,7,28,.250,18,19,.947,12,41,18,12,5,24,17,,39,82,.476,9,22,.409,15,19,.789,10,40,23,16,3,19,19
45,45,2017-01-21,,SAC,W,102,99,34,83,.410,6,17,.353,28,33,.848,14,48,22,7,7,11,18,,37,84,.440,9,26,.346,16,21,.762,9,40,20,7,5,9,23
46,46,2017-01-24,@,ORL,W,100,92,35,77,.455,7,22,.318,23,30,.767,6,44,12,13,6,13,19,,35,85,.412,7,22,.318,15,20,.750,12,48,18,7,2,19,18
47,47,2017-01-25,,ATL,L,114,119,43,94,.457,8,27,.296,20,26,.769,12,41,18,6,5,6,16,,43,83,.518,17,30,.567,16,19,.842,6,39,29,5,5,13,20
48,48,2017-01-27,,MIA,L,88,100,33,78,.423,3,13,.231,19,25,.760,9,43,19,7,9,21,12,,41,89,.461,9,24,.375,9,11,.818,7,40,25,14,2,10,17
49,49,2017-01-29,,PHI,W,121,108,45,89,.506,8,14,.571,23,28,.821,10,49,29,8,5,10,11,,44,99,.444,10,28,.357,10,14,.714,11,43,26,8,8,12,22
50,50,2017-02-01,@,OKC,W,128,100,49,81,.605,6,15,.400,24,30,.800,4,42,25,7,2,9,19,,38,100,.380,10,37,.270,14,17,.824,11,37,17,6,4,9,23
51,51,2017-02-03,@,HOU,L,117,121,48,100,.480,8,25,.320,13,18,.722,14,53,30,7,7,14,23,,44,98,.449,16,43,.372,17,25,.680,8,48,24,7,3,11,23
52,52,2017-02-06,@,SAC,W,112,107,43,81,.531,6,19,.316,20,31,.645,8,35,21,10,3,8,17,,41,79,.519,11,28,.393,14,16,.875,9,40,27,4,5,15,25
53,53,2017-02-08,@,GSW,L,92,123,37,92,.402,4,24,.167,14,19,.737,15,44,25,7,2,14,17,,48,85,.565,15,28,.536,12,13,.923,5,45,37,9,5,12,17
54,54,2017-02-10,@,PHO,L,97,115,37,86,.430,5,19,.263,18,22,.818,12,41,20,7,5,11,16,,48,95,.505,8,19,.421,11,13,.846,13,43,25,4,8,8,18
55,55,2017-02-12,@,MIN,L,89,117,35,84,.417,10,25,.400,9,13,.692,9,35,22,7,2,18,24,,44,81,.543,6,24,.250,23,26,.885,10,46,27,11,4,14,14
56,56,2017-02-14,,TOR,W,105,94,35,73,.479,7,17,.412,28,35,.800,7,37,22,8,5,17,23,,35,77,.455,5,20,.250,19,24,.792,8,34,15,9,1,16,26
57,57,2017-02-16,,BOS,W,104,103,38,90,.422,6,25,.240,22,22,1.000,15,51,23,2,6,7,13,,36,77,.468,14,37,.378,17,20,.850,4,31,24,2,4,7,18
58,58,2017-02-24,,PHO,W,128,121,46,98,.469,12,26,.462,24,31,.774,11,46,31,14,4,12,21,,49,93,.527,8,24,.333,15,25,.600,8,43,27,8,6,18,23
59,59,2017-02-25,@,CLE,W,117,99,46,93,.495,15,30,.500,10,16,.625,10,47,34,6,0,7,13,,37,80,.463,14,37,.378,11,15,.733,4,40,24,5,3,12,17
60,60,2017-02-28,,DEN,L,107,125,44,96,.458,10,26,.385,9,10,.900,11,35,26,10,3,12,19,,45,80,.563,13,30,.433,22,24,.917,6,45,26,6,2,16,16
