Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,SAS,L,94,101,39,93,.419,8,15,.533,8,15,.533,11,44,24,6,3,14,15,,40,76,.526,11,20,.550,10,16,.625,4,40,25,3,6,15,18
2,2,2013-11-01,,DET,W,111,108,40,77,.519,6,18,.333,25,30,.833,6,38,25,13,4,20,21,,42,89,.472,7,21,.333,17,24,.708,15,41,21,10,6,19,26
3,3,2013-11-02,@,DAL,L,99,111,37,87,.425,3,16,.188,22,26,.846,17,51,20,6,2,17,34,,32,80,.400,7,19,.368,40,46,.870,14,45,18,12,4,11,20
4,4,2013-11-04,,BOS,W,95,88,36,74,.486,5,15,.333,18,22,.818,9,36,23,6,2,18,19,,33,70,.471,7,20,.350,15,18,.833,4,32,14,9,6,17,21
5,5,2013-11-06,,NOP,L,84,99,34,71,.479,4,15,.267,12,14,.857,7,29,17,5,5,18,20,,38,78,.487,4,13,.308,19,21,.905,13,39,16,10,5,13,17
6,6,2013-11-09,,GSW,W,108,90,42,79,.532,5,13,.385,19,25,.760,8,44,25,8,5,16,23,,33,78,.423,10,30,.333,14,26,.538,9,33,17,8,3,17,24
7,7,2013-11-11,@,IND,L,79,95,31,75,.413,4,8,.500,13,19,.684,7,32,19,6,4,10,20,,37,76,.487,6,19,.316,15,18,.833,9,45,25,5,9,13,22
8,8,2013-11-13,,TOR,L,87,103,35,82,.427,6,21,.286,11,17,.647,11,40,24,6,5,17,24,,31,67,.463,8,15,.533,33,39,.846,9,37,14,12,6,13,21
9,9,2013-11-15,@,LAL,W,89,86,37,85,.435,1,13,.077,14,14,1.000,10,51,27,7,5,9,13,,35,80,.438,10,24,.417,6,11,.545,4,40,25,6,8,11,17
10,10,2013-11-17,@,SAC,W,97,86,40,72,.556,4,13,.308,13,18,.722,7,49,30,4,4,16,20,,33,87,.379,7,23,.304,13,17,.765,11,35,21,8,2,8,20
11,11,2013-11-18,@,LAC,W,106,102,39,81,.481,5,12,.417,23,30,.767,11,47,23,7,5,9,23,,34,86,.395,7,23,.304,27,32,.844,16,45,20,7,4,11,25
12,12,2013-11-20,@,GSW,W,88,81,34,88,.386,3,12,.250,17,19,.895,16,48,17,8,6,6,17,,36,82,.439,5,18,.278,4,8,.500,7,43,24,3,3,14,20
13,13,2013-11-22,,SAS,L,86,102,35,80,.438,3,11,.273,13,17,.765,12,38,16,7,2,14,18,,42,79,.532,7,17,.412,11,16,.688,11,41,25,8,3,15,18
14,14,2013-11-25,,HOU,L,86,93,34,82,.415,4,13,.308,14,18,.778,14,35,22,12,7,15,22,,34,69,.493,6,24,.250,19,27,.704,11,43,12,7,6,18,20
15,15,2013-11-27,@,BOS,W,100,93,36,80,.450,3,9,.333,25,31,.806,9,41,24,7,6,8,18,,38,89,.427,7,20,.350,10,13,.769,17,46,14,1,7,15,20
16,16,2013-11-30,,BRK,L,88,97,36,77,.468,7,15,.467,9,12,.750,6,33,20,6,3,13,19,,34,73,.466,9,18,.500,20,26,.769,8,39,21,6,4,12,10
17,17,2013-12-03,,PHO,W,110,91,46,84,.548,5,14,.357,13,21,.619,12,43,26,7,7,8,19,,37,87,.425,7,29,.241,10,15,.667,14,41,22,4,5,14,17
18,18,2013-12-05,,LAC,L,81,101,29,77,.377,3,13,.231,20,26,.769,11,38,16,8,1,16,19,,38,80,.475,11,20,.550,14,18,.778,10,40,22,6,5,15,24
19,19,2013-12-07,,GSW,L,82,108,31,85,.365,2,10,.200,18,22,.818,17,40,13,8,6,8,10,,44,88,.500,8,18,.444,12,14,.857,15,47,24,6,5,10,20
20,20,2013-12-09,,ORL,W,94,85,36,86,.419,10,17,.588,12,17,.706,11,52,23,4,4,14,21,,30,75,.400,6,22,.273,19,20,.950,3,35,12,7,8,12,15
21,21,2013-12-11,,OKC,L,100,116,34,81,.420,6,15,.400,26,34,.765,9,33,17,11,3,12,25,,40,71,.563,9,18,.500,27,33,.818,8,42,22,8,5,21,27
22,22,2013-12-13,@,NOP,L,98,104,40,80,.500,6,15,.400,12,17,.706,12,42,24,3,2,11,17,,39,76,.513,9,22,.409,17,20,.850,8,31,22,3,5,6,12
23,23,2013-12-15,,MIN,L,93,101,37,83,.446,5,15,.333,14,20,.700,13,47,17,5,2,9,20,,35,79,.443,12,26,.462,19,25,.760,10,44,22,7,5,9,17
24,24,2013-12-17,,LAL,L,92,96,37,91,.407,5,16,.313,13,17,.765,18,49,20,10,2,14,18,,37,75,.493,7,22,.318,15,19,.789,4,37,16,8,10,14,18
25,25,2013-12-18,@,DAL,L,91,105,37,93,.398,8,18,.444,9,14,.643,22,43,23,11,2,15,25,,40,73,.548,5,15,.333,20,23,.870,11,42,25,11,10,15,16
26,26,2013-12-21,@,NYK,W,95,87,39,82,.476,1,9,.111,16,19,.842,13,56,17,5,3,16,16,,33,79,.418,6,22,.273,15,23,.652,6,29,21,12,6,7,15
27,27,2013-12-23,,UTA,W,104,94,39,83,.470,11,20,.550,15,20,.750,11,40,24,9,7,6,15,,35,75,.467,11,24,.458,13,15,.867,8,38,24,4,7,13,16
28,28,2013-12-26,@,HOU,L,92,100,38,93,.409,5,18,.278,11,20,.550,20,49,20,6,4,9,30,,31,71,.437,5,24,.208,33,40,.825,7,41,17,3,7,9,19
29,29,2013-12-28,,DEN,W,120,99,47,91,.516,8,19,.421,18,25,.720,19,46,26,12,3,7,22,,33,70,.471,10,22,.455,23,28,.821,6,25,17,5,7,14,18
30,30,2013-12-30,,CHI,L,91,95,35,78,.449,0,5,.000,21,28,.750,12,37,19,13,6,20,27,,28,65,.431,6,15,.400,33,42,.786,9,37,16,13,10,20,21
31,31,2014-01-02,@,PHO,W,99,91,44,92,.478,3,14,.214,8,14,.571,19,59,20,6,4,15,16,,37,90,.411,8,30,.267,9,16,.563,13,40,18,11,5,12,14
32,32,2014-01-03,@,DEN,L,108,111,37,76,.487,5,12,.417,29,38,.763,10,35,23,11,3,13,21,,43,80,.538,9,22,.409,16,21,.762,11,41,27,7,5,16,28
33,33,2014-01-05,@,DET,W,112,84,43,92,.467,8,15,.533,18,22,.818,19,59,31,4,4,10,15,,35,86,.407,4,17,.235,10,20,.500,12,43,23,4,5,11,20
34,34,2014-01-07,,SAS,L,108,110,46,99,.465,6,17,.353,10,15,.667,12,40,22,7,5,11,24,,43,83,.518,7,24,.292,17,25,.680,9,44,24,9,5,17,16
35,35,2014-01-10,,PHO,W,104,99,42,86,.488,6,15,.400,14,23,.609,14,53,24,1,9,8,11,,38,92,.413,11,30,.367,12,16,.750,14,44,19,4,6,6,23
36,36,2014-01-12,,ATL,W,108,101,43,83,.518,6,15,.400,16,20,.800,8,40,26,13,6,11,17,,38,80,.475,9,27,.333,16,24,.667,9,38,25,9,2,15,16
37,37,2014-01-14,,OKC,W,90,87,32,80,.400,4,14,.286,22,27,.815,11,43,19,8,3,13,21,,33,81,.407,5,21,.238,16,20,.800,12,45,12,5,5,19,27
38,38,2014-01-15,@,MIL,W,82,77,33,82,.402,5,20,.250,11,18,.611,11,43,20,7,10,9,17,,31,82,.378,6,20,.300,9,12,.750,15,51,22,5,5,15,19
39,39,2014-01-17,,SAC,W,91,90,36,78,.462,6,17,.353,13,18,.722,4,37,18,8,13,10,23,,33,81,.407,5,11,.455,19,23,.826,10,43,17,4,2,14,16
40,40,2014-01-20,,NOP,L,92,95,31,74,.419,7,19,.368,23,28,.821,14,44,16,2,5,17,20,,35,77,.455,5,9,.556,20,23,.870,9,34,21,10,8,10,22
41,41,2014-01-24,@,HOU,W,88,87,36,78,.462,4,7,.571,12,16,.750,11,42,21,5,3,15,16,,32,79,.405,14,34,.412,9,14,.643,7,31,21,7,4,13,19
42,42,2014-01-25,,HOU,W,99,81,41,88,.466,7,19,.368,10,14,.714,16,52,23,8,5,11,23,,30,81,.370,9,32,.281,12,17,.706,10,38,14,3,5,15,15
43,43,2014-01-28,@,POR,W,98,81,43,83,.518,6,13,.462,6,10,.600,9,46,24,9,2,13,20,,30,87,.345,4,24,.167,17,22,.773,12,40,18,4,2,12,12
44,44,2014-01-29,@,SAC,W,99,89,41,75,.547,4,14,.286,13,16,.813,9,31,24,11,4,12,15,,38,79,.481,5,21,.238,8,8,1.000,13,34,20,5,2,15,12
45,45,2014-01-31,@,MIN,W,94,90,38,80,.475,4,12,.333,14,22,.636,9,38,19,10,6,9,11,,39,84,.464,6,22,.273,6,7,.857,9,46,18,5,4,14,20
46,46,2014-02-01,,MIL,W,99,90,38,79,.481,6,10,.600,17,22,.773,13,48,22,4,6,12,20,,30,76,.395,9,23,.391,21,25,.840,11,38,15,8,3,13,21
47,47,2014-02-03,@,OKC,L,77,86,32,81,.395,2,16,.125,11,15,.733,11,35,18,8,4,11,21,,34,76,.447,4,18,.222,14,23,.609,10,44,17,7,9,16,20
48,48,2014-02-05,,DAL,L,96,110,37,69,.536,6,16,.375,16,22,.727,8,32,24,7,6,17,23,,42,78,.538,8,18,.444,18,25,.720,11,35,24,7,3,13,20
49,49,2014-02-08,@,ATL,W,79,76,37,90,.411,4,12,.333,1,1,1.000,11,41,22,14,5,15,12,,30,70,.429,8,20,.400,8,15,.533,7,42,21,10,3,21,10
50,50,2014-02-09,@,CLE,L,83,91,33,86,.384,3,14,.214,14,16,.875,9,46,22,8,6,14,21,,35,88,.398,10,20,.500,11,18,.611,10,48,24,6,5,13,20
51,51,2014-02-11,,WAS,W,92,89,33,70,.471,3,13,.231,23,27,.852,9,40,16,11,4,17,19,,34,74,.459,7,24,.292,14,20,.700,5,33,14,8,7,13,20
52,52,2014-02-12,@,ORL,W,86,81,36,77,.468,2,12,.167,12,18,.667,8,36,17,7,7,8,14,,34,83,.410,4,13,.308,9,10,.900,15,42,18,3,9,13,13
53,53,2014-02-18,,NYK,W,98,93,37,75,.493,6,12,.500,18,24,.750,10,38,20,5,7,13,22,,35,85,.412,6,27,.222,17,20,.850,14,39,15,8,5,12,23
54,54,2014-02-21,,LAC,W,102,96,42,87,.483,5,15,.333,13,15,.867,6,42,27,7,9,11,30,,31,80,.388,7,24,.292,27,43,.628,13,47,23,6,4,12,15
55,55,2014-02-22,@,CHA,L,89,92,34,79,.430,4,15,.267,17,22,.773,7,42,17,6,5,15,24,,30,82,.366,8,20,.400,24,27,.889,9,42,16,4,4,11,18
56,56,2014-02-26,,LAL,W,108,103,45,92,.489,4,13,.308,14,21,.667,13,45,28,8,5,12,18,,38,77,.494,15,28,.536,12,18,.667,5,34,24,5,10,15,15
57,57,2014-02-28,@,OKC,L,107,113,41,80,.513,10,16,.625,15,20,.750,9,33,30,11,1,12,22,,38,77,.494,10,22,.455,27,32,.844,15,39,18,10,8,14,18
58,58,2014-03-01,,CLE,W,110,96,44,81,.543,9,19,.474,13,18,.722,11,36,24,8,7,9,11,,39,79,.494,7,18,.389,11,15,.733,8,33,20,5,3,12,16
