Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,CLE,L,94,98,33,82,.402,9,24,.375,19,24,.792,9,37,24,8,8,15,27,,35,84,.417,5,15,.333,23,34,.676,16,48,21,7,3,11,20
2,2,2013-11-01,,MIA,W,101,100,33,68,.485,8,16,.500,27,39,.692,7,40,21,5,5,18,29,,32,67,.478,7,14,.500,29,36,.806,4,30,24,10,2,15,29
3,3,2013-11-03,@,ORL,L,86,107,34,89,.382,4,17,.235,14,15,.933,11,42,23,5,8,12,23,,42,89,.472,7,17,.412,16,22,.727,13,54,19,7,4,15,19
4,4,2013-11-05,,UTA,W,104,88,40,78,.513,4,11,.364,20,32,.625,11,39,23,11,3,15,27,,31,82,.378,4,18,.222,22,30,.733,19,47,17,6,3,20,24
5,5,2013-11-08,@,WAS,L,108,112,41,88,.466,6,24,.250,20,29,.690,11,51,23,11,3,21,27,,41,88,.466,10,24,.417,20,26,.769,7,36,28,10,4,16,19
6,6,2013-11-09,,IND,L,91,96,35,76,.461,8,19,.421,13,16,.813,7,38,20,9,2,15,21,,37,80,.463,7,14,.500,15,20,.750,11,42,24,9,3,13,18
7,7,2013-11-13,@,SAC,L,86,107,31,82,.378,3,13,.231,21,27,.778,10,52,14,2,7,15,23,,41,94,.436,8,24,.333,17,23,.739,12,50,26,8,3,6,23
8,8,2013-11-15,@,PHO,W,100,98,38,87,.437,2,12,.167,22,29,.759,14,49,14,8,4,12,25,,34,79,.430,10,28,.357,20,25,.800,9,42,17,8,4,16,23
9,9,2013-11-16,@,LAC,L,103,110,36,85,.424,9,23,.391,22,33,.667,16,39,24,7,1,11,26,,40,77,.519,10,23,.435,20,30,.667,13,51,23,6,7,17,21
10,10,2013-11-18,,POR,L,98,108,31,85,.365,3,13,.231,33,35,.943,14,40,12,9,4,7,18,,41,76,.539,8,18,.444,18,21,.857,9,46,19,5,5,14,25
11,11,2013-11-20,@,CHA,L,91,95,32,67,.478,9,19,.474,18,25,.720,6,36,21,6,5,17,27,,36,81,.444,5,13,.385,18,30,.600,17,41,17,7,4,15,20
12,12,2013-11-22,@,MIN,L,81,111,31,78,.397,5,16,.313,14,20,.700,10,47,7,5,2,20,18,,40,97,.412,11,36,.306,20,23,.870,17,47,28,10,6,8,19
13,13,2013-11-24,,DET,L,97,109,35,77,.455,14,26,.538,13,18,.722,8,35,23,6,2,17,28,,38,80,.475,5,17,.294,28,40,.700,13,44,20,9,3,9,19
14,14,2013-11-26,@,TOR,W,102,100,39,77,.506,4,14,.286,20,22,.909,11,39,25,7,3,15,18,,34,78,.436,11,26,.423,21,22,.955,9,34,18,4,1,15,24
15,15,2013-11-27,,LAL,L,94,99,31,83,.373,11,30,.367,21,26,.808,11,44,21,6,10,12,23,,34,85,.400,13,30,.433,18,22,.818,11,48,21,5,7,10,24
16,16,2013-11-29,@,HOU,L,95,114,37,89,.416,6,22,.273,15,23,.652,15,44,24,10,3,11,14,,39,74,.527,19,32,.594,17,20,.850,7,41,31,9,8,16,18
17,17,2013-11-30,@,MEM,W,97,88,34,73,.466,9,18,.500,20,26,.769,8,39,21,6,4,12,10,,36,77,.468,7,15,.467,9,12,.750,6,33,20,6,3,13,19
18,18,2013-12-03,,DEN,L,87,111,30,75,.400,2,16,.125,25,34,.735,11,37,15,7,4,11,19,,43,85,.506,7,18,.389,18,28,.643,17,56,23,7,7,10,23
19,19,2013-12-05,,NYK,L,83,113,29,73,.397,4,16,.250,21,31,.677,15,35,11,3,3,16,25,,44,77,.571,16,27,.593,9,11,.818,7,30,24,11,7,12,29
20,20,2013-12-07,@,MIL,W,90,82,34,74,.459,5,18,.278,17,23,.739,11,41,16,6,6,8,21,,30,73,.411,7,20,.350,15,22,.682,8,36,20,3,3,11,19
21,21,2013-12-10,,BOS,W,104,96,39,70,.557,3,12,.250,23,28,.821,8,42,19,4,2,13,16,,35,80,.438,11,22,.500,15,21,.714,10,35,14,8,1,9,22
22,22,2013-12-12,,LAC,W,102,93,33,74,.446,8,20,.400,28,30,.933,5,42,18,5,0,13,31,,26,70,.371,6,24,.250,35,52,.673,9,43,15,6,1,14,20
23,23,2013-12-13,@,DET,L,99,103,36,79,.456,12,23,.522,15,20,.750,7,38,24,4,4,12,25,,39,83,.470,3,10,.300,22,31,.710,9,43,23,2,4,13,21
24,24,2013-12-16,,PHI,W,130,94,47,78,.603,21,35,.600,15,26,.577,4,42,35,10,2,20,20,,37,90,.411,8,30,.267,12,20,.600,8,39,21,14,0,19,24
25,25,2013-12-18,,WAS,L,107,113,39,74,.527,9,21,.429,20,24,.833,5,31,28,8,5,14,24,,38,88,.432,12,20,.600,25,30,.833,19,51,19,9,6,16,22
26,26,2013-12-20,@,PHI,L,120,121,42,85,.494,15,33,.455,21,30,.700,5,36,36,10,5,16,18,,51,100,.510,9,29,.310,10,15,.667,12,49,36,8,2,17,21
27,27,2013-12-23,,IND,L,86,103,29,76,.382,6,26,.231,22,25,.880,9,36,21,6,4,18,19,,38,83,.458,9,28,.321,18,19,.947,8,46,16,12,3,17,20
28,28,2013-12-25,,CHI,L,78,95,25,71,.352,5,17,.294,23,31,.742,13,39,11,7,5,16,19,,36,74,.486,5,17,.294,18,20,.900,11,45,20,10,3,15,22
29,29,2013-12-27,,MIL,W,104,93,34,79,.430,12,26,.462,24,32,.750,9,49,22,5,4,10,23,,33,88,.375,9,32,.281,18,25,.720,12,43,20,7,7,9,26
30,30,2013-12-28,@,IND,L,91,105,36,77,.468,8,21,.381,11,16,.688,5,28,13,9,4,13,22,,38,71,.535,8,19,.421,21,25,.840,5,41,28,8,2,17,18
31,31,2013-12-31,@,SAS,L,92,113,37,84,.440,5,15,.333,13,15,.867,11,34,24,8,2,15,24,,40,78,.513,9,20,.450,24,28,.857,14,47,27,8,6,15,17
32,32,2014-01-02,@,OKC,W,95,93,31,70,.443,9,24,.375,24,31,.774,9,34,16,13,2,19,20,,34,68,.500,9,22,.409,16,19,.842,6,33,20,9,6,21,23
33,33,2014-01-04,,CLE,W,89,82,31,71,.437,8,24,.333,19,22,.864,6,33,24,4,4,9,18,,29,79,.367,10,22,.455,14,20,.700,14,45,14,4,3,11,22
34,34,2014-01-06,,ATL,W,91,86,33,80,.413,8,27,.296,17,26,.654,15,43,17,10,5,11,25,,27,70,.386,8,24,.333,24,26,.923,10,39,21,5,4,18,23
35,35,2014-01-08,,GSW,W,102,98,34,77,.442,5,19,.263,29,35,.829,10,41,13,12,2,15,20,,36,78,.462,9,26,.346,17,23,.739,6,40,19,7,5,18,27
36,36,2014-01-10,,MIA,W,104,95,40,86,.465,7,20,.350,17,21,.810,13,49,21,7,4,13,22,,34,80,.425,6,23,.261,21,27,.778,11,39,19,5,2,14,24
