Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,,MEM,W,101,92,38,74,.514,5,15,.333,20,29,.690,8,39,25,12,9,22,27,,33,86,.384,2,14,.143,24,30,.800,17,44,24,14,4,18,25
2,2,2012-11-02,@,LAL,W,105,95,38,84,.452,8,22,.364,21,27,.778,9,37,24,12,4,11,26,,34,68,.500,7,16,.438,20,28,.714,7,38,15,7,7,20,23
3,3,2012-11-03,,GSW,L,110,114,30,70,.429,10,21,.476,40,52,.769,7,33,21,6,5,16,31,,41,84,.488,4,16,.250,28,39,.718,16,48,22,7,2,13,34
4,4,2012-11-05,,CLE,L,101,108,39,74,.527,9,25,.360,14,16,.875,9,38,23,7,13,25,24,,40,92,.435,14,29,.483,14,22,.636,18,43,24,12,2,17,18
5,5,2012-11-07,,SAS,W,106,84,46,83,.554,6,17,.353,8,9,.889,9,46,30,13,8,15,19,,30,73,.411,8,23,.348,16,24,.667,6,29,25,7,4,20,11
6,6,2012-11-08,@,POR,W,103,90,41,77,.532,3,13,.231,18,25,.720,10,44,20,9,3,13,22,,32,75,.427,7,20,.350,19,30,.633,9,31,19,10,4,13,22
7,7,2012-11-11,,ATL,W,89,76,38,82,.463,5,15,.333,8,8,1.000,8,38,21,12,6,13,22,,30,72,.417,9,25,.360,7,16,.438,10,41,20,3,9,22,12
8,8,2012-11-14,,MIA,W,107,100,35,72,.486,10,21,.476,27,32,.844,9,38,22,11,8,18,25,,35,77,.455,9,21,.429,21,29,.724,11,36,22,11,6,19,25
9,9,2012-11-17,,CHI,W,101,80,37,75,.493,5,16,.313,22,30,.733,10,41,21,10,10,12,20,,30,89,.337,2,14,.143,18,22,.818,21,45,18,7,4,15,20
10,10,2012-11-19,@,SAS,W,92,87,40,85,.471,1,12,.083,11,19,.579,17,52,13,7,7,17,20,,29,82,.354,6,20,.300,23,28,.821,13,42,16,7,3,13,19
11,11,2012-11-21,@,OKC,L,111,117,40,93,.430,7,20,.350,24,33,.727,17,45,19,16,5,14,27,,36,79,.456,11,23,.478,34,39,.872,12,44,20,12,5,19,24
12,12,2012-11-23,@,BRK,L,76,86,29,72,.403,4,17,.235,14,22,.636,17,45,15,8,7,18,22,,34,73,.466,5,13,.385,13,19,.684,11,35,19,6,3,15,22
13,13,2012-11-24,@,ATL,L,93,104,32,75,.427,8,19,.421,21,25,.840,7,37,19,13,3,14,22,,38,75,.507,7,17,.412,21,26,.808,8,39,26,5,2,18,18
14,14,2012-11-26,,NOH,L,98,105,37,79,.468,18,37,.486,6,11,.545,8,32,26,11,5,14,26,,36,71,.507,15,25,.600,18,23,.783,7,36,23,6,3,15,19
15,15,2012-11-28,,MIN,W,101,95,37,81,.457,4,19,.211,23,26,.885,11,35,28,11,6,10,25,,31,82,.378,6,22,.273,27,35,.771,21,52,18,5,6,18,25
16,16,2012-12-01,,SAC,W,116,81,47,86,.547,12,24,.500,10,16,.625,8,41,27,12,6,5,15,,29,76,.382,9,23,.391,14,18,.778,10,40,23,2,3,17,19
17,17,2012-12-03,@,UTA,W,105,104,42,89,.472,4,21,.190,17,24,.708,13,36,19,9,3,10,14,,42,74,.568,9,20,.450,11,15,.733,9,41,25,6,5,17,26
18,18,2012-12-05,,DAL,W,112,90,45,90,.500,6,20,.300,16,21,.762,12,49,30,18,6,17,17,,34,84,.405,5,19,.263,17,19,.895,11,41,20,8,6,22,18
19,19,2012-12-08,,PHO,W,117,99,48,93,.516,7,23,.304,14,24,.583,17,41,30,12,5,11,16,,36,78,.462,9,24,.375,18,20,.900,9,37,24,6,6,20,22
20,20,2012-12-09,,TOR,W,102,83,36,79,.456,6,19,.316,24,34,.706,15,45,21,11,6,9,17,,30,77,.390,10,26,.385,13,17,.765,11,39,22,3,5,14,22
21,21,2012-12-11,@,CHI,W,94,89,37,80,.463,4,11,.364,16,23,.696,11,42,19,11,5,15,15,,35,87,.402,10,20,.500,9,12,.750,18,50,26,8,4,16,18
22,22,2012-12-12,@,CHA,W,100,94,37,85,.435,9,23,.391,17,25,.680,17,48,26,6,11,11,16,,35,82,.427,5,16,.313,19,24,.792,12,44,18,4,5,12,24
23,23,2012-12-15,@,MIL,W,111,85,44,82,.537,5,11,.455,18,24,.750,11,49,33,10,3,11,22,,30,83,.361,7,21,.333,18,25,.720,14,40,15,6,5,13,22
24,24,2012-12-17,@,DET,W,88,76,35,78,.449,5,22,.227,13,17,.765,12,42,19,9,5,11,15,,29,71,.408,7,20,.350,11,19,.579,8,34,15,4,7,15,17
25,25,2012-12-19,,NOH,W,93,77,37,74,.500,4,20,.200,15,19,.789,9,37,28,8,7,12,21,,29,75,.387,2,19,.105,17,22,.773,14,42,15,3,5,20,18
26,26,2012-12-21,,SAC,W,97,85,37,87,.425,7,23,.304,16,24,.667,16,53,24,13,13,19,17,,33,79,.418,8,22,.364,11,16,.688,8,32,18,7,9,16,25
27,27,2012-12-23,@,PHO,W,103,77,38,71,.535,11,21,.524,16,29,.552,5,44,26,12,7,16,19,,29,80,.363,3,17,.176,16,24,.667,12,41,18,10,2,14,21
28,28,2012-12-25,,DEN,W,112,100,45,93,.484,11,25,.440,11,19,.579,16,45,29,12,6,15,21,,40,80,.500,3,13,.231,17,24,.708,9,42,26,8,4,18,16
29,29,2012-12-27,,BOS,W,106,77,41,85,.482,12,30,.400,12,24,.500,10,44,31,12,7,8,18,,29,72,.403,6,16,.375,13,15,.867,7,40,20,5,3,18,23
30,30,2012-12-28,@,UTA,W,116,114,38,77,.494,7,23,.304,33,41,.805,11,35,20,11,0,15,29,,34,71,.479,9,15,.600,37,40,.925,9,36,20,7,7,17,32
