Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,@,TOR,L,102,109,40,80,.500,13,22,.591,9,17,.529,10,42,26,6,8,17,24,,37,90,.411,8,26,.308,27,33,.818,16,48,26,13,9,9,22
2,2,2014-11-01,,IND,W,102,92,35,69,.507,7,20,.350,25,33,.758,3,37,26,10,6,12,20,,31,81,.383,12,32,.375,18,21,.857,11,44,25,5,5,18,26
3,3,2014-11-05,@,SAS,L,92,94,38,92,.413,8,25,.320,8,11,.727,10,37,26,14,5,13,25,,31,69,.449,5,17,.294,27,38,.711,11,50,25,7,9,19,15
4,4,2014-11-07,@,CHO,L,119,122,43,93,.462,13,33,.394,20,26,.769,7,38,28,8,3,19,33,,48,97,.495,6,21,.286,20,27,.741,11,51,31,6,7,19,30
5,5,2014-11-08,,NYK,W,103,96,33,81,.407,9,22,.409,28,36,.778,12,41,18,10,5,8,17,,40,84,.476,8,21,.381,8,11,.727,13,44,26,2,6,15,29
6,6,2014-11-10,@,NYK,W,91,85,27,71,.380,10,27,.370,27,28,.964,9,38,20,7,3,15,16,,36,83,.434,6,26,.231,7,12,.583,11,40,23,4,2,15,26
7,7,2014-11-12,,UTA,W,100,97,39,76,.513,9,20,.450,13,18,.722,13,46,23,8,4,18,12,,43,86,.500,5,23,.217,6,12,.500,8,30,28,12,8,11,17
8,8,2014-11-14,,MIA,W,114,103,42,75,.560,11,28,.393,19,23,.826,3,36,33,10,5,13,20,,35,74,.473,10,21,.476,23,25,.920,5,32,27,10,3,14,20
9,9,2014-11-15,@,CLE,L,94,127,40,90,.444,3,22,.136,11,13,.846,11,37,26,6,8,18,12,,49,90,.544,19,31,.613,10,13,.769,12,47,39,12,2,13,14
10,10,2014-11-18,,LAL,L,109,114,41,85,.482,9,27,.333,18,23,.783,13,38,22,7,3,10,17,,47,87,.540,6,17,.353,14,22,.636,13,44,24,7,0,11,24
11,11,2014-11-21,,DET,W,99,89,38,80,.475,5,24,.208,18,26,.692,8,46,20,7,5,9,18,,31,83,.373,4,21,.190,23,24,.958,13,45,12,6,3,12,20
12,12,2014-11-25,@,WAS,W,106,102,36,85,.424,7,25,.280,27,34,.794,12,43,17,16,6,10,23,,36,84,.429,9,20,.450,21,29,.724,16,47,25,2,3,20,25
13,13,2014-11-26,,TOR,L,115,126,42,82,.512,10,24,.417,21,24,.875,9,32,31,2,4,13,24,,42,82,.512,14,29,.483,28,33,.848,11,36,24,7,7,11,24
14,14,2014-11-28,,NOP,W,100,91,38,76,.500,5,17,.294,19,22,.864,11,42,26,6,7,18,14,,36,89,.404,7,24,.292,12,16,.750,16,42,23,8,4,12,19
15,15,2014-11-29,,CHO,W,105,75,40,75,.533,12,23,.522,13,16,.813,5,44,31,8,5,12,17,,29,88,.330,5,23,.217,12,16,.750,13,38,20,3,4,12,16
16,16,2014-12-02,,BOS,W,109,105,43,82,.524,11,24,.458,12,14,.857,4,31,36,8,8,16,14,,41,84,.488,12,23,.522,11,13,.846,9,42,33,10,3,21,20
17,17,2014-12-03,@,MIA,W,112,102,40,74,.541,12,25,.480,20,23,.870,5,30,25,9,1,16,24,,36,64,.563,6,16,.375,24,32,.750,4,30,25,10,5,18,24
18,18,2014-12-05,@,BRK,W,98,75,35,81,.432,13,34,.382,15,24,.625,6,46,22,12,4,10,22,,30,80,.375,3,18,.167,12,19,.632,9,51,16,4,2,17,21
19,19,2014-12-07,,DEN,W,96,84,36,87,.414,10,27,.370,14,19,.737,11,43,26,9,4,12,15,,34,93,.366,6,35,.171,10,13,.769,16,52,25,9,4,14,22
20,20,2014-12-08,@,IND,W,108,92,40,77,.519,9,21,.429,19,27,.704,6,47,27,11,7,16,20,,37,84,.440,9,27,.333,9,17,.529,8,42,23,6,2,17,22
21,21,2014-12-10,,PHI,W,95,79,38,91,.418,10,30,.333,9,13,.692,16,52,26,15,1,14,16,,30,72,.417,6,25,.240,13,22,.591,7,39,21,10,10,18,18
22,22,2014-12-12,,ORL,W,87,81,29,78,.372,9,29,.310,20,27,.741,5,42,24,12,3,12,12,,30,77,.390,9,26,.346,12,16,.750,9,46,14,3,4,18,27
23,23,2014-12-13,@,ORL,L,99,100,35,84,.417,8,27,.296,21,24,.875,9,41,24,4,4,10,19,,37,74,.500,10,21,.476,16,21,.762,7,36,26,6,6,15,15
24,24,2014-12-15,,CHI,W,93,86,36,83,.434,7,21,.333,14,17,.824,5,40,26,10,7,9,17,,35,93,.376,6,29,.207,10,14,.714,15,57,18,3,6,14,17
