Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
32,32,2016-12-28,@,ORL,W,120,101,46,84,.548,10,24,.417,18,19,.947,10,46,25,7,3,13,13,,42,86,.488,9,34,.265,8,10,.800,9,33,25,7,7,13,15
33,33,2016-12-29,,MIA,W,91,82,36,93,.387,5,26,.192,14,18,.778,11,54,18,9,8,8,11,,33,82,.402,10,28,.357,6,13,.462,4,46,26,6,10,16,19
34,34,2016-12-31,,CLE,L,109,121,40,78,.513,9,24,.375,20,23,.870,10,39,24,3,7,11,19,,43,85,.506,14,31,.452,21,25,.840,8,35,17,6,1,6,17
35,35,2017-01-02,@,CHI,L,111,118,41,83,.494,9,19,.474,20,22,.909,7,34,24,7,3,14,19,,42,90,.467,7,23,.304,27,29,.931,15,45,23,10,9,10,17
36,36,2017-01-04,,OKC,W,123,112,37,80,.463,9,24,.375,40,49,.816,10,43,25,8,10,11,21,,42,96,.438,9,30,.300,19,23,.826,14,51,22,6,3,14,31
37,37,2017-01-05,@,DET,L,114,115,37,91,.407,10,26,.385,30,34,.882,8,49,20,4,5,5,23,,39,97,.402,10,28,.357,27,32,.844,16,56,24,2,6,7,23
38,38,2017-01-07,@,SAS,L,85,102,30,75,.400,4,21,.190,21,25,.840,8,48,18,5,4,15,14,,36,89,.404,13,34,.382,17,20,.850,9,43,29,9,8,7,21
39,39,2017-01-10,@,HOU,L,114,121,44,92,.478,19,43,.442,7,9,.778,5,43,30,3,4,11,21,,40,82,.488,17,39,.436,24,33,.727,6,44,25,8,5,10,17
40,40,2017-01-13,@,PHI,L,93,102,28,85,.329,6,23,.261,31,32,.969,16,41,11,12,2,19,19,,36,76,.474,14,38,.368,16,20,.800,10,38,26,12,9,20,27
41,41,2017-01-16,@,BOS,L,98,108,38,86,.442,8,25,.320,14,17,.824,10,42,25,4,4,11,15,,42,84,.500,15,39,.385,9,10,.900,8,44,29,6,3,12,11
42,42,2017-01-18,,POR,W,107,85,41,87,.471,11,26,.423,14,17,.824,8,51,28,11,7,12,13,,33,94,.351,8,31,.258,11,11,1.000,15,50,18,10,12,15,11
43,43,2017-01-20,,TOR,W,113,78,40,80,.500,12,25,.480,21,25,.840,11,51,24,9,4,14,13,,29,86,.337,7,30,.233,13,14,.929,8,33,10,7,5,12,20
44,44,2017-01-21,,BRK,W,112,105,39,82,.476,14,30,.467,20,22,.909,6,46,26,7,4,13,18,,38,88,.432,17,41,.415,12,15,.800,4,40,30,9,3,12,17
45,45,2017-01-23,,WAS,L,99,109,35,90,.389,8,32,.250,21,25,.840,12,43,24,7,5,8,19,,43,80,.538,10,25,.400,13,17,.765,5,47,22,5,3,14,23
46,46,2017-01-25,,GSW,L,103,113,38,92,.413,7,23,.304,20,21,.952,12,43,26,6,6,14,18,,39,82,.476,11,28,.393,24,27,.889,5,41,23,7,14,12,19
47,47,2017-01-27,@,NYK,L,107,110,40,90,.444,13,37,.351,14,15,.933,9,47,18,5,4,13,16,,46,96,.479,9,27,.333,9,13,.692,11,48,22,8,9,10,18
48,48,2017-01-28,,SAC,L,106,109,36,75,.480,12,37,.324,22,24,.917,7,34,24,4,7,11,25,,41,79,.519,11,27,.407,16,26,.615,8,38,27,6,5,9,23
49,49,2017-01-31,@,POR,L,98,115,33,83,.398,11,31,.355,21,25,.840,3,42,20,3,6,9,13,,42,93,.452,11,31,.355,20,23,.870,11,51,23,8,2,8,18
50,50,2017-02-01,@,GSW,L,111,126,39,88,.443,9,31,.290,24,26,.923,6,45,33,4,3,10,14,,47,96,.490,21,48,.438,11,14,.786,9,47,35,9,13,10,18
51,51,2017-02-04,@,UTA,L,98,105,35,82,.427,13,33,.394,15,18,.833,3,38,20,7,3,9,20,,38,81,.469,13,33,.394,16,24,.667,11,51,16,5,4,13,18
52,52,2017-02-07,,BRK,W,111,107,40,102,.392,7,26,.269,24,29,.828,12,51,19,6,7,7,17,,39,86,.453,12,36,.333,17,21,.810,4,45,26,3,8,15,23
53,53,2017-02-09,,HOU,L,95,107,37,85,.435,8,26,.308,13,14,.929,10,47,26,8,5,21,17,,39,87,.448,13,40,.325,16,20,.800,9,42,22,13,5,17,19
54,54,2017-02-11,,LAC,L,102,107,37,85,.435,13,37,.351,15,20,.750,8,40,24,6,4,8,20,,40,85,.471,14,34,.412,13,20,.650,10,50,26,3,6,13,21
55,55,2017-02-13,,PHI,L,99,105,34,78,.436,11,31,.355,20,26,.769,3,33,19,11,5,15,17,,41,86,.477,12,33,.364,11,17,.647,9,51,24,9,5,18,21
56,56,2017-02-15,@,TOR,L,85,90,32,76,.421,13,38,.342,8,9,.889,5,44,21,9,6,17,18,,32,84,.381,12,32,.375,14,19,.737,8,46,19,8,4,14,13
57,57,2017-02-23,@,DET,L,108,114,38,92,.413,7,30,.233,25,26,.962,5,50,19,5,7,7,15,,44,107,.411,15,37,.405,11,12,.917,10,57,29,5,2,8,17
58,58,2017-02-25,@,SAC,W,99,85,34,85,.400,14,38,.368,17,18,.944,13,50,26,10,3,10,13,,31,79,.392,11,28,.393,12,15,.800,9,41,18,3,6,14,19
59,59,2017-02-26,@,LAC,L,121,124,38,80,.475,18,40,.450,27,30,.900,5,43,16,1,1,16,32,,45,97,.464,10,32,.313,24,34,.706,15,47,27,14,3,9,25
60,60,2017-02-28,@,LAL,W,109,104,38,85,.447,16,39,.410,17,24,.708,11,45,25,3,5,12,11,,41,84,.488,12,32,.375,10,13,.769,6,39,22,9,5,14,23
61,61,2017-03-02,@,PHO,L,103,120,35,89,.393,10,34,.294,23,28,.821,9,34,19,14,1,16,20,,46,77,.597,7,19,.368,21,25,.840,4,42,30,8,7,18,23
62,62,2017-03-04,@,DEN,W,112,102,41,90,.456,16,27,.593,14,17,.824,13,43,25,8,6,5,18,,36,80,.450,9,30,.300,21,25,.840,11,45,21,5,3,13,20
63,63,2017-03-06,,IND,W,100,88,35,86,.407,11,31,.355,19,21,.905,13,50,21,10,2,10,8,,37,81,.457,12,30,.400,2,3,.667,6,41,29,3,5,15,17
64,64,2017-03-08,@,MIA,L,101,108,37,80,.463,7,21,.333,20,21,.952,6,39,14,7,8,12,17,,37,85,.435,17,41,.415,17,24,.708,13,46,22,8,7,12,18
65,65,2017-03-10,,ORL,W,121,81,47,79,.595,10,21,.476,17,20,.850,6,43,34,6,5,7,17,,31,76,.408,5,27,.185,14,22,.636,8,31,19,4,2,10,24
66,66,2017-03-11,,NOP,L,122,125,46,102,.451,13,46,.283,17,20,.850,11,50,32,5,1,9,14,,50,99,.505,14,34,.412,11,16,.688,9,47,33,4,4,10,16
67,67,2017-03-13,,CHI,L,109,115,43,93,.462,7,29,.241,16,19,.842,11,44,25,4,3,6,18,,41,92,.446,14,40,.350,19,22,.864,12,50,29,6,5,10,20
68,68,2017-03-15,@,IND,L,77,98,32,80,.400,3,23,.130,10,13,.769,3,30,15,9,4,10,13,,39,73,.534,12,28,.429,8,9,.889,3,42,26,8,6,14,15
69,69,2017-03-18,,WAS,W,98,93,35,82,.427,9,24,.375,19,27,.704,6,41,23,8,8,7,20,,29,79,.367,11,33,.333,24,31,.774,8,44,21,6,7,12,21
70,70,2017-03-20,,ATL,W,105,90,40,80,.500,12,30,.400,13,20,.650,5,33,28,12,4,7,13,,37,84,.440,12,37,.324,4,10,.400,12,45,26,3,5,15,17
71,71,2017-03-22,@,ORL,W,109,102,42,90,.467,9,27,.333,16,18,.889,12,43,24,9,3,10,12,,40,88,.455,14,40,.350,8,10,.800,13,43,26,5,3,14,19
72,72,2017-03-24,,CLE,L,105,112,38,90,.422,10,38,.263,19,24,.792,14,42,18,6,4,9,17,,41,74,.554,9,25,.360,21,24,.875,3,38,26,6,5,12,22
73,73,2017-03-26,,PHO,W,120,106,42,87,.483,14,30,.467,22,24,.917,8,41,29,8,2,7,14,,41,81,.506,6,16,.375,18,22,.818,8,39,25,6,3,12,17
74,74,2017-03-28,,MIL,L,108,118,39,80,.488,7,28,.250,23,29,.793,5,31,25,7,1,2,12,,46,74,.622,14,30,.467,12,17,.706,3,42,31,1,3,14,26
75,75,2017-03-29,@,TOR,W,110,106,39,86,.453,16,32,.500,16,21,.762,11,38,23,6,2,8,18,,38,83,.458,11,31,.355,19,24,.792,13,44,23,4,7,13,22
76,76,2017-03-31,,DEN,W,122,114,40,86,.465,17,36,.472,25,30,.833,10,43,26,10,11,6,17,,45,90,.500,16,33,.485,8,11,.727,10,49,32,4,1,13,19
77,77,2017-04-02,@,OKC,W,113,101,37,77,.481,11,30,.367,28,32,.875,3,37,20,18,5,16,13,,39,84,.464,12,31,.387,11,12,.917,7,42,19,10,5,24,20
78,78,2017-04-04,@,WAS,L,111,118,40,79,.506,12,34,.353,19,22,.864,9,37,21,5,3,16,17,,43,85,.506,17,34,.500,15,18,.833,6,36,31,10,3,12,18
79,79,2017-04-05,,MIA,L,99,112,35,78,.449,8,25,.320,21,24,.875,4,36,19,2,7,6,15,,40,84,.476,21,40,.525,11,12,.917,7,40,23,5,7,6,16
80,80,2017-04-08,,BOS,L,114,121,38,84,.452,9,28,.321,29,32,.906,7,42,22,5,5,7,15,,45,87,.517,17,39,.436,14,17,.824,5,43,35,2,5,9,19
81,81,2017-04-10,@,MIL,L,79,89,33,81,.407,5,18,.278,8,13,.615,7,39,21,11,5,9,10,,35,78,.449,16,27,.593,3,5,.600,8,46,28,4,3,16,14
82,82,2017-04-11,@,ATL,L,76,103,29,88,.330,3,23,.130,15,19,.789,15,40,16,11,1,13,17,,41,79,.519,7,27,.259,14,18,.778,11,50,30,6,4,16,17
