Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-11-02,,HOU,L,102,109,40,85,.471,7,22,.318,15,17,.882,7,36,23,12,4,13,26,,38,90,.422,8,30,.267,25,29,.862,23,58,22,8,2,21,18
2,2,2012-11-04,@,OKC,W,104,95,41,83,.494,8,25,.320,14,20,.700,12,38,20,12,1,10,20,,33,71,.465,9,22,.409,20,22,.909,7,37,27,4,9,20,21
3,3,2012-11-07,,IND,W,89,86,38,87,.437,7,22,.318,6,12,.500,17,51,24,8,3,17,15,,35,85,.412,8,26,.308,8,9,.889,11,41,18,10,7,15,14
4,4,2012-11-09,,MIA,L,89,95,34,81,.420,9,25,.360,12,16,.750,7,36,20,4,5,13,16,,37,76,.487,7,22,.318,14,16,.875,8,36,22,8,2,14,22
5,5,2012-11-11,@,LAC,L,76,89,30,72,.417,9,25,.360,7,16,.438,10,41,20,3,9,22,12,,38,82,.463,5,15,.333,8,8,1.000,8,38,21,12,6,13,22
6,6,2012-11-12,@,POR,W,95,87,35,79,.443,7,18,.389,18,22,.818,6,41,20,14,4,16,22,,30,83,.361,6,23,.261,21,26,.808,16,47,15,13,6,20,19
7,7,2012-11-14,@,GSW,L,88,92,34,78,.436,7,23,.304,13,18,.722,5,29,21,11,4,12,18,,33,71,.465,5,18,.278,21,25,.840,10,44,23,7,1,23,22
8,8,2012-11-16,@,SAC,W,112,96,42,76,.553,8,15,.533,20,27,.741,10,42,24,8,5,15,14,,39,85,.459,8,20,.400,10,14,.714,10,37,25,11,0,14,22
9,9,2012-11-19,,ORL,W,81,72,34,89,.382,5,25,.200,8,13,.615,11,48,18,12,4,13,18,,31,82,.378,2,10,.200,8,14,.571,11,55,17,6,5,19,19
10,10,2012-11-21,,WAS,W,101,100,40,92,.435,9,25,.360,12,21,.571,10,37,30,12,5,13,25,,38,89,.427,7,20,.350,17,24,.708,19,58,20,8,6,20,27
11,11,2012-11-23,@,CHA,W,101,91,42,78,.538,11,22,.500,6,14,.429,7,41,29,6,15,21,18,,31,83,.373,8,22,.364,21,26,.808,7,36,17,16,9,13,15
12,12,2012-11-24,,LAC,W,104,93,38,75,.507,7,17,.412,21,26,.808,8,39,26,5,2,18,18,,32,75,.427,8,19,.421,21,25,.840,7,37,19,13,3,14,22
13,13,2012-11-28,,CHA,W,94,91,36,90,.400,12,32,.375,10,15,.667,15,44,28,9,9,9,18,,30,76,.395,12,24,.500,19,23,.826,9,45,18,6,7,16,21
14,14,2012-11-30,,CLE,L,111,113,38,78,.487,12,20,.600,23,32,.719,10,28,25,12,5,12,18,,41,85,.482,10,23,.435,21,22,.955,18,49,21,8,3,18,25
15,15,2012-12-05,,DEN,W,108,104,42,95,.442,8,22,.364,16,19,.842,19,47,24,13,5,14,19,,38,79,.481,7,17,.412,21,25,.840,11,40,24,10,4,20,25
16,16,2012-12-07,,WAS,W,104,95,41,85,.482,10,26,.385,12,19,.632,15,47,23,7,1,14,19,,36,79,.456,7,16,.438,16,20,.800,7,32,22,6,4,11,17
17,17,2012-12-08,@,MEM,W,93,83,34,77,.442,7,17,.412,18,25,.720,14,44,20,10,3,14,16,,33,77,.429,6,16,.375,11,18,.611,11,40,15,8,5,16,19
