Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,UTA,W,101,98,33,81,.407,6,19,.316,29,33,.879,10,45,9,15,4,13,24,,36,79,.456,6,22,.273,20,30,.667,10,44,25,6,5,22,28
2,2,2013-11-01,@,MIN,L,81,100,29,83,.349,7,31,.226,16,19,.842,14,42,16,5,6,21,28,,33,77,.429,8,20,.400,26,33,.788,9,44,21,14,2,15,21
3,3,2013-11-03,,PHO,W,103,96,35,82,.427,2,18,.111,31,37,.838,10,41,20,8,4,15,22,,32,80,.400,14,37,.378,18,22,.818,12,43,21,11,3,23,23
4,4,2013-11-06,,DAL,W,107,93,43,79,.544,5,13,.385,16,23,.696,10,44,28,10,5,23,17,,36,85,.424,9,23,.391,12,14,.857,11,36,17,12,2,21,16
5,5,2013-11-08,@,DET,W,119,110,37,82,.451,6,17,.353,39,44,.886,17,52,22,9,9,13,22,,39,91,.429,11,31,.355,21,27,.778,16,42,22,10,6,13,27
6,6,2013-11-10,,WAS,W,106,105,41,92,.446,6,20,.300,18,22,.818,16,58,21,7,8,17,20,,40,88,.455,12,29,.414,13,26,.500,7,41,23,5,7,12,19
7,7,2013-11-13,@,LAC,L,103,111,35,75,.467,6,16,.375,27,33,.818,8,35,27,12,3,22,29,,39,86,.453,6,28,.214,27,34,.794,18,50,30,15,4,22,23
8,8,2013-11-14,@,GSW,L,115,116,41,80,.513,9,22,.409,24,28,.857,13,48,20,4,3,19,17,,45,94,.479,14,23,.609,12,14,.857,9,31,26,12,5,7,22
9,9,2013-11-16,@,MIL,W,92,79,34,82,.415,5,17,.294,19,27,.704,12,51,17,7,6,11,19,,30,86,.349,8,22,.364,11,15,.733,14,52,18,7,6,16,21
10,10,2013-11-18,,DEN,W,115,113,38,93,.409,13,27,.481,26,32,.813,19,53,24,6,6,12,27,,40,83,.482,8,23,.348,25,43,.581,10,45,24,7,6,11,22
11,11,2013-11-21,,LAC,W,105,91,41,79,.519,4,19,.211,19,29,.655,9,49,25,7,7,17,17,,38,92,.413,8,28,.286,7,15,.467,10,41,26,9,2,10,20
12,12,2013-11-24,,UTA,W,95,73,36,71,.507,5,12,.417,18,22,.818,5,46,24,10,4,16,24,,28,71,.394,4,18,.222,13,29,.448,6,33,17,9,4,18,19
13,13,2013-11-27,,SAS,W,94,88,39,84,.464,4,15,.267,12,15,.800,11,51,24,5,6,16,17,,36,92,.391,7,27,.259,9,14,.643,12,45,19,11,3,12,16
14,14,2013-11-29,,GSW,W,113,112,36,92,.391,6,18,.333,35,42,.833,11,53,16,8,9,12,22,,42,95,.442,8,26,.308,20,29,.690,12,51,20,4,6,15,28
15,15,2013-12-01,,MIN,W,113,103,49,87,.563,9,19,.474,6,9,.667,8,43,26,8,10,15,22,,37,89,.416,9,29,.310,20,26,.769,15,46,22,12,2,12,14
16,16,2013-12-03,@,SAC,W,97,95,36,83,.434,7,20,.350,18,20,.900,10,47,21,5,5,15,20,,35,89,.393,10,29,.345,15,19,.789,13,41,24,9,5,8,18
17,17,2013-12-04,@,POR,L,104,111,39,89,.438,5,11,.455,21,24,.875,13,43,11,7,7,13,23,,44,98,.449,8,23,.348,15,17,.882,16,47,22,7,7,11,16
18,18,2013-12-06,@,NOP,W,109,95,39,77,.506,7,21,.333,24,30,.800,7,41,20,9,11,14,22,,33,88,.375,3,16,.188,26,34,.765,19,49,19,9,3,16,21
19,19,2013-12-08,,IND,W,118,94,47,77,.610,5,13,.385,19,20,.950,10,46,27,6,8,18,24,,34,85,.400,7,21,.333,19,21,.905,9,29,13,9,4,13,18
20,20,2013-12-10,@,ATL,W,101,92,38,86,.442,4,18,.222,21,28,.750,10,54,27,8,7,16,19,,31,87,.356,9,26,.346,21,27,.778,12,45,24,10,5,15,22
21,21,2013-12-11,@,MEM,W,116,100,40,71,.563,9,18,.500,27,33,.818,8,42,22,8,5,21,27,,34,81,.420,6,15,.400,26,34,.765,9,33,17,11,3,12,25
22,22,2013-12-13,,LAL,W,122,97,47,99,.475,8,25,.320,20,23,.870,20,59,34,14,8,14,25,,36,87,.414,7,25,.280,18,31,.581,15,41,26,7,4,19,17
23,23,2013-12-15,,ORL,W,101,98,39,87,.448,5,19,.263,18,20,.900,11,45,23,10,7,13,19,,37,82,.451,7,24,.292,17,26,.654,9,45,19,7,2,14,18
24,24,2013-12-17,@,DEN,W,105,93,43,88,.489,5,22,.227,14,20,.700,12,53,19,10,5,18,22,,36,87,.414,5,19,.263,16,22,.727,13,43,25,9,3,15,20
25,25,2013-12-19,,CHI,W,107,95,43,84,.512,9,15,.600,12,14,.857,8,43,26,12,7,16,27,,29,77,.377,8,29,.276,29,39,.744,11,40,20,8,6,16,16
