Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-11-01,@,SAS,L,84,86,29,77,.377,7,17,.412,19,23,.826,12,48,18,6,5,18,20,,35,79,.443,5,19,.263,11,16,.688,6,39,27,9,4,13,21
2,2,2012-11-02,,POR,W,106,92,39,76,.513,5,9,.556,23,32,.719,8,47,18,2,10,12,22,,32,89,.360,9,26,.346,19,24,.792,11,44,17,4,0,11,25
3,3,2012-11-04,,ATL,L,95,104,33,71,.465,9,22,.409,20,22,.909,7,37,27,4,9,20,21,,41,83,.494,8,25,.320,14,20,.700,12,38,20,12,1,10,20
4,4,2012-11-06,,TOR,W,108,88,35,74,.473,9,25,.360,29,34,.853,7,46,24,10,9,17,22,,30,84,.357,7,30,.233,21,25,.840,8,37,16,11,2,17,24
5,5,2012-11-08,@,CHI,W,97,91,36,73,.493,5,13,.385,20,21,.952,8,38,23,10,8,22,19,,35,84,.417,5,15,.333,16,18,.889,12,41,22,6,3,20,19
6,6,2012-11-09,,DET,W,105,94,38,71,.535,8,20,.400,21,26,.808,8,38,21,8,4,16,25,,36,87,.414,6,19,.316,16,22,.727,16,41,24,8,4,15,19
7,7,2012-11-11,,CLE,W,106,91,40,73,.548,7,15,.467,19,22,.864,4,41,20,7,10,21,22,,34,83,.410,7,23,.304,16,23,.696,10,36,19,11,0,12,19
8,8,2012-11-12,@,DET,W,92,90,27,73,.370,1,10,.100,37,42,.881,9,44,10,7,12,14,20,,33,83,.398,6,17,.353,18,27,.667,13,39,22,8,7,11,28
9,9,2012-11-14,,MEM,L,97,107,35,72,.486,6,13,.462,21,26,.808,10,40,23,6,6,15,19,,44,93,.473,7,17,.412,12,14,.857,12,39,22,6,3,8,23
10,10,2012-11-16,@,NOH,W,110,95,40,74,.541,14,29,.483,16,20,.800,7,36,31,7,7,13,24,,33,78,.423,7,12,.583,22,28,.786,15,40,23,7,4,11,20
11,11,2012-11-18,,GSW,W,119,109,42,83,.506,13,20,.650,22,26,.846,10,40,31,9,3,10,16,,43,82,.524,5,16,.313,18,22,.818,8,35,23,8,4,13,18
12,12,2012-11-21,,LAC,W,117,111,36,79,.456,11,23,.478,34,39,.872,12,44,20,12,5,19,24,,40,93,.430,7,20,.350,24,33,.727,17,45,19,16,5,14,27
13,13,2012-11-23,@,BOS,L,100,108,37,79,.468,6,24,.250,20,24,.833,8,40,22,6,7,16,23,,39,80,.488,9,17,.529,21,24,.875,8,36,28,10,1,15,23
14,14,2012-11-24,@,PHI,W,116,109,39,88,.443,6,21,.286,32,37,.865,18,42,21,11,5,12,20,,45,91,.495,7,20,.350,12,17,.706,12,43,31,7,4,15,28
15,15,2012-11-26,,CHA,W,114,69,40,78,.513,13,27,.481,21,23,.913,9,54,31,3,7,14,21,,23,79,.291,6,22,.273,17,22,.773,11,37,12,9,4,11,19
