Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,@,PHI,L,75,84,33,88,.375,4,18,.222,5,11,.455,16,54,19,9,5,20,22,,30,85,.353,7,25,.280,17,21,.810,14,47,18,13,11,15,14
2,2,2012-11-02,@,ORL,L,89,102,32,84,.381,7,26,.269,18,27,.667,15,45,22,5,5,14,17,,42,86,.488,5,15,.333,13,18,.722,11,46,24,8,8,11,24
3,3,2012-11-03,@,MIA,L,116,119,49,95,.516,5,21,.238,13,20,.650,18,47,13,5,3,13,21,,43,83,.518,10,25,.400,23,27,.852,7,32,26,9,8,8,16
4,4,2012-11-06,,DET,W,109,97,41,92,.446,10,30,.333,17,22,.773,21,52,23,9,11,15,21,,35,78,.449,6,12,.500,21,25,.840,8,35,26,6,9,13,19
5,5,2012-11-07,@,HOU,W,93,87,37,82,.451,7,18,.389,12,21,.571,16,49,20,9,5,21,16,,31,84,.369,8,33,.242,17,23,.739,16,43,18,15,2,18,22
6,6,2012-11-09,,UTA,W,104,84,40,92,.435,6,17,.353,18,25,.720,13,53,26,11,12,11,17,,32,87,.368,4,23,.174,16,22,.727,14,45,19,5,12,17,21
7,7,2012-11-10,@,GSW,W,107,101,43,113,.381,5,24,.208,16,27,.593,23,65,30,9,9,15,21,,39,102,.382,9,25,.360,14,23,.609,13,54,23,11,5,14,26
8,8,2012-11-12,@,PHO,L,100,110,41,76,.539,7,16,.438,11,18,.611,9,43,26,2,10,15,21,,43,94,.457,7,12,.583,17,21,.810,15,40,29,6,4,6,19
9,9,2012-11-15,,MIA,L,93,98,37,88,.420,6,20,.300,13,19,.684,21,48,19,6,7,13,20,,36,77,.468,13,27,.481,13,16,.813,5,29,24,5,9,11,14
10,10,2012-11-17,@,SAS,L,100,126,39,78,.500,4,11,.364,18,26,.692,12,39,19,8,2,21,19,,47,88,.534,16,27,.593,16,20,.800,14,40,33,11,6,14,21
