Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,,WAS,W,107,95,39,81,.481,9,28,.321,20,23,.870,12,44,20,9,3,14,17,,36,75,.480,6,19,.316,17,24,.708,7,36,20,7,2,14,20
2,2,2014-11-01,@,PHI,W,114,96,41,83,.494,12,24,.500,20,29,.690,9,35,33,16,0,16,20,,35,67,.522,7,23,.304,19,26,.731,4,37,28,9,10,24,21
3,3,2014-11-02,,TOR,W,107,102,35,70,.500,9,24,.375,28,38,.737,11,43,22,6,6,16,29,,37,79,.468,4,16,.250,24,39,.615,9,28,11,8,5,10,28
4,4,2014-11-04,,HOU,L,91,108,31,74,.419,12,28,.429,17,27,.630,13,34,16,7,2,15,21,,35,68,.515,17,37,.459,21,27,.778,9,38,22,8,5,16,26
5,5,2014-11-05,@,CHO,L,89,96,30,77,.390,4,22,.182,25,31,.806,6,36,19,6,4,8,25,,35,82,.427,5,18,.278,21,29,.724,13,49,23,4,9,12,24
6,6,2014-11-08,,MIN,W,102,92,41,78,.526,5,13,.385,15,17,.882,6,40,26,8,2,14,19,,35,87,.402,4,16,.250,18,23,.783,17,49,13,9,2,16,17
7,7,2014-11-09,@,DAL,W,105,96,42,76,.553,9,23,.391,12,20,.600,6,38,31,7,3,13,23,,35,83,.422,9,29,.310,17,24,.708,15,41,22,8,7,13,15
8,8,2014-11-12,,IND,L,75,81,29,68,.426,9,20,.450,8,18,.444,6,28,18,11,5,9,18,,30,80,.375,8,26,.308,13,15,.867,16,53,13,5,5,15,17
9,9,2014-11-14,@,ATL,L,103,114,35,74,.473,10,21,.476,23,25,.920,5,32,27,10,3,14,20,,42,75,.560,11,28,.393,19,23,.826,3,36,33,10,5,13,20
10,10,2014-11-16,,MIL,L,84,91,30,73,.411,11,25,.440,13,22,.591,6,40,19,10,6,17,20,,35,74,.473,5,18,.278,16,26,.615,5,40,16,11,1,16,24
11,11,2014-11-17,@,BRK,W,95,83,31,72,.431,9,27,.333,24,27,.889,10,41,19,6,2,14,24,,29,70,.414,9,23,.391,16,26,.615,11,35,18,10,5,12,19
12,12,2014-11-20,,LAC,L,93,110,30,67,.448,6,26,.231,27,31,.871,6,30,11,10,3,12,15,,43,77,.558,13,31,.419,11,17,.647,4,35,31,6,0,13,21
13,13,2014-11-22,@,ORL,W,99,92,37,71,.521,12,26,.462,13,18,.722,7,33,17,7,5,16,20,,35,78,.449,3,16,.188,19,27,.704,18,44,18,10,2,14,20
14,14,2014-11-23,,CHO,W,94,93,33,66,.500,11,23,.478,17,19,.895,3,36,19,4,5,16,16,,37,79,.468,7,21,.333,12,16,.750,5,33,18,9,1,11,19
15,15,2014-11-25,,GSW,L,97,114,33,85,.388,10,23,.435,21,27,.778,12,40,16,7,4,9,22,,43,75,.573,13,28,.464,15,23,.652,5,45,21,6,9,11,24
