Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,CHA,W,96,83,36,76,.474,9,25,.360,15,24,.625,14,54,17,4,6,18,16,,33,90,.367,4,10,.400,13,20,.650,12,37,14,8,6,7,21
2,2,2013-11-01,,DAL,W,113,105,34,73,.466,11,29,.379,34,51,.667,13,51,17,11,4,22,20,,38,100,.380,9,27,.333,20,25,.800,16,43,20,9,7,14,37
3,3,2013-11-02,@,UTA,W,104,93,34,67,.507,9,22,.409,27,35,.771,9,40,16,6,7,18,23,,34,81,.420,4,22,.182,21,27,.778,15,39,12,9,6,15,25
4,4,2013-11-04,@,LAC,L,118,137,41,82,.500,7,25,.280,29,43,.674,13,46,21,7,3,15,22,,49,94,.521,15,38,.395,24,28,.857,9,38,33,7,7,10,29
5,5,2013-11-05,@,POR,W,116,101,41,75,.547,6,22,.273,28,34,.824,10,47,17,6,3,20,27,,36,87,.414,10,31,.323,19,29,.655,11,30,22,9,6,14,28
6,6,2013-11-07,,LAL,L,98,99,29,77,.377,7,27,.259,33,52,.635,8,44,17,12,7,17,17,,36,92,.391,16,35,.457,11,15,.733,13,47,26,8,6,24,36
7,7,2013-11-09,,LAC,L,94,107,35,78,.449,7,26,.269,17,27,.630,10,42,21,10,5,18,23,,42,88,.477,9,24,.375,14,23,.609,15,45,26,10,7,13,28
8,8,2013-11-11,,TOR,W,110,104,37,84,.440,7,26,.269,29,47,.617,13,59,21,8,14,23,30,,38,114,.333,8,25,.320,20,27,.741,20,51,10,12,5,13,38
9,9,2013-11-13,@,PHI,L,117,123,43,96,.448,15,41,.366,16,25,.640,13,50,34,8,15,19,27,,43,103,.417,11,25,.440,26,34,.765,15,50,29,12,8,13,23
10,10,2013-11-14,@,NYK,W,109,106,31,68,.456,9,28,.321,38,44,.864,11,43,14,6,6,14,19,,38,87,.437,8,20,.400,22,27,.815,10,36,20,6,5,9,28
11,11,2013-11-16,,DEN,W,122,111,41,81,.506,9,21,.429,31,44,.705,12,47,27,6,9,16,23,,45,99,.455,8,24,.333,13,18,.722,18,43,22,8,7,13,33
12,12,2013-11-19,,BOS,W,109,85,41,72,.569,9,21,.429,18,24,.750,6,48,22,7,10,19,20,,32,99,.323,7,20,.350,14,20,.700,18,43,16,10,3,12,19
13,13,2013-11-20,@,DAL,L,120,123,42,76,.553,12,31,.387,24,33,.727,8,30,29,9,2,11,23,,42,72,.583,11,22,.500,28,33,.848,7,36,26,9,5,15,26
14,14,2013-11-23,,MIN,W,112,101,41,79,.519,17,31,.548,13,16,.813,11,54,26,6,9,23,16,,40,100,.400,8,26,.308,13,17,.765,18,44,17,13,5,10,13
15,15,2013-11-25,@,MEM,W,93,86,34,69,.493,6,24,.250,19,27,.704,11,43,12,7,6,18,20,,34,82,.415,4,13,.308,14,18,.778,14,35,22,12,7,15,22
16,16,2013-11-27,,ATL,W,113,84,43,78,.551,14,27,.519,13,21,.619,8,42,25,8,3,13,17,,32,75,.427,8,22,.364,12,15,.800,6,32,21,8,4,18,24
17,17,2013-11-29,,BRK,W,114,95,39,74,.527,19,32,.594,17,20,.850,7,41,31,9,8,16,18,,37,89,.416,6,22,.273,15,23,.652,15,44,24,10,3,11,14
18,18,2013-11-30,@,SAS,W,112,106,40,90,.444,13,30,.433,19,30,.633,12,54,24,13,4,16,18,,44,91,.484,9,26,.346,9,13,.692,4,33,27,8,9,15,19
19,19,2013-12-02,@,UTA,L,103,109,40,83,.482,9,28,.321,14,20,.700,11,40,18,5,5,8,19,,43,79,.544,10,17,.588,13,16,.813,8,39,20,3,2,11,18
20,20,2013-12-04,,PHO,L,88,97,31,88,.352,9,31,.290,17,19,.895,21,54,13,8,1,22,20,,36,79,.456,11,24,.458,14,19,.737,8,40,17,13,6,18,23
21,21,2013-12-06,,GSW,W,105,83,37,83,.446,6,28,.214,25,39,.641,14,52,15,14,9,15,21,,27,76,.355,2,16,.125,27,34,.794,10,43,10,9,3,22,27
22,22,2013-12-08,,ORL,W,98,88,32,76,.421,10,33,.303,24,42,.571,15,60,22,5,10,18,20,,32,93,.344,8,29,.276,16,28,.571,15,43,14,13,7,7,29
23,23,2013-12-12,@,POR,L,104,111,40,94,.426,5,20,.250,19,24,.792,15,48,16,11,6,8,23,,39,89,.438,8,27,.296,25,30,.833,15,52,22,4,7,14,20
24,24,2013-12-13,@,GSW,W,116,112,39,79,.494,12,29,.414,26,35,.743,7,32,20,10,3,15,23,,43,90,.478,6,22,.273,20,24,.833,19,56,22,6,6,18,30
25,25,2013-12-15,@,SAC,L,91,106,31,75,.413,7,27,.259,22,38,.579,11,42,15,6,5,17,26,,39,81,.481,3,13,.231,25,30,.833,7,43,17,8,6,15,25
26,26,2013-12-18,,CHI,W,109,94,44,82,.537,8,22,.364,13,16,.813,9,37,23,8,5,13,22,,38,79,.481,5,12,.417,13,23,.565,9,33,26,8,2,17,19
27,27,2013-12-20,@,IND,L,81,114,32,84,.381,4,22,.182,13,24,.542,12,36,10,11,6,14,18,,43,81,.531,12,26,.462,16,22,.727,9,50,29,11,7,17,21
28,28,2013-12-21,@,DET,W,114,97,44,79,.557,9,23,.391,17,23,.739,5,45,33,4,4,14,19,,40,89,.449,1,12,.083,16,26,.615,11,37,22,8,8,8,17
29,29,2013-12-23,,DAL,L,104,111,38,70,.543,7,19,.368,21,29,.724,8,36,23,5,1,17,18,,40,79,.506,11,22,.500,20,23,.870,9,33,23,13,4,11,22
30,30,2013-12-25,@,SAS,W,111,98,45,86,.523,12,24,.500,9,18,.500,11,50,28,3,9,10,16,,37,91,.407,5,20,.250,19,23,.826,14,46,18,6,9,9,13
31,31,2013-12-26,,MEM,W,100,92,31,71,.437,5,24,.208,33,40,.825,7,41,17,3,7,9,19,,38,93,.409,5,18,.278,11,20,.550,20,49,20,6,4,9,30
32,32,2013-12-28,,NOP,W,107,98,38,77,.494,6,26,.231,25,32,.781,12,47,19,6,5,14,11,,41,93,.441,10,22,.455,6,8,.750,12,42,28,5,5,10,25
33,33,2013-12-29,@,OKC,L,86,117,31,85,.365,7,28,.250,17,31,.548,11,38,8,4,4,9,14,,47,82,.573,10,22,.455,13,16,.813,4,49,28,6,5,10,24
34,34,2013-12-31,,SAC,L,106,110,39,81,.481,7,28,.250,21,33,.636,14,43,16,10,7,16,23,,42,85,.494,7,22,.318,19,23,.826,9,39,22,9,2,13,26
35,35,2014-01-03,,NYK,W,102,100,34,74,.459,10,26,.385,24,28,.857,10,44,16,4,4,15,19,,37,89,.416,9,24,.375,17,24,.708,17,44,20,9,3,8,22
36,36,2014-01-08,,LAL,W,113,99,39,86,.453,7,28,.250,28,50,.560,16,52,18,12,3,9,19,,36,88,.409,7,24,.292,20,25,.800,14,47,20,7,7,18,32
37,37,2014-01-10,@,ATL,L,80,83,29,70,.414,6,19,.316,16,22,.727,10,44,15,3,2,16,18,,32,86,.372,9,32,.281,10,11,.909,13,40,25,9,5,12,17
38,38,2014-01-11,@,WAS,W,114,107,38,73,.521,8,18,.444,30,42,.714,9,43,22,7,5,19,25,,40,95,.421,5,19,.263,22,31,.710,17,47,24,11,3,11,32
39,39,2014-01-13,@,BOS,W,104,92,37,79,.468,8,19,.421,22,34,.647,10,46,24,6,9,11,16,,38,101,.376,3,17,.176,13,14,.929,15,50,17,8,7,13,26
40,40,2014-01-15,@,NOP,W,103,100,37,72,.514,4,13,.308,25,41,.610,8,38,18,9,14,13,28,,35,77,.455,8,20,.400,22,29,.759,12,44,19,7,8,15,34
41,41,2014-01-16,,OKC,L,92,104,33,82,.402,12,34,.353,14,21,.667,10,42,20,4,5,17,20,,38,82,.463,6,25,.240,22,25,.880,10,47,18,11,8,15,26
42,42,2014-01-18,,MIL,W,114,104,41,85,.482,7,27,.259,25,37,.676,13,46,20,11,4,11,19,,40,80,.500,11,23,.478,13,21,.619,11,40,23,6,9,19,24
43,43,2014-01-20,,POR,W,126,113,45,86,.523,16,33,.485,20,24,.833,17,52,27,5,3,18,18,,44,97,.454,8,25,.320,17,22,.773,14,37,21,12,3,11,23
44,44,2014-01-22,,SAC,W,119,98,43,90,.478,8,31,.258,25,40,.625,14,55,29,8,9,10,21,,34,86,.395,12,30,.400,18,30,.600,11,42,19,5,6,13,26
45,45,2014-01-24,,MEM,L,87,88,32,79,.405,14,34,.412,9,14,.643,7,31,21,7,4,13,19,,36,78,.462,4,7,.571,12,16,.750,11,42,21,5,3,15,16
46,46,2014-01-25,@,MEM,L,81,99,30,81,.370,9,32,.281,12,17,.706,10,38,14,3,5,15,15,,41,88,.466,7,19,.368,10,14,.714,16,52,23,8,5,11,23
47,47,2014-01-28,,SAS,W,97,90,33,75,.440,5,18,.278,26,47,.553,19,55,18,5,4,15,21,,35,82,.427,6,23,.261,14,21,.667,13,39,23,6,8,11,31
48,48,2014-01-29,@,DAL,W,117,115,41,74,.554,9,21,.429,26,36,.722,10,42,24,8,1,17,29,,40,86,.465,5,19,.263,30,36,.833,13,41,20,5,4,14,29
49,49,2014-02-01,,CLE,W,106,92,41,80,.513,7,26,.269,17,24,.708,10,44,24,8,7,17,12,,38,87,.437,8,30,.267,8,10,.800,7,32,23,8,4,16,24
50,50,2014-02-05,,PHO,W,122,108,39,71,.549,11,16,.688,33,42,.786,5,36,17,9,5,13,19,,42,90,.467,8,30,.267,16,21,.762,12,38,21,6,4,13,27
51,51,2014-02-08,@,MIL,W,101,95,42,85,.494,8,24,.333,9,13,.692,6,38,23,11,5,13,15,,40,90,.444,6,15,.400,9,11,.818,14,47,26,6,6,18,18
52,52,2014-02-10,@,MIN,W,107,89,39,82,.476,11,27,.407,18,20,.900,10,46,25,10,4,17,23,,31,87,.356,6,25,.240,21,21,1.000,16,43,20,8,3,16,20
53,53,2014-02-12,,WAS,W,113,112,34,64,.531,10,22,.455,35,47,.745,13,51,18,4,7,24,19,,44,97,.454,16,32,.500,8,16,.500,12,35,28,14,3,9,32
54,54,2014-02-19,@,LAL,W,134,108,52,104,.500,18,35,.514,12,25,.480,19,56,28,15,6,14,15,,41,84,.488,14,27,.519,12,15,.800,3,32,29,10,5,19,19
55,55,2014-02-20,@,GSW,L,99,102,37,101,.366,9,30,.300,16,25,.640,21,60,24,4,6,12,25,,37,93,.398,9,27,.333,19,24,.792,14,49,18,8,9,12,24
56,56,2014-02-23,@,PHO,W,115,112,41,78,.526,5,16,.313,28,32,.875,10,43,25,10,3,22,19,,42,86,.488,11,26,.423,17,24,.708,9,34,16,14,2,16,18
57,57,2014-02-25,@,SAC,W,129,103,41,72,.569,11,22,.500,36,42,.857,7,45,25,5,6,19,26,,36,90,.400,5,18,.278,26,31,.839,12,37,17,13,1,12,27
58,58,2014-02-26,@,LAC,L,93,101,34,77,.442,8,25,.320,17,24,.708,12,46,19,6,4,20,20,,41,93,.441,8,24,.333,11,13,.846,14,42,25,12,8,11,23
59,59,2014-03-01,,DET,W,118,110,42,84,.500,11,33,.333,23,33,.697,13,44,26,5,5,15,20,,45,100,.450,4,19,.211,16,19,.842,20,47,22,11,7,13,24
60,60,2014-03-04,,MIA,W,106,103,40,78,.513,8,23,.348,18,27,.667,12,46,24,4,3,18,22,,38,80,.475,7,27,.259,20,29,.690,10,33,19,11,7,8,19
61,61,2014-03-05,@,ORL,W,101,89,40,82,.488,6,22,.273,15,24,.625,14,49,21,8,4,21,15,,38,84,.452,3,14,.214,10,12,.833,9,34,23,14,6,17,26
62,62,2014-03-07,,IND,W,112,86,40,76,.526,13,28,.464,19,25,.760,6,34,26,8,4,12,15,,34,74,.459,7,16,.438,11,15,.733,7,35,22,7,6,17,22
63,63,2014-03-09,,POR,W,118,113,38,89,.427,9,29,.310,33,45,.733,13,48,13,15,5,13,27,,39,96,.406,9,25,.360,26,33,.788,22,56,24,7,10,20,34
64,64,2014-03-11,@,OKC,L,98,106,33,79,.418,9,25,.360,23,34,.676,8,45,18,7,5,13,22,,34,80,.425,11,29,.379,27,34,.794,8,49,18,5,7,13,25
65,65,2014-03-13,@,CHI,L,87,111,28,79,.354,5,26,.192,26,34,.765,19,49,16,3,5,16,21,,43,86,.500,14,24,.583,11,13,.846,10,39,35,8,4,7,24
66,66,2014-03-16,@,MIA,L,104,113,37,75,.493,9,23,.391,21,28,.750,10,34,18,11,4,15,21,,40,78,.513,9,22,.409,24,29,.828,7,31,21,9,3,13,21
67,67,2014-03-17,,UTA,W,124,86,46,79,.582,13,25,.520,19,26,.731,8,46,31,7,12,19,22,,34,83,.410,4,18,.222,14,18,.778,9,34,21,9,4,19,25
68,68,2014-03-20,,MIN,W,129,106,49,85,.576,16,38,.421,15,19,.789,9,44,36,11,7,15,20,,38,87,.437,12,28,.429,18,23,.783,14,40,28,6,3,14,16
69,69,2014-03-22,@,CLE,W,118,111,38,79,.481,12,35,.343,30,34,.882,5,31,31,9,10,13,18,,46,92,.500,6,17,.353,13,17,.765,13,49,32,7,4,16,27
70,70,2014-03-24,@,CHA,W,100,89,39,82,.476,12,27,.444,10,18,.556,11,42,22,5,7,12,24,,32,86,.372,4,21,.190,21,25,.840,13,38,12,7,4,9,18
71,71,2014-03-27,,PHI,W,120,98,44,90,.489,9,26,.346,23,34,.676,17,57,27,13,6,20,22,,35,90,.389,14,36,.389,14,22,.636,14,39,23,9,5,21,26
72,72,2014-03-29,,LAC,L,107,118,32,79,.405,7,25,.280,36,45,.800,14,49,14,2,3,19,25,,42,89,.472,12,41,.293,22,36,.611,12,43,26,10,10,9,29
73,73,2014-04-01,@,BRK,L,96,105,32,84,.381,10,35,.286,22,28,.786,10,44,20,6,3,15,16,,44,83,.530,6,25,.240,11,17,.647,6,42,23,9,5,13,26
74,74,2014-04-02,@,TOR,L,103,107,36,87,.414,9,26,.346,22,30,.733,10,47,19,8,1,15,30,,34,75,.453,10,25,.400,29,39,.744,3,36,20,7,3,13,25
75,75,2014-04-04,,OKC,W,111,107,33,78,.423,13,31,.419,32,37,.865,9,45,21,8,2,11,21,,38,85,.447,13,31,.419,18,20,.900,10,45,24,5,8,14,24
76,76,2014-04-06,,DEN,W,130,125,45,98,.459,13,36,.361,27,40,.675,15,50,24,15,10,15,19,,51,107,.477,14,31,.452,9,13,.692,15,54,28,8,8,21,24
77,77,2014-04-08,@,LAL,W,145,130,56,97,.577,11,26,.423,22,28,.786,12,58,33,8,9,14,22,,44,95,.463,14,32,.438,28,35,.800,5,33,38,8,7,11,20
78,78,2014-04-09,@,DEN,L,116,123,40,92,.435,15,40,.375,21,25,.840,12,47,28,9,5,15,20,,50,101,.495,11,28,.393,12,14,.857,10,44,31,10,8,11,21
