Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,POR,W,104,91,43,83,.518,4,19,.211,14,18,.778,11,47,18,8,5,15,17,,33,81,.407,8,26,.308,17,24,.708,11,39,19,5,5,13,14
2,2,2013-11-01,,UTA,W,87,84,31,83,.373,6,22,.273,19,24,.792,16,46,15,10,10,16,24,,31,85,.365,5,17,.294,17,27,.630,22,53,20,3,1,20,20
3,3,2013-11-03,@,OKC,L,96,103,32,80,.400,14,37,.378,18,22,.818,12,43,21,11,3,23,23,,35,82,.427,2,18,.111,31,37,.838,10,41,20,8,4,15,22
4,4,2013-11-05,@,NOP,W,104,98,39,78,.500,12,25,.480,14,22,.636,7,41,25,10,4,15,20,,37,85,.435,10,18,.556,14,19,.737,8,40,26,12,11,13,20
5,5,2013-11-06,@,SAS,L,96,99,42,85,.494,7,19,.368,5,9,.556,5,43,14,7,5,18,17,,41,85,.482,6,16,.375,11,15,.733,6,39,25,5,7,14,17
6,6,2013-11-08,,DEN,W,114,103,40,83,.482,9,20,.450,25,32,.781,11,48,21,11,3,20,22,,36,80,.450,8,22,.364,23,28,.821,7,37,17,11,2,20,26
7,7,2013-11-10,,NOP,W,101,94,38,78,.487,7,22,.318,18,23,.783,10,40,14,10,11,14,16,,39,88,.443,4,13,.308,12,13,.923,14,43,20,6,3,15,20
8,8,2013-11-13,@,POR,L,89,90,37,86,.430,5,15,.333,10,13,.769,10,41,16,11,1,14,21,,35,84,.417,6,15,.400,14,23,.609,14,51,15,5,3,16,13
9,9,2013-11-15,,BRK,L,98,100,34,79,.430,10,28,.357,20,25,.800,9,42,17,8,4,16,23,,38,87,.437,2,12,.167,22,29,.759,14,49,14,8,4,12,25
10,10,2013-11-19,@,SAC,L,104,107,37,79,.468,10,29,.345,20,28,.714,6,31,23,9,3,16,23,,39,83,.470,8,22,.364,21,28,.750,15,48,21,8,3,20,24
11,11,2013-11-20,,SAC,L,106,113,38,85,.447,15,33,.455,15,22,.682,13,37,12,6,6,17,26,,37,80,.463,7,17,.412,32,38,.842,9,42,19,11,2,10,23
12,12,2013-11-22,@,CHA,W,98,91,33,70,.471,10,23,.435,22,38,.579,9,43,21,8,5,21,25,,32,77,.416,3,14,.214,24,33,.727,11,41,17,9,4,16,28
13,13,2013-11-24,@,ORL,W,104,96,46,95,.484,11,29,.379,1,3,.333,10,44,25,5,9,9,14,,39,84,.464,6,21,.286,12,14,.857,7,41,24,4,5,12,15
14,14,2013-11-25,@,MIA,L,92,107,33,83,.398,8,32,.250,18,24,.750,14,45,17,10,1,15,18,,39,79,.494,7,22,.318,22,24,.917,7,38,20,9,4,14,17
15,15,2013-11-27,,POR,W,120,106,42,81,.519,10,24,.417,26,31,.839,13,43,22,9,4,10,22,,39,86,.453,7,19,.368,21,24,.875,15,39,21,4,2,12,20
16,16,2013-11-29,@,UTA,W,112,101,41,75,.547,8,25,.320,22,25,.880,6,30,18,4,5,8,17,,40,83,.482,5,20,.250,16,20,.800,13,39,21,5,1,11,18
17,17,2013-11-30,,UTA,L,104,112,37,78,.474,12,27,.444,18,25,.720,12,35,17,8,3,13,28,,39,76,.513,9,18,.500,25,29,.862,12,39,21,6,1,12,23
18,18,2013-12-03,@,MEM,L,91,110,37,87,.425,7,29,.241,10,15,.667,14,41,22,4,5,14,17,,46,84,.548,5,14,.357,13,21,.619,12,43,26,7,7,8,19
19,19,2013-12-04,@,HOU,W,97,88,36,79,.456,11,24,.458,14,19,.737,8,40,17,13,6,18,23,,31,88,.352,9,31,.290,17,19,.895,21,54,13,8,1,22,20
20,20,2013-12-06,,TOR,W,106,97,37,82,.451,9,23,.391,23,32,.719,18,53,16,4,4,16,27,,35,87,.402,5,19,.263,22,25,.880,11,36,15,7,5,8,26
21,21,2013-12-10,@,LAL,W,114,108,44,85,.518,7,23,.304,19,21,.905,10,43,24,6,3,13,22,,39,80,.488,5,19,.263,25,32,.781,7,33,22,7,3,11,20
22,22,2013-12-13,,SAC,W,116,107,41,83,.494,12,24,.500,22,29,.759,16,43,20,11,9,16,20,,38,87,.437,6,19,.316,25,29,.862,17,43,12,11,4,15,22
23,23,2013-12-15,,GSW,W,106,102,35,79,.443,13,27,.481,23,34,.676,5,45,17,13,5,12,24,,34,80,.425,11,22,.500,23,33,.697,11,50,19,6,4,20,25
24,24,2013-12-18,,SAS,L,101,108,38,82,.463,7,15,.467,18,24,.750,13,42,16,8,7,19,24,,41,87,.471,7,18,.389,19,24,.792,14,46,23,10,4,18,17
25,25,2013-12-20,@,DEN,W,103,99,35,88,.398,12,34,.353,21,31,.677,9,44,19,9,8,11,20,,35,85,.412,4,17,.235,25,29,.862,11,53,18,5,7,16,27
26,26,2013-12-21,,DAL,W,123,108,44,86,.512,15,30,.500,20,22,.909,15,45,19,8,1,18,22,,44,91,.484,3,17,.176,17,23,.739,13,36,25,10,8,11,15
27,27,2013-12-23,,LAL,W,117,90,42,90,.467,14,32,.438,19,25,.760,13,62,24,5,7,15,22,,30,81,.370,6,20,.300,24,37,.649,8,39,12,5,3,11,19
28,28,2013-12-27,@,GSW,L,86,115,32,89,.360,4,23,.174,18,23,.783,16,41,12,9,4,17,22,,45,85,.529,8,20,.400,17,24,.708,15,56,32,9,4,21,25
29,29,2013-12-28,,PHI,W,115,101,44,95,.463,9,33,.273,18,23,.783,15,57,24,9,11,19,21,,37,95,.389,11,29,.379,16,22,.727,15,49,19,12,3,20,24
30,30,2013-12-30,@,LAC,W,107,88,41,85,.482,12,31,.387,13,22,.591,10,45,26,17,9,16,20,,31,85,.365,7,20,.350,19,26,.731,14,48,17,8,4,20,23
31,31,2014-01-02,,MEM,L,91,99,37,90,.411,8,30,.267,9,16,.563,13,40,18,11,5,12,14,,44,92,.478,3,14,.214,8,14,.571,19,59,20,6,4,15,16
32,32,2014-01-04,,MIL,W,116,100,41,85,.482,12,27,.444,22,25,.880,9,36,20,13,2,11,21,,37,68,.544,10,21,.476,16,20,.800,5,36,18,3,4,25,20
33,33,2014-01-07,@,CHI,L,87,92,33,82,.402,6,23,.261,15,19,.789,9,41,12,7,8,12,21,,36,82,.439,6,14,.429,14,23,.609,14,50,26,6,5,14,18
34,34,2014-01-08,@,MIN,W,104,103,38,92,.413,11,29,.379,17,23,.739,15,50,19,6,3,10,30,,34,86,.395,6,16,.375,29,35,.829,12,51,19,3,5,11,18
35,35,2014-01-10,@,MEM,L,99,104,38,92,.413,11,30,.367,12,16,.750,14,44,19,4,6,6,23,,42,86,.488,6,15,.400,14,23,.609,14,53,24,1,9,8,11
36,36,2014-01-11,@,DET,L,108,110,37,94,.394,13,35,.371,21,25,.840,16,45,24,8,3,12,23,,44,94,.468,3,17,.176,19,27,.704,20,59,32,7,7,15,19
37,37,2014-01-13,@,NYK,L,96,98,33,93,.355,7,30,.233,23,28,.821,17,49,14,6,3,10,25,,35,81,.432,7,20,.350,21,27,.778,12,53,11,3,5,18,30
38,38,2014-01-15,,LAL,W,121,114,49,100,.490,4,19,.211,19,25,.760,16,53,23,12,6,17,21,,43,91,.473,6,20,.300,22,24,.917,8,43,26,5,7,17,22
39,39,2014-01-17,,DAL,L,107,110,42,93,.452,7,22,.318,16,21,.762,17,47,19,7,1,13,17,,44,83,.530,9,24,.375,13,19,.684,7,44,22,8,4,16,21
40,40,2014-01-19,,DEN,W,117,103,46,91,.505,8,19,.421,17,26,.654,14,48,23,6,5,10,20,,36,82,.439,9,28,.321,22,30,.733,10,42,18,5,0,10,23
41,41,2014-01-22,,IND,W,124,100,45,83,.542,11,16,.688,23,32,.719,7,35,15,9,0,9,23,,38,75,.507,5,15,.333,19,28,.679,10,39,14,6,4,20,28
42,42,2014-01-24,,WAS,L,95,101,34,71,.479,7,22,.318,20,25,.800,9,30,19,8,3,21,24,,39,86,.453,6,16,.375,17,23,.739,19,44,22,13,7,17,24
43,43,2014-01-26,@,CLE,W,99,90,34,82,.415,9,27,.333,22,28,.786,14,50,23,6,2,12,24,,34,86,.395,5,16,.313,17,24,.708,14,43,23,6,3,14,23
44,44,2014-01-27,@,PHI,W,124,113,43,80,.538,9,20,.450,29,35,.829,13,42,25,11,12,19,25,,40,87,.460,8,20,.400,25,26,.962,14,37,23,11,3,21,27
