Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-25,@,POR,L,104,113,40,82,.488,8,24,.333,16,16,1.000,6,31,19,9,5,11,19,,39,75,.520,13,19,.684,22,22,1.000,5,34,22,5,3,12,18
2,2,2016-10-28,,LAL,W,96,89,31,75,.413,6,25,.240,28,40,.700,13,47,14,4,7,14,18,,32,84,.381,9,23,.391,16,21,.762,11,43,16,6,7,14,29
3,3,2016-10-30,@,LAC,L,75,88,29,73,.397,7,19,.368,10,13,.769,7,43,18,8,2,18,22,,34,83,.410,6,27,.222,14,20,.700,14,49,17,8,4,13,14
4,4,2016-11-01,@,SAS,W,106,91,38,76,.500,15,31,.484,15,18,.833,2,39,22,5,8,10,20,,33,76,.434,6,20,.300,19,21,.905,4,34,19,6,5,9,15
5,5,2016-11-02,,DAL,W,97,81,35,77,.455,12,25,.480,15,26,.577,7,41,18,6,3,12,21,,33,77,.429,7,26,.269,8,10,.800,6,36,18,4,4,12,20
6,6,2016-11-04,,SAS,L,86,100,30,80,.375,11,26,.423,15,24,.625,9,42,15,7,4,12,19,,37,83,.446,6,20,.300,20,22,.909,9,49,17,9,8,11,25
7,7,2016-11-06,@,NYK,W,114,109,38,75,.507,8,25,.320,30,35,.857,7,34,21,6,4,10,19,,42,83,.506,8,20,.400,17,19,.895,10,39,18,8,5,12,26
8,8,2016-11-07,@,PHI,W,109,84,43,85,.506,11,19,.579,12,20,.600,10,45,20,10,11,10,22,,31,77,.403,7,21,.333,15,22,.682,9,42,16,5,2,18,19
9,9,2016-11-09,@,CHO,L,98,104,38,82,.463,8,34,.235,14,18,.778,10,46,24,5,6,12,22,,38,82,.463,8,26,.308,20,29,.690,5,37,24,8,3,8,19
10,10,2016-11-11,@,ORL,W,87,74,33,81,.407,7,28,.250,14,16,.875,12,52,19,9,7,15,18,,26,78,.333,8,20,.400,14,19,.737,8,43,13,11,6,12,18
11,11,2016-11-12,@,MIA,W,102,91,40,81,.494,6,20,.300,16,19,.842,6,45,12,5,4,9,19,,38,81,.469,5,17,.294,10,19,.526,4,39,21,5,4,8,17
