Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,@,DET,W,105,96,39,79,.494,10,27,.370,17,23,.739,12,45,28,12,3,20,24,,35,79,.443,6,16,.375,20,26,.769,10,36,21,12,4,16,15
2,2,2012-11-02,@,ATL,W,109,102,38,90,.422,8,30,.267,25,29,.862,23,58,22,8,2,21,18,,40,85,.471,7,22,.318,15,17,.882,7,36,23,12,4,13,26
3,3,2012-11-03,,POR,L,85,95,34,96,.354,5,26,.192,12,18,.667,16,56,19,12,4,18,16,,39,93,.419,10,24,.417,7,12,.583,10,53,28,11,8,16,18
4,4,2012-11-07,,DEN,L,87,93,31,84,.369,8,33,.242,17,23,.739,16,43,18,15,2,18,22,,37,82,.451,7,18,.389,12,21,.571,16,49,20,9,5,21,16
5,5,2012-11-09,@,MEM,L,85,93,31,76,.408,9,27,.333,14,15,.933,8,41,17,5,6,20,17,,35,94,.372,6,19,.316,17,23,.739,18,40,16,14,8,9,16
6,6,2012-11-10,,DET,W,96,82,33,82,.402,9,26,.346,21,26,.808,8,42,23,10,3,14,17,,32,80,.400,7,20,.350,11,16,.688,11,45,17,8,9,16,16
7,7,2012-11-12,,MIA,L,110,113,36,80,.450,12,34,.353,26,33,.788,11,40,25,5,6,11,20,,45,89,.506,10,21,.476,13,20,.650,13,44,26,4,4,11,24
8,8,2012-11-14,,NOH,W,100,96,36,80,.450,10,29,.345,18,22,.818,7,40,19,3,7,11,17,,34,84,.405,8,24,.333,20,21,.952,9,38,17,6,8,10,16
9,9,2012-11-16,@,POR,L,117,119,41,88,.466,9,25,.360,26,31,.839,16,47,24,9,3,18,29,,44,86,.512,10,25,.400,21,29,.724,10,37,21,4,8,15,24
10,10,2012-11-18,@,LAL,L,108,119,44,90,.489,9,23,.391,11,18,.611,11,42,30,8,1,15,22,,46,85,.541,9,20,.450,18,28,.643,9,41,27,10,3,13,15
11,11,2012-11-19,@,UTA,L,91,102,30,86,.349,7,21,.333,24,31,.774,15,49,18,4,9,14,22,,37,92,.402,9,21,.429,19,23,.826,14,55,30,4,11,14,23
12,12,2012-11-21,,CHI,W,93,89,32,74,.432,7,19,.368,22,31,.710,10,45,15,8,6,23,18,,38,95,.400,2,16,.125,11,19,.579,16,48,20,11,7,14,22
13,13,2012-11-23,,NYK,W,131,103,46,89,.517,14,25,.560,25,28,.893,11,49,22,8,6,14,17,,37,86,.430,17,39,.436,12,14,.857,6,30,22,8,9,15,21
