Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-11-02,,SAC,W,92,80,32,87,.368,2,17,.118,26,36,.722,17,53,17,4,10,11,17,,32,89,.360,3,16,.188,13,16,.813,11,43,17,7,4,11,34
2,2,2012-11-04,@,TOR,L,86,105,29,64,.453,6,16,.375,22,31,.710,8,36,18,8,8,24,17,,40,90,.444,10,21,.476,15,17,.882,16,39,18,9,3,11,24
3,3,2012-11-05,@,BRK,W,107,96,44,88,.500,7,20,.350,12,15,.800,16,45,30,9,7,11,18,,35,73,.479,13,23,.565,13,18,.722,8,29,24,7,4,13,17
4,4,2012-11-07,,ORL,W,90,75,34,76,.447,7,20,.350,15,22,.682,13,46,22,11,9,19,18,,28,80,.350,3,12,.250,16,20,.800,12,41,17,6,7,19,22
5,5,2012-11-09,,IND,W,96,94,35,70,.500,2,9,.222,24,28,.857,5,34,23,7,5,12,16,,37,84,.440,5,18,.278,15,17,.882,11,37,18,7,4,13,21
6,6,2012-11-10,@,CHI,L,80,87,33,85,.388,3,13,.231,11,15,.733,13,40,23,7,3,11,20,,34,80,.425,6,13,.462,13,16,.813,14,47,19,6,9,14,19
7,7,2012-11-12,@,DAL,W,90,82,30,65,.462,4,15,.267,26,32,.813,7,49,20,8,7,17,22,,29,80,.363,4,16,.250,20,25,.800,7,35,16,7,2,8,20
8,8,2012-11-14,,CHA,L,87,89,31,81,.383,5,19,.263,20,37,.541,19,53,20,7,11,17,14,,38,84,.452,4,16,.250,9,14,.643,9,43,15,11,12,15,26
9,9,2012-11-16,,GSW,L,98,106,34,79,.430,7,18,.389,23,29,.793,11,34,19,6,12,12,23,,43,85,.506,2,15,.133,18,26,.692,17,50,21,3,5,15,26
10,10,2012-11-21,,DEN,L,94,101,34,89,.382,10,28,.357,16,25,.640,17,45,19,11,4,15,21,,35,79,.443,9,21,.429,22,26,.846,14,49,16,5,8,20,24
11,11,2012-11-23,@,POR,L,95,103,32,78,.410,3,18,.167,28,37,.757,17,47,15,10,2,14,21,,42,78,.538,11,25,.440,8,18,.444,6,33,24,7,6,12,26
12,12,2012-11-24,@,GSW,L,85,96,33,86,.384,5,27,.185,14,19,.737,11,39,25,8,3,10,24,,33,78,.423,6,21,.286,24,29,.828,13,48,18,1,3,13,25
13,13,2012-11-27,@,SAC,W,97,89,38,83,.458,6,22,.273,15,18,.833,12,51,25,8,8,17,16,,37,84,.440,6,17,.353,9,14,.643,8,36,21,11,6,13,19
14,14,2012-11-28,@,LAC,L,95,101,31,82,.378,6,22,.273,27,35,.771,21,52,18,5,6,18,25,,37,81,.457,4,19,.211,23,26,.885,11,35,28,11,6,10,25
15,15,2012-11-30,,MIL,W,95,85,34,87,.391,8,19,.421,19,27,.704,16,56,15,6,6,15,13,,34,93,.366,5,18,.278,12,16,.750,13,47,14,10,14,11,24
16,16,2012-12-04,@,PHI,W,105,88,41,77,.532,13,25,.520,10,17,.588,7,47,28,6,2,15,18,,35,83,.422,5,20,.250,13,23,.565,13,40,24,9,2,13,15
17,17,2012-12-05,@,BOS,L,94,104,37,84,.440,6,19,.316,14,30,.467,13,41,19,11,3,13,19,,41,78,.526,4,17,.235,18,26,.692,6,45,24,6,6,16,24
18,18,2012-12-07,,CLE,W,91,73,30,70,.429,4,19,.211,27,35,.771,13,53,18,13,8,21,17,,30,87,.345,7,24,.292,6,9,.667,11,41,15,15,2,18,24
19,19,2012-12-12,,DEN,W,108,105,38,87,.437,2,14,.143,30,37,.811,17,44,25,11,6,13,22,,42,83,.506,7,16,.438,14,24,.583,12,42,24,8,5,19,30
20,20,2012-12-14,@,NOH,W,113,102,47,88,.534,7,17,.412,12,17,.706,14,40,29,9,3,12,12,,42,78,.538,11,24,.458,7,10,.700,7,30,26,5,6,14,16
21,21,2012-12-15,,DAL,W,114,106,41,94,.436,6,23,.261,26,32,.813,17,48,28,15,5,16,18,,39,84,.464,7,14,.500,21,25,.840,11,41,24,10,8,19,29
22,22,2012-12-17,@,ORL,L,93,102,39,96,.406,7,25,.280,8,12,.667,15,43,25,7,2,17,15,,44,82,.537,6,14,.429,8,8,1.000,6,42,31,9,3,17,22
23,23,2012-12-18,@,MIA,L,92,103,37,86,.430,4,17,.235,14,19,.737,18,53,18,5,1,19,21,,36,77,.468,13,25,.520,18,23,.783,6,24,25,12,14,8,18
24,24,2012-12-20,,OKC,W,99,93,37,84,.440,9,20,.450,16,23,.696,12,45,27,6,6,15,19,,33,82,.402,5,20,.250,22,26,.846,11,43,17,10,6,16,24
25,25,2012-12-23,@,NYK,L,91,94,34,84,.405,7,22,.318,16,18,.889,13,47,20,5,2,16,22,,32,72,.444,6,26,.231,24,28,.857,4,35,17,11,2,14,20
26,26,2012-12-26,,HOU,L,84,87,32,84,.381,7,28,.250,13,17,.765,12,50,18,10,4,14,12,,33,81,.407,9,31,.290,12,15,.800,7,47,19,7,2,16,19
27,27,2012-12-29,,PHO,W,111,107,45,89,.506,5,18,.278,16,26,.615,11,51,27,2,3,10,14,,45,97,.464,2,17,.118,15,24,.625,11,46,29,7,5,4,23
28,28,2013-01-02,@,UTA,L,84,106,29,84,.345,2,17,.118,24,30,.800,16,41,17,6,12,11,18,,43,87,.494,4,12,.333,16,19,.842,15,49,25,7,12,12,26
29,29,2013-01-03,@,DEN,W,101,97,37,83,.446,6,16,.375,21,30,.700,17,52,21,2,3,13,17,,40,86,.465,6,22,.273,11,20,.550,11,39,27,11,11,7,26
30,30,2013-01-05,,POR,L,97,102,38,91,.418,5,16,.313,16,18,.889,19,52,22,6,8,13,13,,37,86,.430,16,24,.667,12,13,.923,11,39,22,3,8,13,22
31,31,2013-01-08,,ATL,W,108,103,40,87,.460,8,15,.533,20,26,.769,13,43,29,9,3,9,16,,38,77,.494,10,22,.455,17,21,.810,10,44,21,5,6,15,23
32,32,2013-01-09,@,OKC,L,84,106,31,72,.431,3,12,.250,19,24,.792,11,38,21,8,4,19,18,,36,76,.474,11,20,.550,23,27,.852,10,39,19,13,7,12,25
33,33,2013-01-11,@,NOH,L,92,104,31,69,.449,4,18,.222,26,33,.788,6,31,20,7,4,14,13,,44,84,.524,8,22,.364,8,9,.889,12,44,29,5,3,12,26
34,34,2013-01-13,@,SAS,L,88,106,33,89,.371,4,16,.250,18,23,.783,14,38,23,12,5,13,10,,45,80,.563,8,21,.381,8,11,.727,7,43,31,9,13,17,19
35,35,2013-01-14,@,DAL,L,98,113,35,85,.412,6,20,.300,22,29,.759,20,46,19,4,2,15,15,,46,77,.597,6,13,.462,15,16,.938,4,33,33,7,1,9,23
36,36,2013-01-17,,LAC,L,77,90,30,84,.357,4,19,.211,13,20,.650,13,41,19,9,5,14,17,,35,77,.455,5,13,.385,15,23,.652,11,48,18,10,5,18,20
37,37,2013-01-19,,HOU,W,92,79,30,64,.469,3,14,.214,29,36,.806,9,37,14,4,4,15,19,,25,78,.321,8,31,.258,21,28,.750,21,43,14,8,2,20,29
38,38,2013-01-21,@,ATL,L,96,104,36,74,.486,5,14,.357,19,26,.731,10,30,24,12,6,17,21,,41,71,.577,10,16,.625,12,21,.571,7,32,32,11,5,22,23
39,39,2013-01-23,,BRK,L,83,91,38,83,.458,3,15,.200,4,6,.667,6,37,25,7,7,13,17,,37,84,.440,6,20,.300,11,16,.688,14,45,19,9,4,14,16
40,40,2013-01-25,@,WAS,L,101,114,39,88,.443,3,14,.214,20,33,.606,22,48,27,8,2,16,20,,48,83,.578,8,17,.471,10,17,.588,6,35,29,8,8,16,27
41,41,2013-01-26,@,CHA,L,101,102,37,77,.481,10,20,.500,17,23,.739,7,30,23,8,4,16,24,,37,73,.507,5,11,.455,23,26,.885,8,38,21,5,10,17,22
42,42,2013-01-30,,LAC,L,90,96,33,76,.434,5,19,.263,19,27,.704,8,38,20,9,3,13,25,,35,76,.461,3,9,.333,23,36,.639,14,45,16,11,4,15,18
43,43,2013-02-01,,LAL,L,100,111,41,89,.461,10,22,.455,8,18,.444,8,40,23,8,4,13,18,,39,92,.424,12,32,.375,21,25,.840,17,57,27,6,6,12,14
44,44,2013-02-02,,NOH,W,115,86,45,77,.584,5,15,.333,20,29,.690,15,44,30,12,5,18,27,,28,70,.400,3,14,.214,27,33,.818,9,28,15,12,4,23,25
45,45,2013-02-04,,POR,L,98,100,40,85,.471,3,13,.231,15,19,.789,10,29,23,13,2,12,20,,41,70,.586,7,18,.389,11,16,.688,8,39,23,5,8,28,24
46,46,2013-02-06,,SAS,L,94,104,33,81,.407,8,18,.444,20,23,.870,12,49,16,7,5,15,19,,37,81,.457,10,25,.400,20,21,.952,7,41,24,13,5,13,22
47,47,2013-02-08,,NYK,L,94,100,37,80,.463,1,13,.077,19,27,.704,12,41,19,6,2,9,18,,38,81,.469,8,26,.308,16,20,.800,10,42,19,5,6,8,19
48,48,2013-02-10,@,MEM,L,88,105,34,69,.493,4,16,.250,16,25,.640,10,33,24,7,2,19,20,,41,79,.519,6,13,.462,17,22,.773,13,36,30,12,4,13,24
49,49,2013-02-11,@,CLE,W,100,92,39,75,.520,8,14,.571,14,17,.824,10,36,25,10,6,20,17,,40,79,.506,5,18,.278,7,11,.636,9,31,24,12,7,20,15
50,50,2013-02-13,,UTA,L,93,97,29,85,.341,5,22,.227,30,38,.789,14,49,18,8,3,10,19,,38,87,.437,2,11,.182,19,25,.760,13,53,20,7,9,14,22
51,51,2013-02-20,,PHI,W,94,87,28,70,.400,5,13,.385,33,44,.750,10,51,21,9,5,15,23,,31,81,.383,4,13,.308,21,32,.656,10,39,18,8,5,10,30
52,52,2013-02-22,@,OKC,L,111,127,41,85,.482,6,17,.353,23,29,.793,9,32,26,11,5,10,23,,48,83,.578,9,14,.643,22,22,1.000,8,41,28,7,7,17,26
53,53,2013-02-24,,GSW,L,99,100,37,85,.435,1,11,.091,24,31,.774,14,41,23,12,2,17,21,,37,81,.457,7,17,.412,19,23,.826,14,48,18,11,4,22,28
