Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,DET,L,102,113,34,78,.436,10,25,.400,24,32,.750,13,38,23,5,3,16,30,,39,78,.500,9,24,.375,26,33,.788,12,44,24,6,4,18,27
2,2,2013-11-01,,PHI,L,102,109,41,94,.436,9,26,.346,11,17,.647,15,46,23,14,6,17,16,,48,94,.511,6,23,.261,7,14,.500,9,46,26,8,6,19,17
3,3,2013-11-03,@,MIA,L,93,103,35,82,.427,12,30,.400,11,16,.688,17,41,22,8,2,20,26,,37,70,.529,11,27,.407,18,27,.667,8,32,32,9,6,16,18
4,4,2013-11-06,@,PHI,W,116,102,43,98,.439,18,33,.545,12,16,.750,10,40,32,10,5,11,20,,39,83,.470,6,18,.333,18,26,.692,11,50,26,5,3,20,15
5,5,2013-11-08,,BRK,W,112,108,41,88,.466,10,24,.417,20,26,.769,7,36,28,10,4,16,19,,41,88,.466,6,24,.250,20,29,.690,11,51,23,11,3,21,27
6,6,2013-11-10,@,OKC,L,105,106,40,88,.455,12,29,.414,13,26,.500,7,41,23,5,7,12,19,,41,92,.446,6,20,.300,18,22,.818,16,58,21,7,8,17,20
7,7,2013-11-12,@,DAL,L,95,105,33,75,.440,9,26,.346,20,29,.690,11,44,24,12,4,19,20,,41,84,.488,10,26,.385,13,19,.684,11,42,25,9,2,15,20
8,8,2013-11-13,@,SAS,L,79,92,33,91,.363,5,15,.333,8,11,.727,12,44,15,11,3,9,11,,39,77,.506,8,22,.364,6,8,.750,5,47,28,6,4,17,14
9,9,2013-11-16,,CLE,L,96,103,37,93,.398,6,25,.240,16,22,.727,13,47,22,11,3,18,17,,36,81,.444,10,21,.476,21,22,.955,7,46,18,12,6,20,19
10,10,2013-11-19,,MIN,W,104,100,41,85,.482,7,15,.467,15,15,1.000,7,41,31,10,5,11,24,,37,85,.435,10,28,.357,16,24,.667,12,42,22,6,4,13,17
11,11,2013-11-20,@,CLE,W,98,91,38,84,.452,8,19,.421,14,14,1.000,15,44,31,6,5,14,17,,32,77,.416,9,23,.391,18,21,.857,13,38,19,5,0,15,20
