Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-26,@,PHI,W,103,97,39,94,.415,6,22,.273,19,26,.731,13,53,19,7,3,10,23,,36,84,.429,7,24,.292,18,25,.720,5,43,21,5,10,13,22
2,2,2016-10-28,,PHO,W,113,110,40,96,.417,5,21,.238,28,38,.737,14,57,13,11,3,22,24,,42,94,.447,5,28,.179,21,32,.656,7,44,15,11,3,15,29
3,3,2016-10-30,,LAL,W,113,96,45,95,.474,9,26,.346,14,17,.824,10,45,29,15,6,19,22,,35,87,.402,7,32,.219,19,24,.792,11,41,20,15,2,21,18
4,4,2016-11-02,@,LAC,W,85,83,34,84,.405,5,20,.250,12,20,.600,10,52,14,8,4,21,24,,34,87,.391,7,22,.318,8,18,.444,8,41,22,13,5,17,19
5,5,2016-11-03,@,GSW,L,96,122,35,87,.402,10,27,.370,16,28,.571,13,41,20,8,6,16,20,,46,89,.517,14,30,.467,16,20,.800,15,46,27,9,14,15,18
6,6,2016-11-05,,MIN,W,112,92,45,86,.523,7,16,.438,15,24,.625,11,41,24,9,9,12,21,,33,84,.393,4,19,.211,22,29,.759,17,41,12,7,8,17,19
7,7,2016-11-07,,MIA,W,97,85,37,85,.435,9,28,.321,14,17,.824,10,47,24,8,5,16,18,,31,84,.369,4,17,.235,19,22,.864,12,41,12,8,7,12,16
8,8,2016-11-09,,TOR,L,102,112,31,74,.419,12,34,.353,28,31,.903,11,39,18,6,5,19,21,,43,83,.518,11,26,.423,15,22,.682,7,35,25,10,6,11,24
9,9,2016-11-11,,LAC,L,108,110,38,88,.432,16,28,.571,16,19,.842,9,45,21,3,1,16,27,,39,86,.453,11,27,.407,21,35,.600,11,45,18,9,3,10,20
10,10,2016-11-13,,ORL,L,117,119,47,92,.511,7,25,.280,16,26,.615,12,42,22,4,6,10,19,,46,86,.535,11,24,.458,16,20,.800,8,38,24,4,7,9,20
11,11,2016-11-14,@,DET,L,88,104,33,88,.375,5,27,.185,17,22,.773,13,51,16,3,6,15,21,,43,92,.467,5,16,.313,13,16,.813,4,47,25,4,9,9,14
12,12,2016-11-16,,HOU,W,105,103,40,84,.476,12,25,.480,13,14,.929,5,44,25,7,7,16,15,,40,92,.435,14,40,.350,9,14,.643,12,47,25,10,4,16,10
13,13,2016-11-18,,BRK,W,124,105,49,89,.551,7,26,.269,19,24,.792,10,46,23,9,5,16,24,,35,83,.422,11,29,.379,24,30,.800,7,30,19,6,2,16,19
14,14,2016-11-20,,IND,L,111,115,44,101,.436,10,36,.278,13,18,.722,15,49,28,10,7,20,23,,40,89,.449,11,22,.500,24,31,.774,15,51,23,13,2,22,20
15,15,2016-11-22,@,LAL,L,109,111,45,92,.489,11,27,.407,8,11,.727,11,40,29,11,6,15,14,,42,83,.506,14,27,.519,13,16,.813,6,35,25,8,7,17,17
