Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-25,,UTA,W,113,104,39,75,.520,13,19,.684,22,22,1.000,5,34,22,5,3,12,18,,40,82,.488,8,24,.333,16,16,1.000,6,31,19,9,5,11,19
2,2,2016-10-27,,LAC,L,106,114,39,85,.459,4,18,.222,24,32,.750,9,48,18,4,4,14,34,,37,91,.407,8,29,.276,32,46,.696,15,48,12,10,4,7,25
3,3,2016-10-29,@,DEN,W,115,113,45,98,.459,10,32,.313,15,21,.714,5,45,23,10,8,15,30,,38,100,.380,6,23,.261,31,39,.795,16,61,19,10,5,17,21
4,4,2016-11-01,,GSW,L,104,127,37,86,.430,14,39,.359,16,21,.762,6,32,23,12,4,18,17,,50,89,.562,10,26,.385,17,23,.739,7,45,36,14,4,16,19
5,5,2016-11-02,@,PHO,L,115,118,42,101,.416,12,33,.364,19,21,.905,10,53,25,8,8,14,23,,44,103,.427,5,16,.313,25,30,.833,14,59,15,10,5,12,20
6,6,2016-11-04,@,DAL,W,105,95,36,80,.450,12,31,.387,21,26,.808,7,42,21,9,3,14,20,,34,83,.410,10,28,.357,17,20,.850,7,44,18,5,3,12,21
7,7,2016-11-06,@,MEM,W,100,94,32,71,.451,14,33,.424,22,27,.815,5,37,19,7,5,15,25,,31,81,.383,6,26,.231,26,32,.813,12,44,15,9,5,13,20
8,8,2016-11-08,,PHO,W,124,121,45,81,.556,14,31,.452,20,28,.714,7,35,22,5,4,20,27,,43,86,.500,7,21,.333,28,33,.848,15,41,18,10,2,16,27
9,9,2016-11-09,@,LAC,L,80,111,31,88,.352,6,30,.200,12,14,.857,11,47,16,4,3,14,23,,38,87,.437,11,32,.344,24,33,.727,14,55,24,9,7,7,15
10,10,2016-11-11,,SAC,W,122,120,45,86,.523,13,33,.394,19,27,.704,7,36,29,8,4,11,24,,43,88,.489,6,21,.286,28,35,.800,13,48,18,7,3,15,21
11,11,2016-11-13,,DEN,W,112,105,39,99,.394,8,29,.276,26,32,.813,14,44,21,8,8,7,23,,36,91,.396,11,29,.379,22,29,.759,16,59,11,4,6,18,25
