Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,WAS,W,113,102,39,78,.500,9,24,.375,26,33,.788,12,44,24,6,4,18,27,,34,78,.436,10,25,.400,24,32,.750,13,38,23,5,3,16,30
2,2,2013-11-01,@,MEM,L,108,111,42,89,.472,7,21,.333,17,24,.708,15,41,21,10,6,19,26,,40,77,.519,6,18,.333,25,30,.833,6,38,25,13,4,20,21
3,3,2013-11-03,,BOS,W,87,77,34,76,.447,2,13,.154,17,29,.586,15,44,16,15,7,21,15,,31,74,.419,3,16,.188,12,12,1.000,8,37,15,15,3,23,22
4,4,2013-11-05,,IND,L,91,99,33,87,.379,5,25,.200,20,25,.800,13,42,13,10,6,14,24,,38,73,.521,9,21,.429,14,23,.609,4,45,26,6,9,18,21
5,5,2013-11-08,,OKC,L,110,119,39,91,.429,11,31,.355,21,27,.778,16,42,22,10,6,13,27,,37,82,.451,6,17,.353,39,44,.886,17,52,22,9,9,13,22
6,6,2013-11-11,@,POR,L,103,109,42,91,.462,3,14,.214,16,21,.762,18,42,20,10,2,8,13,,42,82,.512,11,23,.478,14,15,.933,13,44,23,7,2,15,16
7,7,2013-11-12,@,GSW,L,95,113,37,87,.425,3,18,.167,18,27,.667,16,34,16,12,4,12,25,,42,70,.600,8,16,.500,21,26,.808,10,43,28,5,3,23,25
8,8,2013-11-15,@,SAC,W,97,90,38,85,.447,6,23,.261,15,24,.625,13,46,26,10,6,12,20,,34,80,.425,10,25,.400,12,17,.706,11,43,22,4,5,17,19
9,9,2013-11-17,@,LAL,L,99,114,42,87,.483,8,23,.348,7,17,.412,12,39,24,7,3,14,10,,47,90,.522,10,25,.400,10,10,1.000,8,38,33,11,5,13,20
10,10,2013-11-19,,NYK,W,92,86,35,70,.500,7,19,.368,15,21,.714,10,37,19,6,4,15,20,,33,76,.434,6,24,.250,14,18,.778,10,35,16,9,3,13,22
11,11,2013-11-20,@,ATL,L,85,93,35,87,.402,6,22,.273,9,12,.750,15,43,17,13,5,15,21,,36,71,.507,4,15,.267,17,24,.708,5,38,23,11,8,21,12
