Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-30,@,CLE,L,84,94,32,90,.356,8,32,.250,12,20,.600,18,39,26,11,10,12,19,,36,79,.456,7,20,.350,15,22,.682,18,54,22,7,5,20,21
2,2,2012-11-03,,BOS,L,86,89,34,78,.436,6,20,.300,12,17,.706,7,46,20,7,4,15,14,,36,84,.429,8,21,.381,9,13,.692,6,35,24,8,4,9,12
3,3,2012-11-07,@,BOS,L,94,100,39,95,.411,10,29,.345,6,7,.857,10,44,25,8,6,19,27,,34,81,.420,4,13,.308,28,34,.824,6,44,26,9,5,16,17
4,4,2012-11-09,,MIL,L,91,101,34,78,.436,4,18,.222,19,22,.864,10,36,23,13,4,20,24,,40,78,.513,6,15,.400,15,19,.789,6,38,21,11,6,21,21
5,5,2012-11-10,@,IND,L,85,89,35,79,.443,10,24,.417,5,7,.714,5,40,26,5,5,12,21,,34,80,.425,7,16,.438,14,24,.583,14,48,16,4,4,12,12
6,6,2012-11-13,@,CHA,L,76,92,25,84,.298,5,31,.161,21,32,.656,18,50,18,5,10,17,24,,31,78,.397,3,13,.231,27,32,.844,13,50,17,8,7,12,20
7,7,2012-11-14,@,DAL,L,101,107,39,81,.481,13,27,.481,10,11,.909,9,34,24,8,4,16,24,,39,78,.500,3,11,.273,26,33,.788,14,40,20,6,4,13,15
8,8,2012-11-17,,UTA,L,76,83,31,85,.365,5,16,.313,9,12,.750,16,44,18,10,6,15,20,,31,82,.378,2,9,.222,19,27,.704,26,60,18,7,6,17,13
9,9,2012-11-19,,IND,L,89,96,31,87,.356,4,17,.235,23,31,.742,14,36,13,10,2,10,27,,34,70,.486,3,19,.158,25,29,.862,8,46,20,5,10,20,27
10,10,2012-11-21,@,ATL,L,100,101,38,89,.427,7,20,.350,17,24,.708,19,58,20,8,6,20,27,,40,92,.435,9,25,.360,12,21,.571,10,37,30,12,5,13,25
