Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
55,55,2015-02-23,,SAS,W,90,81,34,83,.410,4,15,.267,18,23,.783,11,49,14,14,5,13,24,,32,79,.405,5,19,.263,12,21,.571,12,44,17,7,7,22,21
56,56,2015-02-25,,LAL,L,97,100,34,73,.466,7,12,.583,22,34,.647,13,47,18,3,5,20,19,,40,89,.449,2,11,.182,18,21,.857,14,42,17,12,8,9,25
57,57,2015-02-27,@,DEN,W,104,82,39,68,.574,9,21,.429,17,21,.810,8,43,24,13,15,20,23,,28,84,.333,8,32,.250,18,29,.621,16,36,22,9,3,15,13
58,58,2015-02-28,,MIL,W,82,75,29,76,.382,6,22,.273,18,23,.783,13,46,18,16,7,22,18,,29,74,.392,5,15,.333,12,14,.857,8,39,18,15,4,23,23
59,59,2015-03-03,@,MEM,W,93,82,36,80,.450,5,25,.200,16,19,.842,14,55,22,7,7,15,17,,33,82,.402,3,11,.273,13,19,.684,11,37,15,7,4,11,12
60,60,2015-03-04,@,BOS,L,84,85,34,75,.453,3,19,.158,13,21,.619,11,51,21,1,4,13,19,,33,88,.375,8,27,.296,11,20,.550,12,39,21,5,3,3,20
61,61,2015-03-06,@,PHI,W,89,83,27,71,.380,6,12,.500,29,41,.707,12,49,17,9,5,18,20,,32,88,.364,10,32,.313,9,18,.500,13,43,22,13,4,13,29
62,62,2015-03-08,@,BRK,W,95,88,34,72,.472,10,22,.455,17,21,.810,12,43,24,6,4,16,12,,38,76,.500,8,15,.533,4,11,.364,7,30,21,9,2,14,16
63,63,2015-03-10,,NYK,W,87,82,30,70,.429,6,18,.333,21,29,.724,6,40,16,8,5,11,21,,31,79,.392,5,13,.385,15,17,.882,8,38,17,5,5,12,22
64,64,2015-03-12,,HOU,W,109,91,44,92,.478,11,33,.333,10,17,.588,22,57,23,5,10,12,18,,34,79,.430,7,32,.219,16,24,.667,8,37,19,8,2,9,22
65,65,2015-03-14,,DET,W,88,85,33,69,.478,6,14,.429,16,24,.667,10,45,17,8,8,15,17,,32,84,.381,8,23,.348,13,22,.591,16,44,18,8,3,12,20
66,66,2015-03-16,,CHO,W,94,66,33,78,.423,15,24,.625,13,19,.684,14,61,19,3,5,13,19,,23,78,.295,5,19,.263,15,18,.833,6,36,9,5,4,7,11
67,67,2015-03-18,,WAS,L,84,88,34,82,.415,4,22,.182,12,24,.500,14,36,21,9,5,9,19,,33,63,.524,6,11,.545,16,23,.696,6,41,16,4,3,21,21
68,68,2015-03-19,@,LAL,W,80,73,25,62,.403,9,25,.360,21,31,.677,2,36,19,11,8,14,17,,31,77,.403,3,11,.273,8,17,.471,9,43,20,9,3,14,22
69,69,2015-03-21,@,GSW,L,91,106,32,73,.438,10,22,.455,17,21,.810,8,35,19,5,2,15,19,,38,78,.487,8,18,.444,22,26,.846,7,37,25,11,3,10,17
70,70,2015-03-23,,MIN,L,104,106,38,87,.437,9,28,.321,19,31,.613,21,46,21,11,11,17,20,,37,78,.474,12,19,.632,20,25,.800,11,37,19,10,4,19,23
71,71,2015-03-25,,POR,L,89,92,35,80,.438,4,16,.250,15,23,.652,11,43,12,11,2,9,20,,34,81,.420,7,27,.259,17,20,.850,11,45,19,4,5,14,18
72,72,2015-03-27,@,DEN,L,91,107,32,81,.395,5,27,.185,22,31,.710,14,42,20,12,7,13,19,,39,76,.513,13,24,.542,16,23,.696,8,41,23,8,4,17,23
73,73,2015-03-28,,OKC,W,94,89,32,84,.381,6,29,.207,24,35,.686,16,42,12,14,8,11,29,,31,73,.425,6,16,.375,21,32,.656,10,48,14,5,4,23,29
74,74,2015-03-30,@,MIN,W,104,84,39,82,.476,10,33,.303,16,18,.889,14,47,18,8,6,12,22,,28,76,.368,6,16,.375,22,27,.815,10,34,21,5,4,12,17
75,75,2015-04-01,,DEN,W,98,84,37,77,.481,9,23,.391,15,24,.625,12,49,24,5,8,14,16,,33,95,.347,7,33,.212,11,12,.917,11,39,13,7,5,6,22
76,76,2015-04-04,@,PHO,L,85,87,29,74,.392,7,21,.333,20,24,.833,13,47,17,10,2,18,23,,30,69,.435,5,14,.357,22,29,.759,6,32,12,11,7,15,21
77,77,2015-04-05,@,SAC,W,101,95,40,87,.460,8,24,.333,13,18,.722,14,47,18,11,6,18,24,,38,79,.481,5,15,.333,14,24,.583,11,43,20,13,3,20,20
78,78,2015-04-08,,SAC,W,103,91,36,74,.486,13,31,.419,18,25,.720,13,47,23,5,8,16,22,,33,75,.440,7,16,.438,18,28,.643,7,31,19,9,1,9,17
79,79,2015-04-10,,MEM,L,88,89,31,71,.437,11,23,.478,15,22,.682,9,39,16,4,3,15,22,,36,76,.474,5,15,.333,12,19,.632,7,36,22,8,1,11,22
80,80,2015-04-11,@,POR,W,111,105,36,79,.456,6,17,.353,33,42,.786,15,48,20,9,4,16,17,,41,87,.471,6,30,.200,17,22,.773,9,39,22,11,4,12,25
81,81,2015-04-13,,DAL,W,109,92,41,82,.500,11,28,.393,16,26,.615,12,48,24,10,6,14,19,,34,82,.415,9,20,.450,15,23,.652,12,41,18,4,4,16,21
82,82,2015-04-15,@,HOU,L,91,117,38,101,.376,5,27,.185,10,18,.556,14,44,23,12,6,14,21,,41,76,.539,12,28,.429,23,34,.676,4,49,28,9,13,18,19
