Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-11-02,,MIA,W,104,84,36,84,.429,19,36,.528,13,15,.867,13,41,27,10,0,12,22,,33,71,.465,7,20,.350,11,13,.846,7,41,18,4,5,21,18
2,2,2012-11-04,,PHI,W,100,84,39,77,.506,11,27,.407,11,18,.611,8,39,18,12,5,14,10,,34,79,.430,8,17,.471,8,10,.800,10,41,14,8,2,18,18
3,3,2012-11-05,@,PHI,W,110,88,39,84,.464,13,32,.406,19,19,1.000,9,44,24,7,5,7,17,,29,86,.337,8,22,.364,22,26,.846,19,54,19,3,2,13,19
4,4,2012-11-09,,DAL,W,104,94,35,84,.417,8,22,.364,26,38,.684,11,43,17,12,4,9,21,,33,81,.407,8,28,.286,20,23,.870,9,50,17,4,3,20,28
5,5,2012-11-13,@,ORL,W,99,89,41,84,.488,9,24,.375,8,11,.727,6,31,15,11,1,9,14,,37,75,.493,5,14,.357,10,17,.588,9,42,28,7,5,20,9
6,6,2012-11-15,@,SAS,W,104,100,39,86,.453,11,26,.423,15,23,.652,10,41,17,6,6,7,19,,38,87,.437,8,29,.276,16,21,.762,13,48,21,4,7,10,20
7,7,2012-11-16,@,MEM,L,95,105,37,72,.514,5,19,.263,16,21,.762,10,34,18,7,6,13,26,,37,76,.487,5,15,.333,26,32,.813,12,35,15,7,6,14,24
8,8,2012-11-18,,IND,W,88,76,33,90,.367,7,25,.280,15,19,.789,15,48,19,9,4,8,15,,28,71,.394,8,20,.400,12,18,.667,9,47,21,4,7,19,18
9,9,2012-11-20,@,NOH,W,102,80,37,83,.446,14,36,.389,14,19,.737,13,49,19,6,3,10,20,,29,69,.420,8,18,.444,14,21,.667,5,36,16,2,3,13,21
10,10,2012-11-21,@,DAL,L,111,114,39,77,.506,15,31,.484,18,22,.818,5,37,25,10,2,14,17,,42,85,.494,13,29,.448,17,21,.810,11,42,22,8,1,13,18
11,11,2012-11-23,@,HOU,L,103,131,37,86,.430,17,39,.436,12,14,.857,6,30,22,8,9,15,21,,46,89,.517,14,25,.560,25,28,.893,11,49,22,8,6,14,17
12,12,2012-11-25,,DET,W,121,100,38,79,.481,17,33,.515,28,31,.903,10,37,24,13,4,11,19,,37,78,.474,9,20,.450,17,22,.773,10,38,20,6,4,19,22
13,13,2012-11-26,@,BRK,L,89,96,33,85,.388,6,21,.286,17,24,.708,17,50,14,9,2,14,24,,37,91,.407,9,28,.321,13,19,.684,18,50,23,5,7,12,21
14,14,2012-11-28,@,MIL,W,102,88,35,73,.479,11,21,.524,21,25,.840,8,38,18,11,1,14,20,,33,72,.458,5,13,.385,17,21,.810,5,36,24,8,4,17,20
15,15,2012-11-30,,WAS,W,108,87,43,81,.531,12,29,.414,10,15,.667,3,32,24,7,1,8,20,,35,78,.449,5,18,.278,12,21,.571,13,42,11,5,4,17,14
