Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-29,,ORL,W,97,87,34,71,.479,7,17,.412,22,32,.688,10,44,17,4,18,20,13,,36,93,.387,9,19,.474,6,10,.600,13,39,17,10,6,17,26
2,2,2013-10-30,@,NOP,W,95,90,30,70,.429,10,23,.435,25,30,.833,6,37,19,5,12,16,18,,34,85,.400,5,11,.455,17,21,.810,15,43,17,7,5,15,29
3,3,2013-11-02,,CLE,W,89,74,32,77,.416,10,28,.357,15,20,.750,10,51,24,6,6,20,16,,29,83,.349,3,15,.200,13,15,.867,6,37,11,15,1,16,25
4,4,2013-11-05,@,DET,W,99,91,38,73,.521,9,21,.429,14,23,.609,4,45,26,6,9,18,21,,33,87,.379,5,25,.200,20,25,.800,13,42,13,10,6,14,24
5,5,2013-11-06,,CHI,W,97,80,36,86,.419,7,18,.389,18,21,.857,17,52,21,9,7,14,24,,26,73,.356,5,15,.333,23,27,.852,11,40,15,4,5,17,20
6,6,2013-11-08,,TOR,W,91,84,36,78,.462,6,21,.286,13,16,.813,9,38,20,5,6,15,19,,32,81,.395,6,18,.333,14,16,.875,15,42,16,7,6,15,22
7,7,2013-11-09,@,BRK,W,96,91,37,80,.463,7,14,.500,15,20,.750,11,42,24,9,3,13,18,,35,76,.461,8,19,.421,13,16,.813,7,38,20,9,2,15,21
8,8,2013-11-11,,MEM,W,95,79,37,76,.487,6,19,.316,15,18,.833,9,45,25,5,9,13,22,,31,75,.413,4,8,.500,13,19,.684,7,32,19,6,4,10,20
9,9,2013-11-15,,MIL,W,104,77,40,79,.506,5,16,.313,19,21,.905,9,44,14,5,11,13,20,,30,88,.341,8,16,.500,9,11,.818,17,40,14,3,10,15,24
10,10,2013-11-16,@,CHI,L,94,110,34,85,.400,4,16,.250,22,28,.786,12,37,16,5,8,9,19,,40,79,.506,11,19,.579,19,24,.792,9,42,25,6,6,13,24
11,11,2013-11-20,@,NYK,W,103,96,33,87,.379,9,30,.300,28,36,.778,10,49,16,7,8,14,19,,37,100,.370,8,30,.267,14,17,.824,16,52,15,9,5,15,32
12,12,2013-11-22,@,BOS,W,97,82,38,81,.469,6,17,.353,15,18,.833,15,41,19,13,3,15,13,,35,69,.507,5,11,.455,7,9,.778,5,31,11,8,1,21,16
13,13,2013-11-23,,PHI,W,106,98,35,76,.461,5,18,.278,31,38,.816,8,50,20,5,11,19,21,,35,102,.343,4,25,.160,24,32,.750,23,54,11,15,6,14,27
14,14,2013-11-25,,MIN,W,98,84,40,80,.500,8,15,.533,10,17,.588,7,45,19,13,5,20,24,,29,88,.330,3,19,.158,23,28,.821,14,46,15,9,1,19,18
15,15,2013-11-27,@,CHA,W,99,74,32,84,.381,10,25,.400,25,32,.781,12,57,20,8,4,15,23,,26,83,.313,3,9,.333,19,28,.679,11,43,13,3,6,15,27
16,16,2013-11-29,,WAS,W,93,73,38,85,.447,9,22,.409,8,10,.800,14,49,27,12,1,16,15,,29,73,.397,6,18,.333,9,13,.692,6,37,16,5,10,17,12
17,17,2013-12-01,@,LAC,W,105,100,39,89,.438,8,26,.308,19,26,.731,17,50,25,5,4,16,25,,36,82,.439,4,15,.267,24,31,.774,12,41,19,8,2,11,23
18,18,2013-12-02,@,POR,L,102,106,39,88,.443,9,22,.409,15,17,.882,9,42,25,9,2,15,28,,36,76,.474,5,13,.385,29,33,.879,6,40,17,3,4,14,20
19,19,2013-12-04,@,UTA,W,95,86,40,84,.476,3,16,.188,12,15,.800,7,41,24,7,4,8,17,,33,80,.413,4,11,.364,16,18,.889,11,40,21,5,2,14,20
