Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,MIA,W,114,110,43,80,.538,8,21,.381,20,24,.833,8,40,24,16,1,18,21,,42,85,.494,16,40,.400,10,13,.769,7,31,30,7,0,19,25
2,2,2013-11-01,@,WAS,W,109,102,48,94,.511,6,23,.261,7,14,.500,9,46,26,8,6,19,17,,41,94,.436,9,26,.346,11,17,.647,15,46,23,14,6,17,16
3,3,2013-11-02,,CHI,W,107,104,42,86,.488,11,22,.500,12,18,.667,10,39,24,8,6,15,18,,42,93,.452,3,14,.214,17,19,.895,17,51,28,8,5,18,14
4,4,2013-11-04,,GSW,L,90,110,31,88,.352,5,25,.200,23,37,.622,14,52,19,9,3,24,18,,41,92,.446,15,38,.395,13,20,.650,13,54,28,18,7,22,24
5,5,2013-11-06,,WAS,L,102,116,39,83,.470,6,18,.333,18,26,.692,11,50,26,5,3,20,15,,43,98,.439,18,33,.545,12,16,.750,10,40,32,10,5,11,20
6,6,2013-11-08,,CLE,W,94,79,40,84,.476,7,21,.333,7,9,.778,12,47,25,5,8,17,18,,30,90,.333,9,26,.346,10,14,.714,18,43,22,9,4,13,12
7,7,2013-11-09,@,CLE,L,125,127,47,99,.475,11,27,.407,20,23,.870,9,44,24,10,3,19,22,,46,102,.451,13,31,.419,22,29,.759,14,50,28,10,10,18,21
8,8,2013-11-11,,SAS,L,85,109,34,82,.415,5,19,.263,12,16,.750,11,40,19,4,9,15,12,,44,89,.494,13,28,.464,8,11,.727,11,50,29,9,2,12,15
9,9,2013-11-13,,HOU,W,123,117,43,103,.417,11,25,.440,26,34,.765,15,50,29,12,8,13,23,,43,96,.448,15,41,.366,16,25,.640,13,50,34,8,15,19,27
10,10,2013-11-15,@,ATL,L,103,113,40,86,.465,5,19,.263,18,23,.783,9,39,21,6,4,16,19,,39,81,.481,10,23,.435,25,31,.806,6,43,25,6,5,15,23
11,11,2013-11-16,@,NOP,L,98,135,35,83,.422,6,19,.316,22,31,.710,10,38,16,8,2,17,21,,52,86,.605,13,28,.464,18,27,.667,10,43,30,11,17,13,25
12,12,2013-11-18,@,DAL,L,94,97,38,99,.384,6,21,.286,12,22,.545,18,53,24,12,4,12,22,,34,78,.436,9,29,.310,20,26,.769,10,53,26,8,11,20,20
13,13,2013-11-20,,TOR,L,98,108,34,76,.447,7,20,.350,23,31,.742,9,50,20,5,4,20,23,,36,86,.419,14,29,.483,22,28,.786,9,41,24,7,9,10,23
14,14,2013-11-22,,MIL,W,115,107,45,79,.570,7,20,.350,18,29,.621,10,50,34,8,4,26,26,,41,93,.441,8,29,.276,17,24,.708,10,32,34,9,4,16,23
15,15,2013-11-23,@,IND,L,98,106,35,102,.343,4,25,.160,24,32,.750,23,54,11,15,6,14,27,,35,76,.461,5,18,.278,31,38,.816,8,50,20,5,11,19,21
16,16,2013-11-27,@,ORL,L,94,105,38,85,.447,7,22,.318,11,17,.647,9,40,22,8,4,15,15,,43,82,.524,4,19,.211,15,21,.714,7,45,22,10,6,17,16
17,17,2013-11-29,,NOP,L,105,121,42,92,.457,12,31,.387,9,21,.429,18,49,28,6,4,18,19,,51,93,.548,8,20,.400,11,14,.786,10,40,30,13,9,12,21
18,18,2013-12-01,@,DET,L,100,115,38,88,.432,7,23,.304,17,19,.895,6,41,22,15,7,20,27,,41,89,.461,10,28,.357,23,39,.590,16,57,26,12,7,23,20
19,19,2013-12-03,,ORL,W,126,125,46,96,.479,11,29,.379,23,33,.697,20,56,20,10,4,23,27,,47,94,.500,6,26,.231,25,32,.781,8,34,28,13,3,18,27
20,20,2013-12-06,@,CHA,L,88,105,37,92,.402,6,27,.222,8,13,.615,11,50,21,4,4,15,20,,42,91,.462,4,21,.190,17,25,.680,12,48,29,9,7,9,15
21,21,2013-12-07,,DEN,L,92,103,40,88,.455,3,16,.188,9,14,.643,11,38,19,4,4,13,24,,35,83,.422,7,22,.318,26,34,.765,20,52,21,8,4,11,17
22,22,2013-12-09,,LAC,L,83,94,33,92,.359,3,21,.143,14,19,.737,14,50,26,7,0,16,26,,35,82,.427,5,27,.185,19,29,.655,9,49,20,10,4,12,22
23,23,2013-12-11,@,MIN,L,99,106,39,74,.527,9,20,.450,12,14,.857,5,37,22,7,7,26,25,,37,96,.385,7,20,.350,25,29,.862,17,45,23,9,2,13,15
24,24,2013-12-13,@,TOR,L,100,108,37,84,.440,9,23,.391,17,21,.810,12,42,19,7,5,17,18,,39,82,.476,10,25,.400,20,24,.833,10,47,24,8,5,15,19
25,25,2013-12-14,,POR,L,105,139,39,87,.448,9,15,.600,18,26,.692,9,33,26,9,5,14,15,,52,93,.559,21,37,.568,14,20,.700,15,46,41,9,8,18,16
26,26,2013-12-16,@,BRK,L,94,130,37,90,.411,8,30,.267,12,20,.600,8,39,21,14,0,19,24,,47,78,.603,21,35,.600,15,26,.577,4,42,35,10,2,20,20
27,27,2013-12-20,,BRK,W,121,120,51,100,.510,9,29,.310,10,15,.667,12,49,36,8,2,17,21,,42,85,.494,15,33,.455,21,30,.700,5,36,36,10,5,16,18
28,28,2013-12-21,@,MIL,L,106,116,38,93,.409,10,23,.435,20,22,.909,17,44,25,6,1,17,22,,43,82,.524,7,25,.280,23,25,.920,9,43,23,9,9,13,20
29,29,2013-12-28,@,PHO,L,101,115,37,95,.389,11,29,.379,16,22,.727,15,49,19,12,3,20,24,,44,95,.463,9,33,.273,18,23,.783,15,57,24,9,11,19,21
30,30,2013-12-29,@,LAL,W,111,104,39,95,.411,6,24,.250,27,33,.818,17,49,24,13,6,10,24,,31,84,.369,12,37,.324,30,34,.882,18,55,20,4,8,20,20
31,31,2014-01-01,@,DEN,W,114,102,43,92,.467,9,23,.391,19,28,.679,14,53,23,10,5,17,25,,36,91,.396,5,25,.200,25,35,.714,15,48,23,7,8,14,28
32,32,2014-01-02,@,SAC,W,113,104,42,90,.467,5,19,.263,24,31,.774,13,47,23,12,11,12,31,,35,83,.422,7,23,.304,27,37,.730,16,51,14,4,7,22,27
33,33,2014-01-04,@,POR,W,101,99,40,88,.455,4,14,.286,17,24,.708,6,43,18,12,3,14,25,,36,99,.364,3,22,.136,24,30,.800,19,59,26,7,9,18,20
34,34,2014-01-06,,MIN,L,95,126,38,80,.475,8,18,.444,11,16,.688,4,40,26,9,6,22,22,,46,100,.460,16,26,.615,18,23,.783,14,53,28,13,6,13,14
35,35,2014-01-07,@,CLE,L,93,111,34,86,.395,4,19,.211,21,27,.778,8,38,21,9,6,10,18,,44,89,.494,13,28,.464,10,18,.556,14,58,29,5,9,18,27
36,36,2014-01-10,,DET,L,104,114,41,95,.432,8,24,.333,14,20,.700,13,42,23,12,3,16,19,,40,94,.426,11,30,.367,23,33,.697,25,62,24,12,14,18,19
37,37,2014-01-11,,NYK,L,92,102,36,78,.462,5,19,.263,15,21,.714,9,38,22,7,2,15,20,,39,82,.476,6,18,.333,18,23,.783,10,39,26,11,2,13,20
38,38,2014-01-15,,CHA,W,95,92,39,77,.506,6,15,.400,11,20,.550,7,50,23,6,3,24,22,,35,88,.398,5,20,.250,17,26,.654,8,42,25,10,6,13,20
39,39,2014-01-17,,MIA,L,86,101,31,84,.369,2,20,.100,22,37,.595,19,45,16,11,4,23,18,,38,80,.475,8,23,.348,17,20,.850,12,38,30,13,12,17,25
40,40,2014-01-18,@,CHI,L,78,103,34,97,.351,2,19,.105,8,12,.667,16,42,17,9,5,17,20,,40,82,.488,6,20,.300,17,20,.850,11,52,27,10,10,16,15
41,41,2014-01-20,@,WAS,L,99,107,37,88,.420,4,18,.222,21,31,.677,8,44,15,8,3,13,25,,37,84,.440,5,18,.278,28,35,.800,10,53,25,5,12,16,28
42,42,2014-01-22,@,NYK,W,110,106,42,88,.477,9,14,.643,17,24,.708,17,54,28,8,4,14,24,,37,82,.451,15,33,.455,17,24,.708,8,39,24,7,12,13,24
43,43,2014-01-24,,TOR,L,95,104,38,89,.427,6,20,.300,13,16,.813,10,42,23,8,2,10,18,,40,84,.476,8,20,.400,16,22,.727,13,53,28,4,6,15,22
44,44,2014-01-25,,OKC,L,91,103,34,90,.378,4,27,.148,19,27,.704,19,44,22,15,4,15,22,,40,76,.526,4,21,.190,19,25,.760,9,44,23,10,8,20,21
45,45,2014-01-27,,PHO,L,113,124,40,87,.460,8,20,.400,25,26,.962,14,37,23,11,3,21,27,,43,80,.538,9,20,.450,29,35,.829,13,42,25,11,12,19,25
46,46,2014-01-29,@,BOS,W,95,94,37,86,.430,7,21,.333,14,25,.560,7,40,26,8,3,10,24,,32,87,.368,7,19,.368,23,30,.767,18,59,20,8,7,17,21
47,47,2014-01-31,,ATL,L,99,125,32,87,.368,6,22,.273,29,37,.784,13,46,19,10,4,19,25,,45,89,.506,8,16,.500,27,34,.794,9,46,36,15,4,18,22
48,48,2014-02-01,@,DET,L,96,113,38,89,.427,5,21,.238,15,23,.652,13,44,17,12,2,19,28,,41,92,.446,7,25,.280,24,40,.600,23,58,23,12,8,16,20
49,49,2014-02-03,@,BRK,L,102,108,37,71,.521,8,20,.400,20,28,.714,8,38,20,4,3,25,28,,32,72,.444,10,25,.400,34,39,.872,5,30,25,15,6,13,24
50,50,2014-02-05,,BOS,L,108,114,42,94,.447,7,21,.333,17,20,.850,13,47,27,7,5,15,24,,41,84,.488,8,19,.421,24,33,.727,12,48,27,9,8,13,19
51,51,2014-02-07,,LAL,L,98,112,37,87,.425,15,32,.469,9,17,.529,12,50,23,8,2,22,18,,45,89,.506,8,18,.444,14,20,.700,7,40,34,14,9,14,15
52,52,2014-02-09,@,LAC,L,78,123,27,100,.270,3,28,.107,21,25,.840,20,44,16,15,4,17,16,,50,89,.562,9,28,.321,14,17,.824,11,59,33,12,9,22,20
53,53,2014-02-10,@,GSW,L,80,123,33,90,.367,2,17,.118,12,17,.706,7,38,15,10,2,17,21,,43,88,.489,12,29,.414,25,30,.833,13,60,24,9,11,18,20
54,54,2014-02-12,@,UTA,L,100,105,37,80,.463,8,19,.421,18,23,.783,7,40,18,9,5,16,24,,37,87,.425,3,16,.188,28,32,.875,11,45,15,10,7,12,19
