Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,OKC,L,98,101,36,79,.456,6,22,.273,20,30,.667,10,44,25,6,5,22,28,,33,81,.407,6,19,.316,29,33,.879,10,45,9,15,4,13,24
2,2,2013-11-01,@,PHO,L,84,87,31,85,.365,5,17,.294,17,27,.630,22,53,20,3,1,20,20,,31,83,.373,6,22,.273,19,24,.792,16,46,15,10,10,16,24
3,3,2013-11-02,,HOU,L,93,104,34,81,.420,4,22,.182,21,27,.778,15,39,12,9,6,15,25,,34,67,.507,9,22,.409,27,35,.771,9,40,16,6,7,18,23
4,4,2013-11-05,@,BRK,L,88,104,31,82,.378,4,18,.222,22,30,.733,19,47,17,6,3,20,24,,40,78,.513,4,11,.364,20,32,.625,11,39,23,11,3,15,27
5,5,2013-11-06,@,BOS,L,87,97,37,80,.463,1,10,.100,12,18,.667,11,42,14,8,4,20,22,,40,89,.449,7,20,.350,10,14,.714,10,42,22,5,4,14,18
6,6,2013-11-08,@,CHI,L,73,97,25,85,.294,7,20,.350,16,25,.640,17,40,18,13,4,17,21,,38,72,.528,3,8,.375,18,25,.720,11,48,26,12,6,20,24
7,7,2013-11-09,@,TOR,L,91,115,34,77,.442,3,18,.167,20,24,.833,12,37,20,7,5,14,24,,40,83,.482,10,25,.400,25,29,.862,13,40,23,8,4,12,20
8,8,2013-11-11,,DEN,L,81,100,31,77,.403,3,17,.176,16,23,.696,9,35,11,4,6,14,22,,36,80,.450,5,17,.294,23,27,.852,13,52,18,5,1,14,28
9,9,2013-11-13,,NOP,W,111,105,37,72,.514,9,22,.409,28,39,.718,14,44,23,9,7,21,19,,42,85,.494,5,12,.417,16,20,.800,11,34,19,13,3,13,30
10,10,2013-11-15,,SAS,L,82,91,35,91,.385,5,16,.313,7,11,.636,16,50,16,9,4,18,23,,35,76,.461,4,15,.267,17,22,.773,7,43,19,8,5,17,15
11,11,2013-11-16,@,GSW,L,88,102,35,77,.455,8,17,.471,10,16,.625,7,32,18,7,5,17,18,,41,80,.513,9,21,.429,11,14,.786,10,42,24,7,5,15,19
12,12,2013-11-18,,GSW,L,87,98,32,81,.395,7,15,.467,16,19,.842,6,40,18,8,5,10,21,,32,79,.405,12,22,.545,22,30,.733,14,57,17,5,6,14,16
13,13,2013-11-20,@,NOP,L,98,105,37,83,.446,8,24,.333,16,20,.800,9,37,27,7,7,14,25,,40,79,.506,5,15,.333,20,33,.606,14,44,24,9,13,12,20
