Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,HOU,L,83,96,33,90,.367,4,10,.400,13,20,.650,12,37,14,8,6,7,21,,36,76,.474,9,25,.360,15,24,.625,14,54,17,4,6,18,16
2,2,2013-11-01,,CLE,W,90,84,33,73,.452,3,12,.250,21,34,.618,5,37,21,7,8,15,20,,32,84,.381,4,18,.222,16,22,.727,11,42,14,9,1,17,29
3,3,2013-11-02,@,NOP,L,84,105,30,80,.375,3,21,.143,21,36,.583,14,41,13,8,4,13,22,,37,75,.493,7,13,.538,24,28,.857,8,43,30,10,18,17,26
4,4,2013-11-05,@,NYK,W,102,97,30,71,.423,8,21,.381,34,42,.810,16,51,17,9,5,22,25,,35,82,.427,8,28,.286,19,23,.826,11,33,12,11,4,14,27
5,5,2013-11-06,,TOR,W,92,90,36,73,.493,3,15,.200,17,30,.567,10,37,24,5,8,8,19,,35,79,.443,7,16,.438,13,15,.867,11,38,18,2,3,12,27
6,6,2013-11-08,,NYK,L,91,101,31,76,.408,4,16,.250,25,30,.833,10,41,13,4,8,14,15,,42,90,.467,12,26,.462,5,9,.556,12,37,25,5,9,12,22
7,7,2013-11-11,,ATL,L,94,103,33,81,.407,5,13,.385,23,29,.793,10,40,22,4,0,14,24,,35,76,.461,10,27,.370,23,28,.821,6,41,26,7,3,13,22
8,8,2013-11-13,@,BOS,W,89,83,30,82,.366,3,12,.250,26,30,.867,12,50,16,8,5,11,20,,29,77,.377,7,21,.333,18,25,.720,10,45,15,5,2,15,26
9,9,2013-11-15,@,CLE,W,86,80,32,80,.400,8,20,.400,14,20,.700,12,47,23,8,8,16,13,,32,79,.405,4,15,.267,12,17,.706,10,43,19,10,6,15,17
10,10,2013-11-16,,MIA,L,81,97,29,83,.349,8,27,.296,15,20,.750,10,36,20,5,3,8,20,,35,69,.507,6,15,.400,21,23,.913,6,43,18,5,8,15,22
11,11,2013-11-18,@,CHI,L,81,86,33,91,.363,7,16,.438,8,16,.500,12,44,25,6,8,9,23,,27,75,.360,6,12,.500,26,31,.839,9,54,17,3,8,16,18
12,12,2013-11-20,,BRK,W,95,91,36,81,.444,5,13,.385,18,30,.600,17,41,17,7,4,15,20,,32,67,.478,9,19,.474,18,25,.720,6,36,21,6,5,17,27
13,13,2013-11-22,,PHO,L,91,98,32,77,.416,3,14,.214,24,33,.727,11,41,17,9,4,16,28,,33,70,.471,10,23,.435,22,38,.579,9,43,21,8,5,21,25
14,14,2013-11-23,@,MIL,W,96,72,38,77,.494,5,14,.357,15,27,.556,14,52,18,9,4,14,13,,30,85,.353,5,18,.278,7,9,.778,11,36,21,7,2,15,21
15,15,2013-11-25,,BOS,L,86,96,33,74,.446,3,9,.333,17,20,.850,9,37,17,2,3,16,15,,35,80,.438,9,20,.450,17,21,.810,11,39,22,8,5,11,24
16,16,2013-11-27,,IND,L,74,99,26,83,.313,3,9,.333,19,28,.679,11,43,13,3,6,15,27,,32,84,.381,10,25,.400,25,32,.781,12,57,20,8,4,15,23
17,17,2013-11-29,,MIL,W,92,76,35,79,.443,3,15,.200,19,31,.613,16,54,20,5,4,17,17,,28,84,.333,5,17,.294,15,20,.750,7,38,17,10,9,9,22
18,18,2013-12-01,@,MIA,L,98,99,35,76,.461,4,15,.267,24,28,.857,6,39,16,8,2,14,20,,36,69,.522,8,18,.444,19,25,.760,4,34,19,8,9,14,19
19,19,2013-12-03,@,DAL,L,82,89,30,78,.385,3,17,.176,19,25,.760,10,50,11,5,4,10,18,,33,82,.402,8,21,.381,15,17,.882,7,45,16,3,3,9,18
20,20,2013-12-06,,PHI,W,105,88,42,91,.462,4,21,.190,17,25,.680,12,48,29,9,7,9,15,,37,92,.402,6,27,.222,8,13,.615,11,50,21,4,4,15,20
21,21,2013-12-09,,GSW,W,115,111,43,94,.457,6,12,.500,23,29,.793,7,46,22,6,4,7,16,,41,90,.456,11,37,.297,18,22,.818,10,53,20,3,6,15,24
22,22,2013-12-11,,ORL,L,83,92,31,84,.369,4,17,.235,17,18,.944,9,41,23,6,7,10,14,,38,90,.422,7,19,.368,9,9,1.000,14,52,18,6,4,14,17
23,23,2013-12-13,@,IND,L,94,99,39,83,.470,4,12,.333,12,17,.706,8,38,19,5,4,11,19,,36,76,.474,8,21,.381,19,25,.760,6,44,19,6,10,12,21
24,24,2013-12-14,,LAL,L,85,88,39,89,.438,2,13,.154,5,8,.625,12,46,22,10,9,13,16,,30,77,.390,7,20,.350,21,23,.913,8,40,19,4,8,15,11
25,25,2013-12-17,,SAC,W,95,87,35,78,.449,8,17,.471,17,24,.708,5,42,26,9,6,15,26,,30,80,.375,4,15,.267,23,28,.821,9,42,18,8,4,15,23
26,26,2013-12-18,@,TOR,W,104,102,37,81,.457,8,15,.533,22,34,.647,7,40,18,7,1,20,24,,41,96,.427,6,26,.231,14,20,.700,16,50,22,10,4,15,28
27,27,2013-12-20,@,DET,W,116,106,44,84,.524,3,10,.300,25,28,.893,10,43,19,12,10,12,17,,42,90,.467,12,23,.522,10,17,.588,18,44,18,7,10,17,17
28,28,2013-12-21,,UTA,L,85,88,36,83,.434,2,12,.167,11,16,.688,14,50,16,1,9,11,17,,32,83,.386,10,21,.476,14,18,.778,12,44,19,9,3,7,18
29,29,2013-12-23,,MIL,W,111,110,43,99,.434,10,17,.588,15,20,.750,9,43,30,2,7,8,17,,42,97,.433,10,28,.357,16,17,.941,12,51,29,8,8,12,23
30,30,2013-12-27,,OKC,L,85,89,30,80,.375,9,23,.391,16,20,.800,9,43,20,5,5,8,18,,33,80,.413,8,25,.320,15,24,.625,10,48,19,2,5,11,18
31,31,2013-12-28,@,ATL,L,116,118,45,104,.433,10,26,.385,16,22,.727,12,55,26,6,4,10,27,,37,91,.407,16,39,.410,28,34,.824,6,52,29,8,6,12,16
32,32,2013-12-30,@,UTA,L,80,83,31,84,.369,7,14,.500,11,15,.733,12,45,13,6,3,11,12,,34,80,.425,8,21,.381,7,9,.778,10,46,17,6,9,13,17
33,33,2014-01-01,@,LAC,L,85,112,29,76,.382,6,21,.286,21,22,.955,7,38,19,7,1,16,13,,47,85,.553,11,34,.324,7,10,.700,8,44,36,9,3,13,20
34,34,2014-01-02,@,POR,L,104,134,34,79,.430,7,16,.438,29,36,.806,6,30,15,10,2,9,10,,54,93,.581,21,33,.636,5,7,.714,12,52,34,8,2,15,25
35,35,2014-01-04,@,SAC,W,113,103,45,83,.542,9,15,.600,14,23,.609,6,38,22,5,4,11,19,,42,92,.457,6,17,.353,13,19,.684,17,52,17,8,5,14,23
36,36,2014-01-07,,WAS,L,83,97,31,72,.431,6,16,.375,15,24,.625,3,38,19,3,1,13,13,,40,85,.471,5,17,.294,12,15,.800,8,46,20,7,8,7,20
37,37,2014-01-10,@,MIN,L,92,119,37,84,.440,8,19,.421,10,14,.714,4,33,23,10,7,10,17,,48,88,.545,9,19,.474,14,19,.737,12,54,31,6,5,14,16
38,38,2014-01-11,@,CHI,L,97,103,37,79,.468,4,11,.364,19,20,.950,6,34,18,5,7,9,23,,38,81,.469,6,14,.429,21,26,.808,12,46,26,6,8,10,19
39,39,2014-01-14,,NYK,W,108,98,38,75,.507,6,14,.429,26,33,.788,5,37,21,4,2,5,20,,39,81,.481,6,17,.353,14,18,.778,4,32,21,4,8,9,23
40,40,2014-01-15,@,PHI,L,92,95,35,88,.398,5,20,.250,17,26,.654,8,42,25,10,6,13,20,,39,77,.506,6,15,.400,11,20,.550,7,50,23,6,3,24,22
41,41,2014-01-17,@,ORL,W,111,101,39,74,.527,7,15,.467,26,35,.743,4,36,25,6,6,12,15,,38,82,.463,10,25,.400,15,21,.714,6,38,25,5,6,14,22
42,42,2014-01-18,,MIA,L,96,104,36,75,.480,7,17,.412,17,23,.739,4,34,31,6,6,13,23,,39,79,.494,7,21,.333,19,29,.655,8,43,16,5,5,12,23
43,43,2014-01-20,,TOR,W,100,95,32,65,.492,9,16,.563,27,33,.818,2,40,28,6,5,13,9,,39,95,.411,10,29,.345,7,10,.700,17,51,19,8,3,12,24
44,44,2014-01-22,,LAC,W,95,91,39,84,.464,5,15,.333,12,20,.600,7,41,22,6,6,10,17,,39,90,.433,6,26,.231,7,9,.778,10,43,24,5,4,13,19
45,45,2014-01-24,@,NYK,L,96,125,37,76,.487,10,24,.417,12,14,.857,6,31,23,1,3,11,11,,50,90,.556,14,27,.519,11,11,1.000,12,42,23,7,4,4,19
46,46,2014-01-25,,CHI,L,87,89,37,88,.420,6,19,.316,7,10,.700,11,45,24,3,8,15,18,,31,77,.403,11,23,.478,16,22,.727,4,41,24,11,5,13,16
47,47,2014-01-29,@,DEN,W,101,98,33,78,.423,5,14,.357,30,42,.714,7,53,18,5,7,16,16,,39,100,.390,9,28,.321,11,13,.846,9,43,20,6,2,11,28
48,48,2014-01-31,@,LAL,W,110,100,46,88,.523,2,11,.182,16,22,.727,7,49,28,7,2,9,20,,36,93,.387,6,26,.231,22,27,.815,9,41,23,5,3,8,23
49,49,2014-02-01,@,PHO,L,95,105,33,79,.418,8,23,.348,21,29,.724,5,34,19,7,5,8,18,,39,80,.488,7,21,.333,20,23,.870,9,51,13,5,4,13,22
50,50,2014-02-04,@,GSW,W,91,75,37,78,.474,5,13,.385,12,19,.632,9,48,22,9,2,15,20,,29,93,.312,4,20,.200,13,16,.813,18,50,18,7,4,16,18
51,51,2014-02-08,,SAS,L,100,104,39,89,.438,6,16,.375,16,22,.727,13,47,24,10,6,11,18,,36,77,.468,8,21,.381,24,28,.857,7,43,24,7,6,13,16
52,52,2014-02-11,,DAL,W,114,89,45,82,.549,12,24,.500,12,15,.800,6,38,42,3,7,8,15,,37,82,.451,5,14,.357,10,12,.833,7,33,20,5,4,8,15
53,53,2014-02-12,@,BRK,L,89,105,36,87,.414,10,27,.370,7,15,.467,11,43,17,4,4,10,15,,40,80,.500,13,31,.419,12,15,.800,5,42,23,3,4,9,18
54,54,2014-02-18,@,DET,W,108,96,39,75,.520,7,17,.412,23,37,.622,5,43,25,4,2,7,18,,39,98,.398,5,16,.313,13,23,.565,16,52,20,6,3,7,24
55,55,2014-02-19,,DET,W,116,98,42,82,.512,8,20,.400,24,31,.774,8,49,32,5,11,15,18,,38,90,.422,8,18,.444,14,20,.700,7,31,20,8,5,9,20
56,56,2014-02-21,,NOP,W,90,87,31,80,.388,3,15,.200,25,36,.694,14,47,17,5,9,11,16,,35,83,.422,9,23,.391,8,11,.727,6,38,20,2,7,10,27
57,57,2014-02-22,,MEM,W,92,89,30,82,.366,8,20,.400,24,27,.889,9,42,16,4,4,11,18,,34,79,.430,4,15,.267,17,22,.773,7,42,17,6,5,15,24
58,58,2014-02-28,@,SAS,L,82,92,33,90,.367,3,17,.176,13,15,.867,12,41,23,12,3,11,18,,34,73,.466,9,20,.450,15,15,1.000,4,44,26,4,8,19,15
59,59,2014-03-02,@,OKC,L,99,116,30,68,.441,8,22,.364,31,40,.775,2,29,19,7,4,15,23,,41,82,.500,8,22,.364,26,30,.867,11,44,19,10,7,15,29
