Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,,GSW,L,77,95,24,78,.308,3,18,.167,26,35,.743,15,50,13,11,3,26,26,,33,75,.440,6,27,.222,23,32,.719,7,44,21,12,8,22,32
2,2,2014-10-31,,POR,W,103,94,34,81,.420,4,10,.400,31,35,.886,14,49,14,6,2,10,24,,34,83,.410,9,26,.346,17,19,.895,10,38,20,5,8,10,26
3,3,2014-11-02,@,LAC,W,98,92,34,68,.500,3,10,.300,27,33,.818,9,46,21,4,11,19,22,,33,88,.375,9,31,.290,17,21,.810,11,35,23,10,7,8,25
4,4,2014-11-03,@,DEN,W,110,105,34,81,.420,2,9,.222,40,47,.851,14,50,21,8,5,15,28,,36,93,.387,5,24,.208,28,33,.848,15,42,22,4,7,15,35
5,5,2014-11-05,,DEN,W,131,109,42,76,.553,8,20,.400,39,50,.780,9,40,21,8,3,13,30,,37,82,.451,9,28,.321,26,31,.839,7,32,24,4,5,14,37
6,6,2014-11-07,@,PHO,W,114,112,39,91,.429,3,16,.188,33,39,.846,13,60,16,6,4,15,27,,42,98,.429,10,31,.323,18,25,.720,9,42,19,7,7,12,33
7,7,2014-11-09,@,OKC,L,93,101,36,80,.450,6,24,.250,15,22,.682,9,37,23,11,2,10,24,,36,78,.462,6,18,.333,23,27,.852,11,40,16,5,6,14,22
8,8,2014-11-11,@,DAL,L,98,106,32,72,.444,9,19,.474,25,32,.781,12,43,17,5,1,20,32,,38,80,.475,10,27,.370,20,24,.833,9,33,23,8,8,11,29
9,9,2014-11-13,@,MEM,L,110,111,37,77,.481,7,13,.538,29,34,.853,13,44,12,6,5,14,26,,39,77,.506,6,9,.667,27,34,.794,8,30,24,9,4,9,25
10,10,2014-11-15,,SAS,W,94,91,37,86,.430,0,12,.000,20,24,.833,8,42,19,5,6,9,18,,34,80,.425,7,24,.292,16,18,.889,7,38,24,6,8,14,25
11,11,2014-11-18,,NOP,L,100,106,38,86,.442,4,11,.364,20,29,.690,17,52,23,3,2,15,15,,39,79,.494,9,24,.375,19,24,.792,4,32,21,6,6,6,25
12,12,2014-11-20,,CHI,W,103,88,38,74,.514,4,6,.667,23,27,.852,7,40,26,5,4,13,21,,36,84,.429,5,19,.263,11,16,.688,13,42,23,6,4,14,26
13,13,2014-11-22,@,MIN,W,113,101,40,81,.494,8,26,.308,25,30,.833,14,50,24,4,2,18,19,,37,90,.411,6,17,.353,21,27,.778,15,37,23,10,7,10,24
14,14,2014-11-25,@,NOP,W,99,89,37,77,.481,5,14,.357,20,24,.833,7,38,16,9,4,9,22,,33,79,.418,3,17,.176,20,29,.690,14,40,15,3,6,10,23
15,15,2014-11-26,@,HOU,L,89,102,31,71,.437,5,16,.313,22,28,.786,10,48,16,2,8,20,19,,42,94,.447,12,35,.343,6,15,.400,13,41,26,13,5,4,25
16,16,2014-11-28,@,SAS,L,104,112,38,75,.507,6,10,.600,22,26,.846,8,46,22,4,4,14,20,,42,82,.512,12,24,.500,16,20,.800,4,33,29,8,9,6,19
17,17,2014-11-30,,MEM,L,85,97,33,70,.471,1,11,.091,18,27,.667,11,42,16,7,4,23,25,,38,79,.481,3,13,.231,18,28,.643,10,35,25,13,4,13,27
18,18,2014-12-02,,TOR,L,109,117,39,75,.520,3,10,.300,28,37,.757,13,34,28,5,3,15,23,,44,88,.500,10,23,.435,19,21,.905,13,35,22,8,3,13,29
19,19,2014-12-05,,IND,W,102,101,36,83,.434,2,10,.200,28,40,.700,11,49,16,6,2,14,24,,36,96,.375,6,26,.231,23,29,.793,9,43,18,10,5,8,33
20,20,2014-12-06,,ORL,L,96,105,35,79,.443,4,15,.267,22,28,.786,9,35,22,5,2,11,16,,42,83,.506,9,26,.346,12,14,.857,10,40,26,4,5,10,25
21,21,2014-12-08,,UTA,W,101,92,35,74,.473,3,8,.375,28,36,.778,10,45,18,8,2,16,24,,32,79,.405,3,17,.176,25,37,.676,11,35,20,7,7,13,26
22,22,2014-12-09,@,LAL,L,95,98,32,70,.457,7,15,.467,24,37,.649,9,48,20,3,3,16,25,,38,96,.396,5,25,.200,17,25,.680,14,45,27,9,6,5,23
23,23,2014-12-11,,HOU,L,109,113,39,84,.464,8,18,.444,23,34,.676,11,44,22,8,4,21,23,,38,95,.400,15,44,.341,22,31,.710,14,42,18,13,3,14,27
24,24,2014-12-13,,DET,L,90,95,33,93,.355,11,29,.379,13,19,.684,22,55,21,4,7,16,18,,35,79,.443,6,20,.300,19,23,.826,8,43,22,10,9,13,18
25,25,2014-12-16,,OKC,L,92,104,36,84,.429,5,18,.278,15,17,.882,13,48,21,7,3,17,21,,41,87,.471,6,20,.300,16,24,.667,12,41,18,9,9,10,20
26,26,2014-12-18,,MIL,L,107,108,38,67,.567,6,14,.429,25,33,.758,4,35,24,5,0,21,23,,37,75,.493,13,23,.565,21,27,.778,5,27,24,7,2,16,26
