Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,,ATL,W,109,102,37,90,.411,8,26,.308,27,33,.818,16,48,26,13,9,9,22,,40,80,.500,13,22,.591,9,17,.529,10,42,26,6,8,17,24
2,2,2014-11-01,@,ORL,W,108,95,33,83,.398,4,21,.190,38,48,.792,15,50,13,4,4,7,21,,38,81,.469,7,20,.350,12,24,.500,9,40,25,3,7,14,37
3,3,2014-11-02,@,MIA,L,102,107,37,79,.468,4,16,.250,24,39,.615,9,28,11,8,5,10,28,,35,70,.500,9,24,.375,28,38,.737,11,43,22,6,6,16,29
4,4,2014-11-04,,OKC,W,100,88,32,81,.395,8,31,.258,28,33,.848,12,39,23,6,3,10,24,,34,65,.523,6,21,.286,14,25,.560,6,41,23,4,3,19,27
5,5,2014-11-05,@,BOS,W,110,107,42,87,.483,7,16,.438,19,23,.826,6,24,18,11,4,7,18,,40,78,.513,10,26,.385,17,18,.944,17,55,22,5,3,27,25
6,6,2014-11-07,,WAS,W,103,84,35,80,.438,9,22,.409,24,31,.774,10,49,19,5,3,13,27,,30,83,.361,3,19,.158,21,32,.656,16,50,19,7,5,13,29
7,7,2014-11-09,,PHI,W,120,88,43,76,.566,7,17,.412,27,30,.900,4,39,23,12,8,20,17,,33,87,.379,10,34,.294,12,18,.667,11,31,19,11,6,17,23
8,8,2014-11-11,,ORL,W,104,100,35,77,.455,9,21,.429,25,30,.833,5,40,16,9,1,12,17,,39,81,.481,12,25,.480,10,16,.625,6,39,26,8,5,16,24
9,9,2014-11-13,,CHI,L,93,100,35,89,.393,8,25,.320,15,21,.714,13,38,17,11,7,14,28,,37,77,.481,4,15,.267,22,32,.688,13,48,26,7,7,19,18
10,10,2014-11-15,,UTA,W,111,93,43,84,.512,8,21,.381,17,23,.739,13,42,15,6,5,8,19,,33,75,.440,5,16,.313,22,30,.733,10,38,22,5,3,11,21
11,11,2014-11-19,,MEM,W,96,92,38,83,.458,9,26,.346,11,13,.846,7,35,24,9,6,8,20,,35,80,.438,3,10,.300,19,26,.731,15,50,16,8,4,13,16
12,12,2014-11-21,,MIL,W,124,82,45,86,.523,15,25,.600,19,24,.792,15,57,27,8,4,16,24,,27,74,.365,6,20,.300,22,32,.688,8,30,19,11,1,12,18
13,13,2014-11-22,@,CLE,W,110,93,32,80,.400,8,24,.333,38,42,.905,8,34,20,8,6,8,26,,35,81,.432,3,16,.188,20,29,.690,11,46,24,4,6,18,28
14,14,2014-11-24,,PHO,W,104,100,37,82,.451,4,17,.235,26,32,.813,8,37,21,9,3,12,20,,39,84,.464,14,33,.424,8,11,.727,11,42,22,6,3,20,26
15,15,2014-11-26,@,ATL,W,126,115,42,82,.512,14,29,.483,28,33,.848,11,36,24,7,7,11,24,,42,82,.512,10,24,.417,21,24,.875,9,32,31,2,4,13,24
16,16,2014-11-28,,DAL,L,102,106,38,91,.418,14,33,.424,12,16,.750,15,55,17,7,1,17,23,,40,86,.465,11,26,.423,15,22,.682,6,37,27,7,9,8,17
17,17,2014-11-30,@,LAL,L,122,129,45,104,.433,9,34,.265,23,31,.742,14,53,25,6,6,8,28,,47,96,.490,10,24,.417,25,34,.735,12,54,24,4,7,10,21
18,18,2014-12-02,@,SAC,W,117,109,44,88,.500,10,23,.435,19,21,.905,13,35,22,8,3,13,29,,39,75,.520,3,10,.300,28,37,.757,13,34,28,5,3,15,23
19,19,2014-12-03,@,UTA,W,123,104,45,79,.570,12,21,.571,21,24,.875,8,37,15,7,3,9,16,,42,87,.483,8,28,.286,12,15,.800,13,35,21,7,5,8,15
20,20,2014-12-05,,CLE,L,91,105,35,86,.407,8,24,.333,13,20,.650,14,40,25,4,4,11,17,,41,84,.488,9,20,.450,14,21,.667,15,48,28,7,2,13,21
21,21,2014-12-08,,DEN,W,112,107,41,81,.506,9,33,.273,21,29,.724,8,44,21,4,10,14,16,,43,104,.413,10,30,.333,11,15,.733,19,49,21,7,2,13,28
22,22,2014-12-09,@,CLE,L,101,105,42,82,.512,7,23,.304,10,10,1.000,12,35,26,4,3,15,24,,39,79,.494,9,26,.346,18,21,.857,12,31,27,4,5,11,17
23,23,2014-12-12,,IND,W,106,94,38,91,.418,10,26,.385,20,22,.909,16,52,21,2,3,10,23,,33,80,.413,8,22,.364,20,23,.870,6,39,24,4,7,12,22
24,24,2014-12-14,@,NYK,W,95,90,36,78,.462,9,24,.375,14,18,.778,9,42,24,14,2,23,25,,29,78,.372,9,29,.310,23,28,.821,12,43,15,11,4,22,22
25,25,2014-12-15,,ORL,W,95,82,37,83,.446,11,30,.367,10,15,.667,12,39,25,8,4,11,14,,36,74,.486,4,15,.267,6,8,.750,6,36,13,5,7,19,19
26,26,2014-12-17,,BRK,W,105,89,41,80,.513,10,20,.500,13,19,.684,11,42,24,6,4,9,21,,35,81,.432,9,27,.333,10,22,.455,14,43,20,3,8,13,16
