Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,@,DEN,L,79,89,31,84,.369,6,26,.231,11,19,.579,8,45,15,4,5,15,27,,30,85,.353,6,24,.250,23,31,.742,14,51,17,7,4,15,21
2,2,2014-10-30,@,MIN,L,91,97,38,91,.418,7,21,.333,8,13,.615,14,46,20,3,5,12,24,,37,76,.487,4,10,.400,19,28,.679,10,43,18,8,3,12,21
3,3,2014-11-01,,BRK,L,90,102,32,76,.421,1,17,.059,25,35,.714,10,41,21,3,3,7,15,,42,87,.483,7,26,.269,11,13,.846,12,48,18,3,3,8,23
4,4,2014-11-05,,NYK,W,98,95,32,87,.368,11,23,.478,23,33,.697,19,55,17,5,4,8,16,,39,90,.433,9,20,.450,8,10,.800,11,43,25,3,9,9,23
5,5,2014-11-07,,MIL,W,98,95,37,75,.493,11,23,.478,13,24,.542,12,40,18,7,5,18,24,,36,77,.468,5,20,.250,18,23,.783,9,35,26,10,6,13,19
6,6,2014-11-09,,UTA,L,96,97,36,93,.387,6,23,.261,18,25,.720,18,51,19,6,2,11,22,,33,72,.458,6,15,.400,25,35,.714,9,43,20,7,2,11,18
7,7,2014-11-10,@,CHI,L,91,102,34,80,.425,7,14,.500,16,25,.640,9,46,19,5,6,15,21,,39,88,.443,7,20,.350,17,20,.850,9,49,22,6,8,10,19
8,8,2014-11-12,@,WAS,L,103,107,38,81,.469,9,22,.409,18,22,.818,7,39,19,5,6,13,25,,40,83,.482,3,11,.273,24,33,.727,11,46,27,10,6,11,22
9,9,2014-11-14,@,OKC,W,96,89,38,89,.427,11,31,.355,9,15,.600,14,55,18,8,5,16,17,,38,96,.396,12,36,.333,1,6,.167,10,42,23,9,7,14,23
10,10,2014-11-15,@,MEM,L,88,95,34,82,.415,10,26,.385,10,17,.588,9,43,15,4,6,9,22,,32,86,.372,4,15,.267,27,33,.818,18,53,18,5,4,8,18
11,11,2014-11-17,,ORL,L,93,107,32,80,.400,11,24,.458,18,24,.750,10,41,17,5,4,14,19,,41,79,.519,13,26,.500,12,15,.800,6,39,33,9,2,11,21
12,12,2014-11-19,,PHO,L,86,88,33,87,.379,7,25,.280,13,19,.684,15,43,21,9,1,14,16,,37,75,.493,4,15,.267,10,13,.769,5,41,21,10,4,17,22
13,13,2014-11-21,@,ATL,L,89,99,31,83,.373,4,21,.190,23,24,.958,13,45,12,6,3,12,20,,38,80,.475,5,24,.208,18,26,.692,8,46,20,7,5,9,18
14,14,2014-11-25,@,MIL,L,86,98,36,78,.462,7,20,.350,7,17,.412,8,36,23,7,5,19,18,,39,90,.433,10,22,.455,10,13,.769,19,50,22,9,2,16,24
15,15,2014-11-26,,LAC,L,98,104,35,78,.449,10,27,.370,18,24,.750,12,38,18,8,4,15,17,,37,78,.474,12,28,.429,18,19,.947,9,39,21,9,3,15,19
16,16,2014-11-28,,MIL,L,88,104,34,83,.410,6,23,.261,14,25,.560,14,39,25,8,5,14,19,,39,77,.506,13,29,.448,13,16,.813,10,44,30,9,6,19,20
17,17,2014-11-30,,GSW,L,93,104,33,91,.363,11,23,.478,16,24,.667,15,44,25,11,5,13,20,,37,79,.468,9,21,.429,21,27,.778,9,49,24,5,8,16,19
18,18,2014-12-02,,LAL,L,96,106,33,90,.367,6,21,.286,24,31,.774,16,49,20,6,5,14,16,,39,81,.481,10,17,.588,18,24,.750,12,47,25,9,6,14,26
19,19,2014-12-03,@,BOS,L,102,109,37,102,.363,8,27,.296,20,29,.690,16,55,20,7,7,11,23,,37,93,.398,13,30,.433,22,27,.815,8,49,28,8,6,12,21
20,20,2014-12-06,,PHI,L,101,108,34,87,.391,6,23,.261,27,35,.771,12,47,22,11,6,19,24,,40,87,.460,7,23,.304,21,30,.700,12,53,27,12,8,18,27
21,21,2014-12-07,,OKC,L,94,96,34,76,.447,7,23,.304,19,28,.679,8,39,25,5,1,12,21,,39,87,.448,6,21,.286,12,17,.706,16,50,20,5,7,15,24
22,22,2014-12-09,,POR,L,86,98,34,97,.351,5,22,.227,13,16,.813,17,47,23,7,2,6,8,,41,84,.488,9,21,.429,7,8,.875,10,47,25,4,7,13,12
23,23,2014-12-12,@,PHO,W,105,103,40,84,.476,4,15,.267,21,27,.778,13,47,17,11,3,18,18,,39,83,.470,10,31,.323,15,19,.789,10,37,16,11,5,17,24
24,24,2014-12-13,@,SAC,W,95,90,35,79,.443,6,20,.300,19,23,.826,8,43,22,10,9,13,18,,33,93,.355,11,29,.379,13,19,.684,22,55,21,4,7,16,18
25,25,2014-12-15,@,LAC,L,91,113,35,83,.422,8,27,.296,13,22,.591,17,41,23,10,3,17,19,,43,80,.538,12,24,.500,15,20,.750,12,41,35,9,3,14,21
26,26,2014-12-17,,DAL,L,106,117,40,89,.449,13,33,.394,13,19,.684,10,42,22,9,4,11,27,,40,79,.506,10,22,.455,27,35,.771,9,45,29,9,4,14,15
27,27,2014-12-19,,TOR,L,100,110,41,94,.436,8,25,.320,10,15,.667,14,49,28,5,7,11,20,,42,88,.477,8,27,.296,18,24,.750,9,47,24,4,5,8,16
28,28,2014-12-21,@,BRK,L,105,110,40,91,.440,9,27,.333,16,26,.615,18,50,26,10,6,13,22,,40,76,.526,8,20,.400,22,29,.759,3,37,29,9,4,15,18
29,29,2014-12-26,,IND,W,119,109,47,86,.547,10,26,.385,15,29,.517,12,42,25,11,6,9,22,,42,83,.506,9,20,.450,16,22,.727,11,44,25,3,4,18,22
30,30,2014-12-28,@,CLE,W,103,80,41,91,.451,17,31,.548,4,9,.444,14,47,21,12,6,10,21,,31,82,.378,5,29,.172,13,17,.765,10,46,25,4,5,17,15
31,31,2014-12-30,@,ORL,W,109,86,40,86,.465,14,33,.424,15,29,.517,16,54,22,9,9,11,14,,38,85,.447,4,20,.200,6,10,.600,7,42,19,7,3,15,21
32,32,2015-01-02,@,NYK,W,97,81,38,76,.500,13,33,.394,8,14,.571,9,49,24,10,3,16,16,,32,91,.352,10,24,.417,7,14,.500,17,47,18,13,4,11,15
33,33,2015-01-04,,SAC,W,114,95,45,91,.495,12,31,.387,12,16,.750,8,49,21,8,3,13,27,,32,75,.427,3,15,.200,28,36,.778,5,41,18,9,4,15,15
34,34,2015-01-06,@,SAS,W,105,104,41,87,.471,3,19,.158,20,28,.714,15,45,19,10,3,14,28,,36,79,.456,9,21,.429,23,34,.676,13,41,24,6,6,17,21
35,35,2015-01-07,@,DAL,W,108,95,43,97,.443,10,21,.476,12,14,.857,18,60,22,9,2,15,17,,38,87,.437,6,22,.273,13,18,.722,9,43,24,9,4,14,15
36,36,2015-01-09,,ATL,L,103,106,38,96,.396,13,43,.302,14,18,.778,11,46,24,9,3,7,19,,40,82,.488,10,23,.435,16,24,.667,6,49,27,3,3,14,13
37,37,2015-01-10,,BRK,W,98,93,34,80,.425,11,33,.333,19,26,.731,9,44,27,8,3,10,10,,37,88,.420,9,31,.290,10,10,1.000,9,46,25,6,2,13,23
38,38,2015-01-12,@,TOR,W,114,111,41,96,.427,7,21,.333,25,31,.806,17,46,24,10,4,8,15,,47,87,.540,7,27,.259,10,14,.714,10,42,29,4,7,18,20
39,39,2015-01-14,,NOP,L,94,105,34,73,.466,8,22,.364,18,23,.783,3,30,23,8,10,7,16,,39,80,.488,8,21,.381,19,23,.826,11,47,23,4,7,12,18
40,40,2015-01-16,@,IND,W,98,96,32,85,.376,13,31,.419,21,24,.875,15,49,17,6,5,15,17,,40,89,.449,6,18,.333,10,12,.833,12,44,22,8,4,12,20
41,41,2015-01-17,,PHI,W,107,89,38,88,.432,15,35,.429,16,19,.842,18,47,27,16,5,16,16,,38,82,.463,7,28,.250,6,7,.857,10,42,24,10,5,22,16
42,42,2015-01-19,@,ATL,L,82,93,29,82,.354,9,35,.257,15,26,.577,20,61,17,6,2,18,17,,37,84,.440,9,30,.300,10,14,.714,5,42,31,8,1,10,19
43,43,2015-01-21,,ORL,W,128,118,49,94,.521,10,24,.417,20,24,.833,11,45,35,10,5,15,17,,48,97,.495,6,15,.400,16,16,1.000,13,42,29,9,5,14,21
44,44,2015-01-24,@,MIL,L,86,101,31,86,.360,6,25,.240,18,25,.720,16,46,14,11,2,19,14,,41,81,.506,11,17,.647,8,10,.800,9,45,33,6,6,20,21
45,45,2015-01-25,@,TOR,L,110,114,41,90,.456,12,34,.353,16,23,.696,14,44,24,5,2,14,21,,43,81,.531,5,15,.333,23,29,.793,6,37,23,9,5,8,21
46,46,2015-01-27,,CLE,L,95,103,35,83,.422,8,24,.333,17,23,.739,16,51,21,4,8,18,17,,39,93,.419,9,34,.265,16,17,.941,13,47,19,9,4,9,20
47,47,2015-01-28,@,PHI,L,69,89,23,75,.307,2,20,.100,21,23,.913,14,38,15,12,5,17,16,,37,78,.474,7,21,.333,8,12,.667,13,48,27,11,10,19,19
48,48,2015-01-31,,HOU,W,114,101,41,82,.500,10,25,.400,22,35,.629,12,44,28,8,8,12,11,,39,87,.448,11,32,.344,12,19,.632,11,39,23,10,3,13,29
49,49,2015-02-03,,MIA,W,108,91,42,88,.477,9,20,.450,15,18,.833,14,45,27,7,5,6,17,,35,74,.473,6,14,.429,15,23,.652,8,35,23,1,6,8,14
50,50,2015-02-04,@,IND,L,109,114,43,87,.494,12,24,.500,11,15,.733,12,35,23,7,2,10,18,,46,77,.597,12,21,.571,10,18,.556,8,37,28,5,4,11,15
51,51,2015-02-06,,DEN,W,98,88,37,82,.451,4,24,.167,20,26,.769,11,51,23,4,4,16,16,,33,85,.388,5,22,.227,17,22,.773,11,43,22,7,5,13,24
52,52,2015-02-08,,MIN,L,101,112,37,79,.468,10,31,.323,17,22,.773,12,35,18,8,4,15,25,,39,76,.513,5,12,.417,29,34,.853,9,40,26,6,1,15,20
53,53,2015-02-10,@,CHO,W,106,78,37,83,.446,5,19,.263,27,30,.900,10,48,21,8,5,8,18,,29,81,.358,9,24,.375,11,14,.786,10,38,21,1,9,11,21
54,54,2015-02-11,,SAS,L,87,104,33,81,.407,9,21,.429,12,17,.706,10,36,17,4,4,10,14,,42,88,.477,10,27,.370,10,11,.909,14,45,26,8,6,10,16
55,55,2015-02-20,,CHI,W,100,91,38,84,.452,6,22,.273,18,33,.545,11,42,19,12,1,10,23,,33,78,.423,5,16,.313,20,22,.909,13,43,16,2,7,20,23
56,56,2015-02-22,,WAS,W,106,89,37,89,.416,13,32,.406,19,25,.760,17,51,22,8,1,12,19,,37,85,.435,6,17,.353,9,14,.643,11,43,28,4,2,12,22
