Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,TOR,L,87,93,32,66,.485,3,13,.231,20,29,.690,7,33,15,10,7,22,27,,38,86,.442,5,17,.294,12,23,.522,19,48,15,9,6,17,25
2,2,2013-11-01,,MIL,L,98,105,34,76,.447,4,16,.250,26,38,.684,18,52,13,5,7,17,29,,35,84,.417,6,15,.400,29,34,.853,17,41,18,10,7,7,24
3,3,2013-11-03,@,DET,L,77,87,31,74,.419,3,16,.188,12,12,1.000,8,37,15,15,3,23,22,,34,76,.447,2,13,.154,17,29,.586,15,44,16,15,7,21,15
4,4,2013-11-04,@,MEM,L,88,95,33,70,.471,7,20,.350,15,18,.833,4,32,14,9,6,17,21,,36,74,.486,5,15,.333,18,22,.818,9,36,23,6,2,18,19
5,5,2013-11-06,,UTA,W,97,87,40,89,.449,7,20,.350,10,14,.714,10,42,22,5,4,14,18,,37,80,.463,1,10,.100,12,18,.667,11,42,14,8,4,20,22
6,6,2013-11-08,@,ORL,W,91,89,34,95,.358,2,14,.143,21,26,.808,19,50,19,11,5,11,24,,33,83,.398,4,20,.200,19,29,.655,16,56,19,4,4,20,24
7,7,2013-11-09,@,MIA,W,111,110,46,89,.517,10,21,.476,9,12,.750,11,39,24,4,5,12,25,,41,71,.577,5,10,.500,23,34,.676,4,31,26,4,7,10,13
8,8,2013-11-11,,ORL,W,120,105,51,85,.600,5,12,.417,13,15,.867,8,36,28,11,7,13,19,,39,85,.459,7,18,.389,20,23,.870,14,37,27,7,4,18,18
9,9,2013-11-13,,CHA,L,83,89,29,77,.377,7,21,.333,18,25,.720,10,45,15,5,2,15,26,,30,82,.366,3,12,.250,26,30,.867,12,50,16,8,5,11,20
10,10,2013-11-15,,POR,L,96,109,37,81,.457,7,18,.389,15,19,.789,4,34,17,8,4,15,21,,40,82,.488,9,26,.346,20,22,.909,8,47,21,9,2,18,20
11,11,2013-11-16,@,MIN,L,88,106,34,86,.395,5,18,.278,15,18,.833,15,50,14,6,8,21,21,,40,94,.426,7,23,.304,19,22,.864,16,50,19,13,3,13,17
12,12,2013-11-19,@,HOU,L,85,109,32,99,.323,7,20,.350,14,20,.700,18,43,16,10,3,12,19,,41,72,.569,9,21,.429,18,24,.750,6,48,22,7,10,19,20
13,13,2013-11-20,@,SAS,L,93,104,39,86,.453,4,15,.267,11,12,.917,10,44,18,4,3,17,20,,39,81,.481,8,21,.381,18,24,.750,7,41,27,12,6,11,14
14,14,2013-11-22,,IND,L,82,97,35,69,.507,5,11,.455,7,9,.778,5,31,11,8,1,21,16,,38,81,.469,6,17,.353,15,18,.833,15,41,19,13,3,15,13
15,15,2013-11-23,@,ATL,W,94,87,33,72,.458,4,16,.250,24,31,.774,7,47,18,3,7,17,14,,36,93,.387,5,20,.250,10,12,.833,12,38,23,8,3,8,26
16,16,2013-11-25,@,CHA,W,96,86,35,80,.438,9,20,.450,17,21,.810,11,39,22,8,5,11,24,,33,74,.446,3,9,.333,17,20,.850,9,37,17,2,3,16,15
17,17,2013-11-27,,MEM,L,93,100,38,89,.427,7,20,.350,10,13,.769,17,46,14,1,7,15,20,,36,80,.450,3,9,.333,25,31,.806,9,41,24,7,6,8,18
18,18,2013-11-29,,CLE,W,103,86,38,76,.500,11,23,.478,16,26,.615,8,47,26,8,7,17,22,,32,86,.372,4,18,.222,18,27,.667,13,43,13,6,2,17,21
19,19,2013-11-30,@,MIL,L,85,92,35,84,.417,4,19,.211,11,15,.733,10,41,17,7,2,10,21,,36,78,.462,8,17,.471,12,20,.600,11,49,28,4,8,13,16
20,20,2013-12-03,,MIL,W,108,100,38,77,.494,11,24,.458,21,27,.778,11,40,20,7,4,12,23,,37,78,.474,8,18,.444,18,21,.857,8,33,21,4,6,12,17
21,21,2013-12-06,,DEN,W,106,98,43,83,.518,6,20,.300,14,18,.778,10,37,25,5,6,9,18,,34,77,.442,6,17,.353,24,29,.828,15,42,11,4,4,14,19
22,22,2013-12-08,@,NYK,W,114,73,39,72,.542,14,25,.560,22,27,.815,7,46,22,9,3,16,19,,25,73,.342,6,16,.375,17,23,.739,4,26,13,10,3,14,18
23,23,2013-12-10,@,BRK,L,96,104,35,80,.438,11,22,.500,15,21,.714,10,35,14,8,1,9,22,,39,70,.557,3,12,.250,23,28,.821,8,42,19,4,2,13,16
24,24,2013-12-11,,LAC,L,88,96,33,80,.413,6,17,.353,16,19,.842,8,40,20,5,5,16,23,,34,76,.447,6,17,.353,22,34,.647,8,37,20,9,6,13,17
25,25,2013-12-13,,NYK,W,90,86,33,68,.485,7,21,.333,17,25,.680,6,42,17,1,5,15,19,,32,80,.400,5,21,.238,17,19,.895,9,38,20,7,1,6,19
26,26,2013-12-16,,MIN,W,101,97,38,86,.442,7,21,.333,18,23,.783,14,50,19,3,3,12,25,,37,98,.378,8,29,.276,15,26,.577,19,51,22,6,0,7,20
27,27,2013-12-18,,DET,L,106,107,40,81,.494,6,18,.333,20,22,.909,8,41,22,8,1,18,20,,41,88,.466,10,27,.370,15,20,.750,13,36,22,14,4,16,18
28,28,2013-12-21,,WAS,L,99,106,42,87,.483,4,20,.200,11,18,.611,11,40,25,5,2,12,14,,41,87,.471,8,21,.381,16,22,.727,12,47,24,10,7,11,19
29,29,2013-12-22,@,IND,L,79,106,32,84,.381,6,14,.429,9,13,.692,6,41,16,6,9,16,22,,41,83,.494,9,19,.474,15,22,.682,9,53,28,8,5,13,18
30,30,2013-12-28,,CLE,W,103,100,38,83,.458,9,25,.360,18,25,.720,13,43,22,9,5,15,18,,37,79,.468,9,18,.500,17,24,.708,10,40,17,5,4,15,21
31,31,2013-12-31,,ATL,L,91,92,35,84,.417,5,20,.250,16,17,.941,8,47,28,6,7,15,22,,33,91,.363,5,29,.172,21,25,.840,15,51,21,7,4,14,15
32,32,2014-01-02,@,CHI,L,82,94,32,81,.395,2,12,.167,16,23,.696,13,48,15,7,8,19,26,,35,84,.417,2,15,.133,22,28,.786,12,41,26,7,6,13,19
33,33,2014-01-03,,NOP,L,92,95,31,89,.348,7,29,.241,23,28,.821,22,49,22,5,5,9,21,,38,77,.494,2,6,.333,17,22,.773,12,45,23,3,4,15,19
34,34,2014-01-05,@,OKC,L,96,119,35,80,.438,11,23,.478,15,24,.625,12,37,23,5,6,15,26,,43,83,.518,9,19,.474,24,31,.774,12,43,28,10,5,9,16
35,35,2014-01-07,@,DEN,L,98,129,35,91,.385,4,18,.222,24,32,.750,10,35,22,8,2,14,28,,43,83,.518,14,31,.452,29,38,.763,14,56,30,5,10,21,28
36,36,2014-01-08,@,LAC,L,105,111,39,83,.470,5,17,.294,22,30,.733,10,45,25,7,1,18,30,,36,79,.456,11,30,.367,28,39,.718,7,37,26,11,4,13,23
37,37,2014-01-10,@,GSW,L,97,99,38,85,.447,7,19,.368,14,16,.875,12,49,19,7,8,17,25,,38,92,.413,8,26,.308,15,21,.714,14,46,23,7,1,11,18
38,38,2014-01-11,@,POR,L,104,112,44,95,.463,4,14,.286,12,17,.706,20,46,25,8,4,9,22,,40,93,.430,10,21,.476,22,26,.846,20,49,29,3,3,11,14
39,39,2014-01-13,,HOU,L,92,104,38,101,.376,3,17,.176,13,14,.929,15,50,17,8,7,13,26,,37,79,.468,8,19,.421,22,34,.647,10,46,24,6,9,11,16
