Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,PHO,L,91,104,33,81,.407,8,26,.308,17,24,.708,11,39,19,5,5,13,14,,43,83,.518,4,19,.211,14,18,.778,11,47,18,8,5,15,17
2,2,2013-11-01,@,DEN,W,113,98,44,103,.427,14,22,.636,11,15,.733,16,55,25,3,5,7,25,,36,99,.364,6,18,.333,20,34,.588,20,55,14,6,5,4,19
3,3,2013-11-02,,SAS,W,115,105,45,81,.556,8,20,.400,17,19,.895,7,39,29,3,7,16,15,,47,94,.500,6,12,.500,5,8,.625,12,35,24,6,2,12,25
4,4,2013-11-05,,HOU,L,101,116,36,87,.414,10,31,.323,19,29,.655,11,30,22,9,6,14,28,,41,75,.547,6,22,.273,28,34,.824,10,47,17,6,3,20,27
5,5,2013-11-08,,SAC,W,104,91,39,80,.488,10,23,.435,16,18,.889,11,47,28,4,5,17,18,,36,86,.419,6,22,.273,13,15,.867,8,31,20,11,1,11,24
6,6,2013-11-09,@,SAC,W,96,85,36,82,.439,9,20,.450,15,22,.682,19,52,25,6,2,12,17,,36,78,.462,3,12,.250,10,14,.714,8,33,17,7,2,10,20
7,7,2013-11-11,,DET,W,109,103,42,82,.512,11,23,.478,14,15,.933,13,44,23,7,2,15,16,,42,91,.462,3,14,.214,16,21,.762,18,42,20,10,2,8,13
8,8,2013-11-13,,PHO,W,90,89,35,84,.417,6,15,.400,14,23,.609,14,51,15,5,3,16,13,,37,86,.430,5,15,.333,10,13,.769,10,41,16,11,1,14,21
9,9,2013-11-15,@,BOS,W,109,96,40,82,.488,9,26,.346,20,22,.909,8,47,21,9,2,18,20,,37,81,.457,7,18,.389,15,19,.789,4,34,17,8,4,15,21
10,10,2013-11-17,@,TOR,W,118,110,44,99,.444,15,32,.469,15,20,.750,15,46,25,5,6,15,25,,42,94,.447,3,17,.176,23,31,.742,15,51,17,6,3,16,23
11,11,2013-11-18,@,BRK,W,108,98,41,76,.539,8,18,.444,18,21,.857,9,46,19,5,5,14,25,,31,85,.365,3,13,.231,33,35,.943,14,40,12,9,4,7,18
12,12,2013-11-20,@,MIL,W,91,82,35,86,.407,11,31,.355,10,15,.667,16,45,26,10,5,16,14,,35,80,.438,5,14,.357,7,12,.583,12,42,18,6,5,19,19
13,13,2013-11-22,,CHI,W,98,95,36,88,.409,12,26,.462,14,15,.933,10,39,21,11,3,12,18,,32,83,.386,5,14,.357,26,29,.897,17,52,11,8,1,14,17
14,14,2013-11-23,@,GSW,W,113,101,37,86,.430,10,21,.476,29,35,.829,13,47,27,8,9,15,22,,36,77,.468,7,17,.412,22,30,.733,5,41,20,4,4,19,31
15,15,2013-11-25,,NYK,W,102,91,37,84,.440,9,25,.360,19,22,.864,10,46,19,3,5,8,15,,38,85,.447,6,15,.400,9,14,.643,10,44,24,5,3,9,17
