Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,@,LAC,L,92,101,33,86,.384,2,14,.143,24,30,.800,17,44,24,14,4,18,25,,38,74,.514,5,15,.333,20,29,.690,8,39,25,12,9,22,27
2,2,2012-11-02,@,GSW,W,104,94,35,77,.455,6,13,.462,28,34,.824,9,40,22,9,4,13,22,,36,80,.450,10,20,.500,12,17,.706,9,36,21,5,5,18,24
3,3,2012-11-05,,UTA,W,103,94,38,91,.418,5,14,.357,22,25,.880,14,51,21,9,10,11,17,,40,90,.444,5,15,.333,9,13,.692,11,42,20,8,8,14,22
4,4,2012-11-07,@,MIL,W,108,90,44,83,.530,6,16,.375,14,19,.737,11,49,28,7,5,14,20,,35,91,.385,6,15,.400,14,21,.667,16,41,22,10,9,10,18
5,5,2012-11-09,,HOU,W,93,85,35,94,.372,6,19,.316,17,23,.739,18,40,16,14,8,9,16,,31,76,.408,9,27,.333,14,15,.933,8,41,17,5,6,20,17
6,6,2012-11-11,,MIA,W,104,86,38,86,.442,14,24,.583,14,16,.875,11,43,26,8,4,14,22,,30,79,.380,4,15,.267,22,36,.611,15,43,18,8,6,13,16
7,7,2012-11-14,@,OKC,W,107,97,44,93,.473,7,17,.412,12,14,.857,12,39,22,6,3,8,23,,35,72,.486,6,13,.462,21,26,.808,10,40,23,6,6,15,19
8,8,2012-11-16,,NYK,W,105,95,37,76,.487,5,15,.333,26,32,.813,12,35,15,7,6,14,24,,37,72,.514,5,19,.263,16,21,.762,10,34,18,7,6,13,26
9,9,2012-11-17,@,CHA,W,94,87,31,80,.388,2,14,.143,30,34,.882,12,44,17,10,7,14,23,,32,85,.376,4,13,.308,19,28,.679,15,46,17,7,5,16,25
10,10,2012-11-19,,DEN,L,92,97,36,78,.462,6,17,.353,14,17,.824,12,33,23,10,4,17,20,,36,81,.444,5,15,.333,20,28,.714,21,47,21,9,3,17,15
11,11,2012-11-23,,LAL,W,106,98,38,75,.507,6,11,.545,24,30,.800,13,39,23,10,3,15,26,,33,74,.446,12,27,.444,20,24,.833,11,28,19,6,5,18,28
12,12,2012-11-26,,CLE,W,84,78,33,71,.465,4,11,.364,14,18,.778,10,33,16,8,5,14,15,,31,76,.408,4,16,.250,12,15,.800,14,41,12,10,5,16,23
13,13,2012-11-28,,TOR,W,103,82,38,80,.475,8,18,.444,19,28,.679,12,46,28,10,7,12,19,,29,74,.392,5,17,.294,19,24,.792,7,33,11,5,5,17,29
14,14,2012-11-30,,DET,W,90,78,34,85,.400,4,12,.333,18,21,.857,11,39,20,11,5,12,22,,29,72,.403,4,16,.250,16,20,.800,11,46,15,7,5,22,20
15,15,2012-12-01,@,SAS,L,95,99,36,99,.364,4,15,.267,19,22,.864,18,52,25,10,4,19,24,,37,89,.416,7,29,.241,18,24,.750,13,48,21,12,5,16,22
16,16,2012-12-04,,PHO,W,108,98,40,85,.471,4,19,.211,24,31,.774,15,50,13,11,9,19,22,,38,82,.463,6,14,.429,16,22,.727,9,32,22,12,5,16,26
17,17,2012-12-07,@,NOH,W,96,89,36,72,.500,8,17,.471,16,22,.727,11,46,23,9,6,16,17,,36,75,.480,8,16,.500,9,12,.750,5,29,22,9,8,12,16
18,18,2012-12-08,,ATL,L,83,93,33,77,.429,6,16,.375,11,18,.611,11,40,15,8,5,16,19,,34,77,.442,7,17,.412,18,25,.720,14,44,20,10,3,14,16
19,19,2012-12-12,@,PHO,L,80,82,33,73,.452,2,10,.200,12,12,1.000,10,40,19,6,9,15,17,,34,89,.382,5,22,.227,9,11,.818,19,44,20,9,7,11,13
20,20,2012-12-14,@,DEN,L,94,99,39,94,.415,7,19,.368,9,10,.900,16,37,27,9,8,16,28,,36,69,.522,4,10,.400,23,26,.885,7,35,20,8,10,19,19
21,21,2012-12-15,@,UTA,W,99,86,38,85,.447,4,11,.364,19,24,.792,18,48,16,9,4,12,16,,31,74,.419,5,17,.294,19,24,.792,7,35,20,7,4,15,20
22,22,2012-12-17,,CHI,W,80,71,30,80,.375,6,11,.545,14,19,.737,18,51,16,7,5,18,19,,28,75,.373,2,11,.182,13,20,.650,10,39,14,10,1,16,21
23,23,2012-12-19,,MIL,W,90,80,36,88,.409,3,8,.375,15,19,.789,17,56,26,11,6,16,17,,30,85,.353,5,20,.250,15,19,.789,11,44,11,10,5,16,19
24,24,2012-12-21,,DAL,W,92,82,36,89,.404,3,13,.231,17,20,.850,17,47,23,15,3,15,16,,31,76,.408,6,21,.286,14,17,.824,11,42,20,7,6,22,19
25,25,2012-12-22,@,HOU,L,96,121,42,79,.532,2,13,.154,10,14,.714,8,37,23,7,5,19,19,,44,82,.537,12,28,.429,21,26,.808,9,38,32,11,5,15,13
26,26,2012-12-26,,PHI,L,89,99,35,90,.389,5,15,.333,14,17,.824,15,37,22,10,4,13,18,,37,71,.521,9,16,.563,16,23,.696,8,38,23,9,12,16,15
27,27,2012-12-29,,DEN,W,81,72,36,89,.404,5,19,.263,4,7,.571,17,49,19,9,6,8,17,,29,68,.426,3,16,.188,11,18,.611,10,41,17,5,7,16,17
28,28,2012-12-31,@,IND,L,83,88,31,82,.378,3,11,.273,18,24,.750,18,44,17,10,5,16,22,,28,70,.400,12,25,.480,20,24,.833,11,38,21,9,9,18,19
29,29,2013-01-02,@,BOS,W,93,83,34,71,.479,8,18,.444,17,22,.773,8,39,23,8,3,13,17,,32,71,.451,8,22,.364,11,16,.688,3,27,22,8,1,10,22
30,30,2013-01-04,,POR,L,84,86,32,81,.395,2,5,.400,18,18,1.000,16,45,13,10,9,14,18,,33,81,.407,10,27,.370,10,15,.667,13,41,22,9,7,15,14
31,31,2013-01-06,@,PHO,W,92,81,37,69,.536,2,8,.250,16,20,.800,7,42,22,12,4,17,19,,31,79,.392,5,14,.357,14,18,.778,11,32,18,10,5,14,21
32,32,2013-01-07,@,SAC,W,113,81,39,80,.488,11,20,.550,24,27,.889,11,44,29,8,6,8,24,,28,76,.368,5,21,.238,20,23,.870,11,37,14,5,1,14,19
33,33,2013-01-09,@,GSW,W,94,87,40,88,.455,2,17,.118,12,16,.750,13,43,27,11,2,10,17,,33,71,.465,7,17,.412,14,20,.700,6,38,23,8,2,15,21
34,34,2013-01-11,,SAS,W,101,98,40,85,.471,3,12,.250,18,21,.857,9,35,19,10,4,14,21,,35,76,.461,10,25,.400,18,22,.818,7,35,25,9,4,18,21
