Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,,MIL,W,108,106,41,101,.406,6,21,.286,20,29,.690,15,50,27,8,9,10,20,,39,80,.488,7,14,.500,21,24,.875,3,35,25,9,10,14,25
2,2,2014-11-01,,MEM,L,69,71,26,72,.361,4,14,.286,13,18,.722,5,44,17,10,4,20,16,,29,80,.363,3,11,.273,10,13,.769,9,45,16,8,0,18,22
3,3,2014-11-02,@,NYK,L,93,96,33,70,.471,6,15,.400,21,29,.724,8,38,20,7,2,12,16,,39,78,.500,8,16,.500,10,17,.588,8,35,23,5,0,12,26
4,4,2014-11-04,@,NOP,L,91,100,37,80,.463,6,21,.286,11,13,.846,6,34,23,6,1,12,15,,38,81,.469,5,18,.278,19,19,1.000,11,47,26,5,6,12,19
5,5,2014-11-05,,MIA,W,96,89,35,82,.427,5,18,.278,21,29,.724,13,49,23,4,9,12,24,,30,77,.390,4,22,.182,25,31,.806,6,36,19,6,4,8,25
6,6,2014-11-07,,ATL,W,122,119,48,97,.495,6,21,.286,20,27,.741,11,51,31,6,7,19,30,,43,93,.462,13,33,.394,20,26,.769,7,38,28,8,3,19,33
7,7,2014-11-09,@,LAL,L,92,107,35,79,.443,3,14,.214,19,27,.704,12,39,15,5,0,11,18,,42,82,.512,6,17,.353,17,22,.773,8,38,28,8,2,11,23
8,8,2014-11-11,@,POR,L,100,102,35,75,.467,7,16,.438,23,27,.852,6,38,16,5,3,13,16,,40,93,.430,8,25,.320,14,16,.875,15,48,25,6,4,12,21
9,9,2014-11-14,@,PHO,W,103,95,39,91,.429,7,16,.438,18,19,.947,14,46,21,5,3,7,15,,37,86,.430,8,29,.276,13,14,.929,11,45,16,3,6,11,23
10,10,2014-11-15,@,GSW,L,87,112,32,84,.381,7,17,.412,16,28,.571,10,41,14,5,2,12,13,,45,87,.517,11,26,.423,11,14,.786,11,51,30,7,3,14,25
