Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-30,,NYK,L,90,95,32,70,.457,9,24,.375,17,20,.850,11,33,22,5,2,19,15,,37,69,.536,6,12,.500,15,18,.833,9,35,30,9,1,15,26
2,2,2014-10-31,@,CHI,W,114,108,41,104,.394,3,15,.200,29,33,.879,20,52,18,8,4,9,18,,41,90,.456,13,31,.419,13,17,.765,11,42,25,4,14,19,28
3,3,2014-11-04,@,POR,L,82,101,31,85,.365,9,21,.429,11,14,.786,13,41,18,5,3,14,19,,37,75,.493,8,25,.320,19,25,.760,9,48,21,7,4,11,20
4,4,2014-11-05,@,UTA,L,100,102,30,72,.417,6,16,.375,34,40,.850,7,30,6,8,4,12,22,,39,77,.506,7,21,.333,17,22,.773,13,41,26,3,8,12,26
5,5,2014-11-07,@,DEN,W,110,101,40,84,.476,6,23,.261,24,33,.727,6,42,25,5,3,8,14,,40,85,.471,11,29,.379,10,15,.667,8,42,22,5,5,13,22
6,6,2014-11-10,,NOP,W,118,111,40,81,.494,13,27,.481,25,30,.833,12,45,26,3,5,9,13,,41,93,.441,12,27,.444,17,20,.850,14,40,31,8,5,5,20
7,7,2014-11-14,@,BOS,W,122,121,43,85,.506,8,23,.348,28,37,.757,8,40,22,5,5,11,21,,48,88,.545,6,20,.300,19,23,.826,8,39,32,7,1,14,26
8,8,2014-11-15,,ATL,W,127,94,49,90,.544,19,31,.613,10,13,.769,12,47,39,12,2,13,14,,40,90,.444,3,22,.136,11,13,.846,11,37,26,6,8,18,12
9,9,2014-11-17,,DEN,L,97,106,34,79,.430,10,29,.345,19,23,.826,9,42,18,7,8,15,15,,41,85,.482,12,31,.387,12,15,.800,9,39,25,10,4,15,18
10,10,2014-11-19,,SAS,L,90,92,37,83,.446,7,18,.389,9,13,.692,10,38,23,7,5,16,21,,35,74,.473,5,16,.313,17,25,.680,10,42,26,11,4,15,20
11,11,2014-11-21,@,WAS,L,78,91,27,75,.360,6,27,.222,18,23,.783,9,41,13,12,4,19,21,,41,84,.488,4,10,.400,5,9,.556,10,45,24,10,5,17,21
12,12,2014-11-22,,TOR,L,93,110,35,81,.432,3,16,.188,20,29,.690,11,46,24,4,6,18,28,,32,80,.400,8,24,.333,38,42,.905,8,34,20,8,6,8,26
13,13,2014-11-24,,ORL,W,106,74,42,81,.519,6,16,.375,16,22,.727,12,44,30,14,9,12,23,,29,80,.363,5,17,.294,11,15,.733,13,40,14,5,3,17,17
14,14,2014-11-26,,WAS,W,113,87,38,74,.514,6,20,.300,31,38,.816,7,32,23,13,2,9,18,,33,71,.465,5,13,.385,16,22,.727,7,26,24,5,5,18,28
15,15,2014-11-29,,IND,W,109,97,41,78,.526,7,16,.438,20,32,.625,9,44,20,4,6,9,20,,35,89,.393,7,22,.318,20,26,.769,15,48,26,2,1,7,23
16,16,2014-12-02,,MIL,W,111,108,39,73,.534,6,21,.286,27,38,.711,7,40,22,5,5,19,17,,45,92,.489,7,20,.350,11,13,.846,12,40,31,11,3,13,26
17,17,2014-12-04,@,NYK,W,90,87,32,70,.457,5,18,.278,21,26,.808,6,33,19,8,1,17,16,,37,88,.420,8,26,.308,5,6,.833,17,47,26,11,3,21,25
18,18,2014-12-05,@,TOR,W,105,91,41,84,.488,9,20,.450,14,21,.667,15,48,28,7,2,13,21,,35,86,.407,8,24,.333,13,20,.650,14,40,25,4,4,11,17
19,19,2014-12-08,@,BRK,W,110,88,43,90,.478,9,25,.360,15,22,.682,20,55,25,10,5,13,17,,36,81,.444,4,19,.211,12,19,.632,10,33,25,6,2,12,18
20,20,2014-12-09,,TOR,W,105,101,39,79,.494,9,26,.346,18,21,.857,12,31,27,4,5,11,17,,42,82,.512,7,23,.304,10,10,1.000,12,35,26,4,3,15,24
21,21,2014-12-11,@,OKC,L,94,103,31,85,.365,9,28,.321,23,30,.767,15,48,20,5,4,14,20,,38,87,.437,7,26,.269,20,22,.909,11,46,22,9,11,11,23
22,22,2014-12-12,@,NOP,L,114,119,44,89,.494,8,22,.364,18,23,.783,11,40,22,6,6,6,19,,44,79,.557,12,28,.429,19,25,.760,6,39,21,5,6,7,15
23,23,2014-12-15,,CHO,W,97,88,38,83,.458,9,24,.375,12,17,.706,8,43,28,10,5,10,14,,38,83,.458,5,16,.313,7,14,.500,5,37,22,4,5,10,14
24,24,2014-12-17,,ATL,L,98,127,37,82,.451,8,30,.267,16,21,.762,10,33,24,3,0,8,17,,49,76,.645,16,28,.571,13,16,.813,6,40,36,3,5,9,17
25,25,2014-12-19,,BRK,W,95,91,31,77,.403,9,24,.375,24,29,.828,11,44,22,7,4,16,16,,37,78,.474,9,24,.375,8,12,.667,4,37,23,8,8,16,26
26,26,2014-12-21,,MEM,W,105,91,46,76,.605,7,14,.500,6,10,.600,4,33,34,2,4,14,19,,39,86,.453,1,16,.063,12,15,.800,12,38,25,8,3,9,16
27,27,2014-12-23,,MIN,W,125,104,44,84,.524,12,24,.500,25,31,.806,12,38,24,11,6,17,23,,39,88,.443,4,13,.308,22,29,.759,16,40,25,13,9,18,23
28,28,2014-12-25,@,MIA,L,91,101,32,72,.444,6,26,.231,21,33,.636,11,37,16,8,4,15,15,,40,84,.476,7,21,.333,14,17,.824,12,43,27,8,3,11,26
29,29,2014-12-26,@,ORL,W,98,89,33,80,.413,8,30,.267,24,26,.923,8,37,19,10,5,9,14,,36,73,.493,9,21,.429,8,12,.667,5,36,25,8,4,16,25
30,30,2014-12-28,,DET,L,80,103,31,82,.378,5,29,.172,13,17,.765,10,46,25,4,5,17,15,,41,91,.451,17,31,.548,4,9,.444,14,47,21,12,6,10,21
31,31,2014-12-30,@,ATL,L,101,109,37,84,.440,13,31,.419,14,21,.667,11,42,23,10,2,18,24,,40,79,.506,10,29,.345,19,26,.731,7,44,23,13,5,15,19
32,32,2014-12-31,,MIL,L,80,96,29,85,.341,8,31,.258,14,16,.875,13,49,19,5,5,12,16,,40,90,.444,11,25,.440,5,10,.500,13,54,25,10,6,10,18
33,33,2015-01-02,@,CHO,W,91,87,33,87,.379,4,15,.267,21,30,.700,13,46,16,8,5,7,23,,32,87,.368,6,28,.214,17,26,.654,15,50,20,5,6,14,24
34,34,2015-01-04,,DAL,L,90,109,35,86,.407,8,25,.320,12,17,.706,12,38,26,6,3,12,14,,44,78,.564,12,26,.462,9,11,.818,4,36,30,7,8,10,20
35,35,2015-01-05,@,PHI,L,92,95,33,85,.388,11,30,.367,15,22,.682,13,43,23,8,1,11,13,,38,79,.481,7,23,.304,12,15,.800,8,43,31,5,8,17,24
36,36,2015-01-07,,HOU,L,93,105,34,82,.415,10,29,.345,15,19,.789,13,37,16,9,4,15,18,,39,86,.453,12,34,.353,15,24,.625,19,50,26,9,3,17,22
37,37,2015-01-09,@,GSW,L,94,112,35,86,.407,7,23,.304,17,23,.739,14,45,13,8,1,14,14,,43,86,.500,10,30,.333,16,17,.941,9,44,35,9,8,13,20
38,38,2015-01-11,@,SAC,L,84,103,33,78,.423,11,32,.344,7,12,.583,6,41,18,2,6,14,18,,42,86,.488,6,17,.353,13,17,.765,7,45,20,8,4,4,11
39,39,2015-01-13,@,PHO,L,100,107,36,82,.439,13,35,.371,15,20,.750,16,42,16,7,1,19,21,,40,76,.526,7,20,.350,20,27,.741,9,34,23,10,2,11,20
40,40,2015-01-15,@,LAL,W,109,102,37,78,.474,9,30,.300,26,36,.722,12,38,14,8,3,9,15,,39,76,.513,8,24,.333,16,23,.696,8,35,26,4,1,11,26
41,41,2015-01-16,@,LAC,W,126,121,46,83,.554,10,23,.435,24,31,.774,12,44,23,9,3,19,30,,43,91,.473,10,29,.345,25,36,.694,17,43,26,9,1,13,21
42,42,2015-01-19,,CHI,W,108,94,41,90,.456,8,18,.444,18,25,.720,20,54,20,5,4,12,19,,30,80,.375,8,16,.500,26,32,.813,11,40,12,5,9,8,16
43,43,2015-01-21,,UTA,W,106,92,42,81,.519,5,24,.208,17,25,.680,15,45,24,15,4,13,12,,35,84,.417,8,22,.364,14,18,.778,16,42,24,9,1,17,22
44,44,2015-01-23,,CHO,W,129,90,46,89,.517,15,28,.536,22,28,.786,11,56,29,7,5,11,19,,36,89,.404,2,16,.125,16,24,.667,12,42,27,6,5,11,22
45,45,2015-01-25,,OKC,W,108,98,36,82,.439,16,36,.444,20,29,.690,11,48,17,5,8,11,14,,37,94,.394,10,30,.333,14,18,.778,10,42,26,6,6,8,23
46,46,2015-01-27,@,DET,W,103,95,39,93,.419,9,34,.265,16,17,.941,13,47,19,9,4,9,20,,35,83,.422,8,24,.333,17,23,.739,16,51,21,4,8,18,17
47,47,2015-01-28,,POR,W,99,94,34,85,.400,15,37,.405,16,18,.889,14,46,16,3,1,8,15,,35,80,.438,10,31,.323,14,17,.824,11,39,18,5,5,8,20
48,48,2015-01-30,,SAC,W,101,90,38,80,.475,11,31,.355,14,22,.636,7,44,22,11,5,17,24,,30,84,.357,3,18,.167,27,32,.844,14,50,15,10,3,16,19
49,49,2015-01-31,@,MIN,W,106,90,42,87,.483,10,32,.313,12,19,.632,18,52,16,8,6,13,19,,34,82,.415,6,13,.462,16,21,.762,12,35,19,6,1,12,14
50,50,2015-02-02,,PHI,W,97,84,35,78,.449,12,27,.444,15,22,.682,11,43,22,8,6,18,17,,31,78,.397,12,33,.364,10,14,.714,11,37,23,16,7,21,22
51,51,2015-02-05,,LAC,W,105,94,31,72,.431,8,30,.267,35,44,.795,14,52,23,10,4,18,21,,38,91,.418,5,22,.227,13,20,.650,14,43,24,9,1,12,29
52,52,2015-02-06,@,IND,L,99,103,40,89,.449,11,35,.314,8,12,.667,15,43,18,6,3,15,20,,37,79,.468,8,21,.381,21,26,.808,9,41,26,9,2,8,14
53,53,2015-02-08,,LAL,W,120,105,45,82,.549,18,33,.545,12,20,.600,6,46,31,6,7,14,15,,41,100,.410,7,23,.304,16,19,.842,19,46,22,11,5,7,18
54,54,2015-02-11,,MIA,W,113,93,44,78,.564,10,25,.400,15,19,.789,10,43,32,9,3,15,19,,34,84,.405,9,24,.375,16,20,.800,12,36,21,10,4,14,19
55,55,2015-02-12,@,CHI,L,98,113,37,85,.435,8,31,.258,16,22,.727,10,43,20,5,3,16,23,,42,92,.457,9,23,.391,20,26,.769,13,47,29,10,3,8,23
56,56,2015-02-20,@,WAS,W,127,89,46,90,.511,14,33,.424,21,28,.750,10,42,28,12,4,10,17,,38,86,.442,1,16,.063,12,16,.750,12,43,22,7,7,17,23
57,57,2015-02-22,@,NYK,W,101,83,40,79,.506,12,33,.364,9,15,.600,7,47,22,5,3,15,14,,37,99,.374,3,19,.158,6,7,.857,19,50,16,8,2,11,16
58,58,2015-02-24,@,DET,W,102,93,34,77,.442,14,37,.378,20,24,.833,4,40,22,9,5,14,25,,33,82,.402,9,24,.375,18,30,.600,11,46,16,5,3,13,21
59,59,2015-02-26,,GSW,W,110,99,36,77,.468,9,28,.321,29,35,.829,8,51,15,10,2,16,19,,39,92,.424,11,29,.379,10,19,.526,14,44,32,10,6,14,24
60,60,2015-02-27,@,IND,L,86,93,33,92,.359,9,29,.310,11,14,.786,14,49,20,3,7,15,23,,34,80,.425,6,17,.353,19,29,.655,8,48,23,8,7,8,17
61,61,2015-03-01,@,HOU,L,103,105,40,98,.408,12,40,.300,11,21,.524,22,53,19,11,5,15,29,,34,74,.459,11,30,.367,26,33,.788,8,36,21,11,5,19,20
62,62,2015-03-03,,BOS,W,110,79,43,89,.483,10,28,.357,14,14,1.000,12,52,28,10,6,11,18,,31,88,.352,7,28,.250,10,13,.769,11,42,23,4,3,14,21
63,63,2015-03-04,@,TOR,W,120,112,40,78,.513,15,36,.417,25,34,.735,9,35,27,7,3,9,16,,43,79,.544,10,21,.476,16,17,.941,7,34,24,5,3,8,24
64,64,2015-03-06,@,ATL,L,97,106,29,69,.420,13,38,.342,26,33,.788,10,37,18,7,6,17,14,,43,84,.512,6,21,.286,14,17,.824,11,38,27,10,4,12,22
65,65,2015-03-07,,PHO,W,89,79,31,75,.413,8,20,.400,19,23,.826,12,46,22,5,1,14,14,,30,84,.357,9,25,.360,10,14,.714,13,43,20,6,4,10,20
66,66,2015-03-10,@,DAL,W,127,94,44,87,.506,15,32,.469,24,29,.828,12,50,25,11,5,12,28,,33,81,.407,5,20,.250,23,33,.697,15,42,18,6,6,16,22
67,67,2015-03-12,@,SAS,W,128,125,44,91,.484,14,26,.538,26,30,.867,11,37,19,8,2,12,22,,49,87,.563,8,26,.308,19,27,.704,9,41,28,6,9,13,26
68,68,2015-03-15,@,ORL,W,123,108,45,76,.592,18,35,.514,15,19,.789,3,34,26,9,6,16,21,,42,88,.477,9,19,.474,15,27,.556,17,44,24,10,1,13,15
69,69,2015-03-16,@,MIA,L,92,106,30,79,.380,11,33,.333,21,27,.778,7,32,17,8,4,14,21,,42,76,.553,4,15,.267,18,22,.818,6,45,21,8,5,15,21
70,70,2015-03-18,,BRK,W,117,92,45,82,.549,15,29,.517,12,20,.600,11,43,32,2,3,11,17,,36,80,.450,5,20,.250,15,21,.714,8,32,23,7,5,11,19
71,71,2015-03-20,,IND,W,95,92,35,82,.427,9,26,.346,16,21,.762,11,45,18,4,6,9,16,,36,84,.429,8,20,.400,12,13,.923,9,42,23,5,6,8,20
72,72,2015-03-22,@,MIL,W,108,90,42,84,.500,13,31,.419,11,16,.688,9,36,22,14,1,13,12,,38,70,.543,3,12,.250,11,14,.786,6,39,23,10,5,23,14
73,73,2015-03-25,@,MEM,W,111,89,43,84,.512,14,34,.412,11,13,.846,11,49,30,6,5,18,18,,37,85,.435,4,17,.235,11,16,.688,9,32,18,9,6,8,15
74,74,2015-03-27,@,BRK,L,98,106,37,81,.457,8,30,.267,16,20,.800,6,40,17,10,4,16,19,,40,86,.465,9,23,.391,17,19,.895,10,46,21,6,1,15,18
75,75,2015-03-29,,PHI,W,87,86,33,85,.388,9,23,.391,12,18,.667,18,53,17,7,2,17,12,,34,84,.405,10,30,.333,8,15,.533,11,45,18,11,0,13,21
76,76,2015-04-02,,MIA,W,114,88,40,80,.500,15,35,.429,19,25,.760,10,43,23,12,7,14,21,,32,75,.427,7,21,.333,17,21,.810,8,36,25,8,2,16,23
77,77,2015-04-05,,CHI,W,99,94,35,83,.422,16,37,.432,13,22,.591,10,40,24,9,4,10,17,,34,76,.447,11,27,.407,15,21,.714,9,45,28,7,2,16,22
78,78,2015-04-08,@,MIL,W,104,99,36,74,.486,11,34,.324,21,26,.808,11,44,23,8,5,18,17,,42,84,.500,6,18,.333,9,13,.692,7,32,30,13,3,12,22
