Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-28,@,NOP,L,84,101,32,84,.381,4,11,.364,16,21,.762,16,56,17,5,9,18,25,,41,101,.406,4,17,.235,15,31,.484,26,62,20,10,17,9,17
2,2,2014-10-30,,WAS,L,98,105,37,72,.514,6,15,.400,18,24,.750,3,33,20,4,1,18,23,,39,80,.488,7,13,.538,20,26,.769,6,37,22,10,0,12,25
3,3,2014-11-01,,TOR,L,95,108,38,81,.469,7,20,.350,12,24,.500,9,40,25,3,7,14,37,,33,83,.398,4,21,.190,38,48,.792,15,50,13,4,4,7,21
4,4,2014-11-04,@,CHI,L,90,98,38,88,.432,6,14,.429,8,14,.571,14,48,21,6,6,11,22,,35,75,.467,7,15,.467,21,27,.778,10,44,23,6,9,12,18
5,5,2014-11-05,@,PHI,W,91,89,39,88,.443,3,20,.150,10,12,.833,14,51,14,11,3,24,20,,33,77,.429,8,25,.320,15,23,.652,6,38,22,12,12,20,18
6,6,2014-11-07,,MIN,W,112,103,46,91,.505,5,10,.500,15,19,.789,12,52,19,5,6,21,27,,40,93,.430,4,18,.222,19,25,.760,9,38,24,9,7,12,22
7,7,2014-11-09,@,BRK,L,96,104,39,75,.520,8,15,.533,10,16,.625,5,31,25,7,2,17,24,,40,83,.482,4,14,.286,20,23,.870,14,45,23,10,5,14,21
8,8,2014-11-11,@,TOR,L,100,104,39,81,.481,12,25,.480,10,16,.625,6,39,26,8,5,16,24,,35,77,.455,9,21,.429,25,30,.833,5,40,16,9,1,12,17
9,9,2014-11-12,@,NYK,W,97,95,33,70,.471,6,12,.500,25,32,.781,4,37,20,4,1,10,19,,37,86,.430,8,23,.348,13,14,.929,11,40,17,2,6,7,27
10,10,2014-11-14,,MIL,W,101,85,35,80,.438,10,24,.417,21,27,.778,10,45,22,7,3,15,15,,36,80,.450,2,19,.105,11,14,.786,5,38,19,8,4,16,25
11,11,2014-11-15,@,WAS,L,93,98,37,78,.474,7,17,.412,12,18,.667,9,40,14,5,2,15,21,,42,84,.500,3,10,.300,11,16,.688,9,40,31,5,8,11,16
12,12,2014-11-17,@,DET,W,107,93,41,79,.519,13,26,.500,12,15,.800,6,39,33,9,2,11,21,,32,80,.400,11,24,.458,18,24,.750,10,41,17,5,4,14,19
13,13,2014-11-19,,LAC,L,90,114,34,86,.395,8,24,.333,14,18,.778,11,48,21,5,1,13,17,,45,84,.536,12,21,.571,12,16,.750,2,39,24,8,9,7,19
14,14,2014-11-21,@,CHO,W,105,100,39,82,.476,4,16,.250,23,32,.719,6,43,12,2,5,8,15,,42,91,.462,7,20,.350,9,15,.600,10,45,22,4,7,7,26
15,15,2014-11-22,,MIA,L,92,99,35,78,.449,3,16,.188,19,27,.704,18,44,18,10,2,14,20,,37,71,.521,12,26,.462,13,18,.722,7,33,17,7,5,16,20
16,16,2014-11-24,@,CLE,L,74,106,29,80,.363,5,17,.294,11,15,.733,13,40,14,5,3,17,17,,42,81,.519,6,16,.375,16,22,.727,12,44,30,14,9,12,23
17,17,2014-11-26,,GSW,L,96,111,36,87,.414,6,20,.300,18,24,.750,12,46,21,8,1,14,18,,44,85,.518,12,26,.462,11,19,.579,8,47,30,7,6,15,19
18,18,2014-11-28,@,IND,L,83,98,31,70,.443,7,18,.389,14,16,.875,2,32,16,7,5,18,17,,41,94,.436,4,16,.250,12,14,.857,17,53,25,7,3,11,17
19,19,2014-11-30,@,PHO,W,93,90,35,76,.461,5,15,.333,18,25,.720,10,47,14,8,3,22,22,,34,85,.400,7,26,.269,15,18,.833,11,43,22,5,3,19,18
20,20,2014-12-02,@,GSW,L,97,98,39,87,.448,6,17,.353,13,14,.929,8,40,19,11,3,11,17,,38,82,.463,8,27,.296,14,18,.778,13,49,25,8,5,15,15
21,21,2014-12-03,@,LAC,L,86,114,33,79,.418,7,20,.350,13,25,.520,6,34,21,11,2,16,24,,42,78,.538,12,31,.387,18,25,.720,6,44,32,11,6,17,17
22,22,2014-12-05,@,UTA,W,98,93,37,74,.500,7,17,.412,17,20,.850,9,38,15,6,3,8,20,,36,79,.456,8,16,.500,13,21,.619,13,41,23,4,6,11,21
23,23,2014-12-06,@,SAC,W,105,96,42,83,.506,9,26,.346,12,14,.857,10,40,26,4,5,10,25,,35,79,.443,4,15,.267,22,28,.786,9,35,22,5,2,11,16
24,24,2014-12-10,,WAS,L,89,91,38,84,.452,7,15,.467,6,9,.667,8,39,13,7,7,8,12,,41,81,.506,5,12,.417,4,9,.444,8,41,26,5,5,9,13
25,25,2014-12-12,@,ATL,L,81,87,30,77,.390,9,26,.346,12,16,.750,9,46,14,3,4,18,27,,29,78,.372,9,29,.310,20,27,.741,5,42,24,12,3,12,12
26,26,2014-12-13,,ATL,W,100,99,37,74,.500,10,21,.476,16,21,.762,7,36,26,6,6,15,15,,35,84,.417,8,27,.296,21,24,.875,9,41,24,4,4,10,19
27,27,2014-12-15,@,TOR,L,82,95,36,74,.486,4,15,.267,6,8,.750,6,36,13,5,7,19,19,,37,83,.446,11,30,.367,10,15,.667,12,39,25,8,4,11,14
28,28,2014-12-17,@,BOS,L,92,109,37,85,.435,5,19,.263,13,15,.867,10,36,17,8,1,12,16,,44,80,.550,7,19,.368,14,18,.778,7,42,25,9,8,14,16
29,29,2014-12-19,,UTA,L,94,101,37,83,.446,12,22,.545,8,12,.667,9,34,28,6,2,12,22,,39,73,.534,4,11,.364,19,24,.792,7,42,24,4,5,15,14
30,30,2014-12-21,,PHI,L,88,96,35,84,.417,7,23,.304,11,20,.550,13,43,21,11,6,14,22,,35,82,.427,6,23,.261,20,25,.800,15,52,20,8,6,19,19
31,31,2014-12-23,,BOS,W,100,95,39,83,.470,7,18,.389,15,23,.652,7,45,23,7,4,14,21,,33,85,.388,7,23,.304,22,29,.759,9,45,22,10,4,12,21
32,32,2014-12-26,,CLE,L,89,98,36,73,.493,9,21,.429,8,12,.667,5,36,25,8,4,16,25,,33,80,.413,8,30,.267,24,26,.923,8,37,19,10,5,9,14
33,33,2014-12-27,@,CHO,W,102,94,38,83,.458,8,20,.400,18,24,.750,5,40,22,6,4,6,18,,36,86,.419,8,24,.333,14,18,.778,9,41,18,2,8,10,19
34,34,2014-12-29,@,MIA,W,102,101,41,77,.532,11,25,.440,9,13,.692,8,34,21,9,2,14,25,,33,63,.524,7,14,.500,28,40,.700,6,36,18,9,3,14,15
35,35,2014-12-30,,DET,L,86,109,38,85,.447,4,20,.200,6,10,.600,7,42,19,7,3,15,21,,40,86,.465,14,33,.424,15,29,.517,16,54,22,9,9,11,14
36,36,2015-01-02,,BRK,L,98,100,37,88,.420,11,22,.500,13,20,.650,8,37,22,13,3,11,18,,41,72,.569,7,20,.350,11,18,.611,4,45,26,7,5,22,16
37,37,2015-01-03,,CHO,L,90,98,33,87,.379,4,19,.211,20,21,.952,12,44,18,9,3,7,24,,35,78,.449,4,16,.250,24,32,.750,16,53,16,4,4,14,15
38,38,2015-01-07,@,DEN,L,90,93,35,88,.398,8,22,.364,12,16,.750,10,42,21,11,2,14,24,,33,74,.446,7,17,.412,20,26,.769,6,47,22,5,4,21,17
39,39,2015-01-09,@,LAL,L,84,101,30,76,.395,6,14,.429,18,23,.783,4,36,19,8,7,15,27,,36,90,.400,7,21,.333,22,31,.710,18,60,16,8,7,12,21
40,40,2015-01-10,@,POR,L,92,103,37,92,.402,3,21,.143,15,20,.750,17,49,22,10,0,16,22,,36,76,.474,10,26,.385,21,26,.808,6,43,22,6,8,20,17
41,41,2015-01-12,@,CHI,W,121,114,48,81,.593,7,18,.389,18,29,.621,2,34,28,10,3,10,25,,41,84,.488,8,27,.296,24,33,.727,11,43,25,6,5,14,20
42,42,2015-01-14,,HOU,W,120,113,44,90,.489,9,26,.346,23,26,.885,10,39,22,14,1,15,19,,42,83,.506,9,26,.346,20,23,.870,10,38,26,11,6,20,19
43,43,2015-01-16,,MEM,L,96,106,36,79,.456,9,24,.375,15,20,.750,5,39,22,5,4,15,22,,40,87,.460,3,14,.214,23,29,.793,9,47,27,8,5,11,19
44,44,2015-01-18,,OKC,L,99,127,35,88,.398,8,23,.348,21,27,.778,10,33,18,9,2,18,29,,48,83,.578,9,25,.360,22,32,.688,10,54,28,12,5,20,24
45,45,2015-01-21,@,DET,L,118,128,48,97,.495,6,15,.400,16,16,1.000,13,42,29,9,5,14,21,,49,94,.521,10,24,.417,20,24,.833,11,45,35,10,5,15,17
46,46,2015-01-23,@,NYK,L,106,113,44,87,.506,7,27,.259,11,19,.579,8,39,27,10,4,14,19,,43,91,.473,10,25,.400,17,21,.810,12,49,29,6,4,14,18
47,47,2015-01-25,,IND,L,99,106,38,78,.487,6,17,.353,17,23,.739,3,33,22,7,5,12,21,,43,83,.518,8,20,.400,12,18,.667,9,47,27,8,5,14,23
48,48,2015-01-26,@,MEM,L,94,103,37,78,.474,4,12,.333,16,25,.640,13,44,14,8,3,17,22,,36,76,.474,7,18,.389,24,26,.923,7,39,25,11,6,15,17
49,49,2015-01-29,,MIL,L,100,115,37,82,.451,5,18,.278,21,30,.700,14,49,14,8,4,23,18,,45,87,.517,12,25,.480,13,18,.722,7,38,29,16,8,15,24
50,50,2015-01-31,,DAL,L,93,108,33,78,.423,8,24,.333,19,24,.792,11,42,21,9,3,15,24,,42,74,.568,11,21,.524,13,22,.591,3,36,26,9,4,12,20
51,51,2015-02-02,@,OKC,L,97,104,38,90,.422,6,23,.261,15,18,.833,14,44,23,5,1,13,21,,37,75,.493,8,20,.400,22,26,.846,8,40,25,10,5,13,20
52,52,2015-02-04,@,SAS,L,103,110,42,84,.500,10,21,.476,9,14,.643,5,39,27,6,1,12,16,,44,84,.524,14,32,.438,8,14,.571,6,41,32,7,4,11,12
53,53,2015-02-06,,LAL,W,103,97,43,83,.518,5,15,.333,12,14,.857,10,48,26,9,6,18,13,,39,97,.402,11,26,.423,8,13,.615,15,43,27,12,8,14,13
54,54,2015-02-08,,CHI,L,97,98,39,83,.470,9,25,.360,10,13,.769,13,45,21,9,4,16,21,,37,77,.481,8,22,.364,16,18,.889,7,35,27,11,1,15,11
55,55,2015-02-09,@,WAS,L,80,96,33,83,.398,4,22,.182,10,15,.667,8,33,18,13,6,11,24,,33,77,.429,7,25,.280,23,27,.852,13,53,25,7,3,20,14
56,56,2015-02-11,,NYK,W,89,83,31,67,.463,4,11,.364,23,28,.821,7,44,13,6,9,16,26,,25,73,.342,5,15,.333,28,36,.778,8,39,19,7,4,12,21
57,57,2015-02-20,,NOP,W,95,84,44,88,.500,4,18,.222,3,6,.500,9,42,22,4,3,9,21,,29,69,.420,5,19,.263,21,28,.750,7,40,21,6,6,11,11
58,58,2015-02-22,,PHI,W,103,98,39,82,.476,6,23,.261,19,26,.731,12,38,19,9,2,15,21,,36,78,.462,13,34,.382,13,17,.765,11,41,21,8,5,21,26
59,59,2015-02-25,,MIA,L,90,93,33,78,.423,6,22,.273,18,31,.581,12,50,17,4,1,18,28,,32,84,.381,6,31,.194,23,32,.719,8,42,17,8,5,12,24
