Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,@,CHI,L,87,93,34,84,.405,6,17,.353,13,16,.813,11,40,14,10,5,19,29,,33,79,.418,2,9,.222,25,33,.758,14,46,21,8,10,18,19
2,2,2012-11-02,@,MIN,L,80,92,32,89,.360,3,16,.188,13,16,.813,11,43,17,7,4,11,34,,32,87,.368,2,17,.118,26,36,.722,17,53,17,4,10,11,17
3,3,2012-11-03,@,IND,L,98,106,37,102,.363,8,22,.364,16,20,.800,16,47,19,15,13,16,26,,39,99,.394,4,22,.182,24,27,.889,21,67,16,10,14,21,19
4,4,2012-11-05,,GSW,W,94,92,37,81,.457,4,19,.211,16,23,.696,10,43,13,7,5,13,25,,31,78,.397,6,21,.286,24,28,.857,7,38,21,5,2,13,17
5,5,2012-11-07,,DET,W,105,103,40,82,.488,7,16,.438,18,24,.750,14,42,15,8,3,13,21,,36,73,.493,8,22,.364,23,31,.742,10,33,23,4,6,17,20
6,6,2012-11-09,,SAS,L,86,97,32,91,.352,3,16,.188,19,26,.731,15,43,18,11,3,11,18,,35,72,.486,5,18,.278,22,26,.846,7,48,27,8,9,20,19
7,7,2012-11-11,@,LAL,L,90,103,36,90,.400,7,23,.304,11,14,.786,14,39,20,10,5,11,24,,36,81,.444,8,25,.320,23,30,.767,18,50,23,6,7,17,13
8,8,2012-11-13,,POR,L,86,103,36,77,.468,1,11,.091,13,19,.684,10,33,19,7,4,13,20,,35,72,.486,14,27,.519,19,22,.864,11,44,20,9,5,15,18
9,9,2012-11-16,,ATL,L,96,112,39,85,.459,8,20,.400,10,14,.714,10,37,25,11,0,14,22,,42,76,.553,8,15,.533,20,27,.741,10,42,24,8,5,15,14
10,10,2012-11-18,,BRK,L,90,99,37,80,.463,6,18,.333,10,19,.526,15,42,13,6,4,17,24,,36,75,.480,5,17,.294,22,25,.880,7,33,22,8,6,10,18
