Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,,SAS,L,95,99,35,80,.438,4,17,.235,21,23,.913,9,43,26,7,6,13,20,,38,80,.475,6,20,.300,17,26,.654,10,43,22,9,8,15,21
2,2,2012-11-02,,UTA,W,88,86,37,81,.457,5,14,.357,9,14,.643,12,42,23,7,4,12,16,,35,85,.412,10,28,.357,6,12,.500,16,44,19,7,6,14,21
3,3,2012-11-03,@,CHI,W,89,82,32,75,.427,5,18,.278,20,23,.870,9,44,13,7,9,16,21,,29,88,.330,3,17,.176,21,25,.840,15,41,21,11,6,12,20
4,4,2012-11-07,,PHI,L,62,77,23,69,.333,4,19,.211,12,16,.750,11,47,18,8,9,20,12,,35,84,.417,4,22,.182,3,5,.600,9,43,19,5,6,15,16
5,5,2012-11-09,,CHA,W,107,99,43,83,.518,8,22,.364,13,21,.619,13,40,29,5,7,9,15,,40,83,.482,7,21,.333,12,18,.667,15,41,17,7,9,12,17
6,6,2012-11-14,@,HOU,L,96,100,34,84,.405,8,24,.333,20,21,.952,9,38,17,6,8,10,16,,36,80,.450,10,29,.345,18,22,.818,7,40,19,3,7,11,17
7,7,2012-11-16,,OKC,L,95,110,33,78,.423,7,12,.583,22,28,.786,15,40,23,7,4,11,20,,40,74,.541,14,29,.483,16,20,.800,7,36,31,7,7,13,24
8,8,2012-11-17,@,MIL,L,113,117,41,77,.532,10,21,.476,21,22,.955,8,36,32,4,2,19,26,,43,93,.462,13,25,.520,18,24,.750,16,41,28,9,4,11,18
9,9,2012-11-20,,NYK,L,80,102,29,69,.420,8,18,.444,14,21,.667,5,36,16,2,3,13,21,,37,83,.446,14,36,.389,14,19,.737,13,49,19,6,3,10,20
10,10,2012-11-21,@,IND,L,107,115,39,92,.424,6,10,.600,23,27,.852,16,48,17,3,7,9,26,,40,92,.435,15,27,.556,20,28,.714,17,49,26,6,16,8,24
