Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-26,@,ORL,W,108,96,47,97,.485,4,16,.250,10,16,.625,16,52,27,5,7,10,22,,34,89,.382,6,18,.333,22,28,.786,15,45,20,5,4,11,15
2,2,2016-10-28,,CHO,L,91,97,32,86,.372,14,34,.412,13,20,.650,11,52,19,2,4,19,23,,35,92,.380,7,22,.318,20,24,.833,13,49,20,10,9,8,20
3,3,2016-10-30,,SAS,L,99,106,37,80,.463,7,20,.350,18,26,.692,6,36,19,7,6,12,24,,37,82,.451,10,18,.556,22,26,.846,14,44,20,4,5,15,26
4,4,2016-11-01,,SAC,W,108,96,37,86,.430,13,29,.448,21,29,.724,6,45,24,10,9,15,21,,34,89,.382,5,23,.217,23,27,.852,9,53,12,4,4,15,23
5,5,2016-11-04,@,TOR,L,87,96,34,88,.386,9,28,.321,10,15,.667,12,43,19,10,5,13,22,,37,84,.440,6,25,.240,16,18,.889,13,50,14,7,5,15,16
6,6,2016-11-07,@,OKC,L,85,97,31,84,.369,4,17,.235,19,22,.864,12,41,12,8,7,12,16,,37,85,.435,9,28,.321,14,17,.824,10,47,24,8,5,16,18
7,7,2016-11-10,,CHI,L,95,98,36,88,.409,13,29,.448,10,15,.667,14,46,22,8,5,13,19,,37,89,.416,6,16,.375,18,20,.900,12,48,18,7,2,10,12
8,8,2016-11-12,,UTA,L,91,102,38,81,.469,5,17,.294,10,19,.526,4,39,21,5,4,8,17,,40,81,.494,6,20,.300,16,19,.842,6,45,12,5,4,9,19
9,9,2016-11-14,@,SAS,L,90,94,37,84,.440,4,15,.267,12,21,.571,10,41,22,14,8,13,23,,33,82,.402,8,15,.533,20,27,.741,14,52,24,4,7,17,15
10,10,2016-11-15,,ATL,L,90,93,36,89,.404,7,23,.304,11,14,.786,17,48,13,11,7,23,23,,37,80,.463,6,17,.353,13,19,.684,6,35,18,14,4,19,13
11,11,2016-11-17,,MIL,W,96,73,39,97,.402,7,30,.233,11,21,.524,17,59,19,5,8,7,18,,28,85,.329,7,23,.304,10,13,.769,12,48,20,4,8,13,20
12,12,2016-11-19,@,WAS,W,114,111,43,85,.506,13,27,.481,15,26,.577,17,47,21,6,7,16,21,,42,89,.472,11,27,.407,16,22,.727,13,40,22,9,2,11,22
13,13,2016-11-21,@,PHI,L,94,101,34,88,.386,7,31,.226,19,28,.679,21,50,17,7,6,13,22,,37,78,.474,11,26,.423,16,20,.800,7,40,21,8,5,14,25
14,14,2016-11-23,@,DET,L,84,107,27,75,.360,7,26,.269,23,30,.767,7,37,19,5,4,14,22,,40,81,.494,6,19,.316,21,25,.840,10,49,22,8,7,13,19
15,15,2016-11-25,@,MEM,W,90,81,33,85,.388,12,31,.387,12,18,.667,10,44,17,8,8,8,21,,29,82,.354,4,19,.211,19,23,.826,16,51,14,3,14,17,16
16,16,2016-11-26,,MEM,L,107,110,40,81,.494,11,31,.355,16,24,.667,8,39,18,3,6,9,21,,37,73,.507,9,25,.360,27,33,.818,2,34,23,5,5,6,19
17,17,2016-11-28,,BOS,L,104,112,38,80,.475,6,30,.200,22,32,.688,7,41,24,6,2,13,25,,40,83,.482,11,27,.407,21,26,.808,6,40,26,4,3,9,27
18,18,2016-11-30,@,DEN,W,106,98,41,93,.441,9,24,.375,15,26,.577,11,48,26,14,7,6,25,,38,91,.418,7,22,.318,15,24,.625,14,55,28,3,7,19,21
19,19,2016-12-01,@,UTA,W,111,110,44,86,.512,8,19,.421,15,19,.789,13,40,16,7,2,6,15,,40,73,.548,17,30,.567,13,17,.765,5,31,24,5,8,11,14
20,20,2016-12-03,@,POR,L,92,99,38,86,.442,6,22,.273,10,15,.667,8,46,23,6,6,13,14,,36,89,.404,9,24,.375,18,24,.750,12,47,19,6,9,8,17
21,21,2016-12-06,,NYK,L,103,114,38,89,.427,11,25,.440,16,27,.593,16,46,21,8,4,10,16,,48,98,.490,7,25,.280,11,16,.688,18,53,22,6,6,10,18
22,22,2016-12-07,@,ATL,L,95,103,34,80,.425,11,27,.407,16,20,.800,8,33,20,6,6,16,16,,43,88,.489,4,19,.211,13,15,.867,14,47,27,9,9,14,20
23,23,2016-12-09,@,CLE,L,84,114,31,90,.344,6,27,.222,16,21,.762,23,46,18,6,3,13,18,,46,83,.554,9,24,.375,13,19,.684,11,47,23,7,9,11,16
24,24,2016-12-10,@,CHI,L,100,105,42,91,.462,5,20,.250,11,18,.611,14,43,25,5,5,12,22,,38,84,.452,1,8,.125,28,31,.903,12,47,17,8,6,11,15
25,25,2016-12-12,,WAS,W,112,101,45,88,.511,9,26,.346,13,19,.684,11,47,25,6,3,11,18,,39,84,.464,5,23,.217,18,22,.818,10,37,17,8,1,14,22
26,26,2016-12-14,,IND,W,95,89,37,82,.451,7,25,.280,14,25,.560,14,58,23,4,6,15,16,,33,89,.371,9,27,.333,14,17,.824,6,38,14,8,5,8,21
27,27,2016-12-16,,LAC,L,98,102,38,93,.409,6,27,.222,16,25,.640,10,47,20,5,5,4,23,,36,83,.434,7,25,.280,23,29,.793,7,50,17,1,3,10,20
28,28,2016-12-18,,BOS,L,95,105,36,69,.522,9,24,.375,14,25,.560,6,41,23,7,5,23,20,,41,90,.456,9,28,.321,14,19,.737,11,37,21,13,2,11,16
29,29,2016-12-20,,ORL,L,130,136,50,108,.463,12,30,.400,18,26,.692,9,48,22,4,6,10,30,,52,105,.495,11,22,.500,21,31,.677,6,47,24,3,5,11,25
30,30,2016-12-22,,LAL,W,115,107,45,84,.536,11,22,.500,14,21,.667,10,47,25,7,6,12,15,,40,90,.444,14,38,.368,13,15,.867,9,40,18,7,2,13,14
31,31,2016-12-23,@,NOP,L,87,91,36,87,.414,8,20,.400,7,13,.538,11,59,19,4,4,14,20,,33,89,.371,11,28,.393,14,21,.667,11,51,17,9,7,9,20
32,32,2016-12-27,,OKC,L,94,106,36,82,.439,7,22,.318,15,21,.714,9,32,14,10,4,12,23,,42,82,.512,5,19,.263,17,25,.680,14,46,21,3,4,17,21
33,33,2016-12-29,@,CHO,L,82,91,33,82,.402,10,28,.357,6,13,.462,4,46,26,6,10,16,19,,36,93,.387,5,26,.192,14,18,.778,11,54,18,9,8,8,11
34,34,2016-12-30,@,BOS,L,114,117,48,90,.533,11,28,.393,7,10,.700,9,39,35,7,8,12,20,,38,74,.514,17,32,.531,24,29,.828,5,30,28,6,2,13,11
35,35,2017-01-01,,DET,L,98,107,35,77,.455,14,26,.538,14,18,.778,3,34,25,6,4,10,22,,42,86,.488,9,22,.409,14,22,.636,10,48,16,7,5,12,18
36,36,2017-01-03,@,PHO,L,90,99,36,91,.396,6,23,.261,12,16,.750,15,43,18,8,4,12,23,,36,77,.468,9,23,.391,18,22,.818,13,49,21,7,7,18,23
37,37,2017-01-04,@,SAC,W,107,102,35,72,.486,12,28,.429,25,29,.862,7,39,24,8,9,18,20,,40,78,.513,8,20,.400,14,17,.824,4,26,26,8,3,16,28
38,38,2017-01-06,@,LAL,L,100,127,38,92,.413,8,32,.250,16,27,.593,11,41,17,5,7,10,23,,48,96,.500,10,28,.357,21,29,.724,18,62,22,6,2,11,22
39,39,2017-01-08,@,LAC,L,86,98,31,84,.369,7,27,.259,17,21,.810,11,50,14,6,5,15,21,,36,86,.419,9,30,.300,17,25,.680,9,51,27,8,3,11,20
40,40,2017-01-10,@,GSW,L,95,107,38,90,.422,6,30,.200,13,17,.765,6,46,25,6,4,11,22,,39,86,.453,11,27,.407,18,22,.818,5,48,28,6,7,11,16
41,41,2017-01-13,@,MIL,L,108,116,41,83,.494,12,32,.375,14,18,.778,4,27,33,6,8,8,21,,40,80,.500,9,15,.600,27,31,.871,13,46,28,8,6,11,18
42,42,2017-01-17,,HOU,W,109,103,42,90,.467,9,29,.310,16,24,.667,11,52,21,11,1,15,24,,36,90,.400,9,39,.231,22,28,.786,11,49,21,8,3,17,16
