Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
71,71,2017-03-23,,LAC,W,97,95,38,82,.463,9,26,.346,12,18,.667,4,34,26,11,4,9,18,,36,80,.450,9,27,.333,14,21,.667,9,45,18,6,2,17,16
72,72,2017-03-25,,TOR,L,86,94,31,82,.378,7,28,.250,17,20,.850,12,40,20,10,4,12,16,,39,81,.481,9,21,.429,7,9,.778,12,44,22,9,3,14,21
73,73,2017-03-27,,OKC,L,91,92,33,80,.413,10,29,.345,15,19,.789,8,39,23,12,4,14,16,,37,85,.435,6,23,.261,12,14,.857,11,48,17,10,7,17,21
74,74,2017-03-29,@,NOP,L,118,121,44,91,.484,14,27,.519,16,17,.941,8,38,25,3,4,5,21,,42,84,.500,12,30,.400,25,33,.758,11,44,26,5,5,6,18
75,75,2017-03-31,@,MEM,L,90,99,29,76,.382,12,34,.353,20,25,.800,6,38,15,7,4,8,21,,35,75,.467,11,27,.407,18,20,.900,8,47,23,4,4,13,22
76,76,2017-04-02,@,MIL,W,109,105,38,73,.521,14,36,.389,19,20,.950,4,30,25,7,1,13,18,,39,77,.506,12,34,.353,15,18,.833,4,33,25,9,3,13,20
77,77,2017-04-04,@,SAC,L,87,98,32,80,.400,12,43,.279,11,14,.786,8,39,21,9,9,16,13,,36,81,.444,12,22,.545,14,17,.824,11,51,17,11,2,18,10
78,78,2017-04-05,@,LAC,L,101,112,38,86,.442,11,31,.355,14,18,.778,11,44,24,5,3,16,26,,38,75,.507,12,31,.387,24,31,.774,5,40,22,11,0,15,19
79,79,2017-04-07,,SAS,L,89,102,38,88,.432,8,26,.308,5,8,.625,6,44,26,1,8,9,17,,40,96,.417,9,28,.321,13,22,.591,16,58,26,6,5,6,11
80,80,2017-04-09,@,PHO,L,111,124,41,97,.423,16,45,.356,13,19,.684,17,44,23,5,2,10,23,,44,80,.550,8,19,.421,28,32,.875,8,43,26,6,4,12,18
81,81,2017-04-11,,DEN,L,91,109,35,88,.398,12,40,.300,9,11,.818,8,42,24,8,4,13,11,,41,84,.488,18,42,.429,9,14,.643,10,53,31,7,1,16,14
82,82,2017-04-12,@,MEM,W,100,93,33,75,.440,9,34,.265,25,31,.806,8,37,21,9,5,12,19,,33,84,.393,8,25,.320,19,22,.864,16,48,18,4,5,14,23
