Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
65,65,2013-03-17,@,TOR,W,108,91,39,67,.582,10,22,.455,20,29,.690,2,26,31,8,2,12,14,,39,94,.415,2,20,.100,11,12,.917,24,51,15,5,2,16,21
66,66,2013-03-18,@,BOS,W,105,103,42,85,.494,7,20,.350,14,21,.667,10,39,25,11,7,14,18,,39,72,.542,10,21,.476,15,24,.625,4,33,24,9,7,20,26
67,67,2013-03-20,@,CLE,W,98,95,32,72,.444,12,29,.414,22,30,.733,11,34,21,9,6,13,20,,37,81,.457,7,21,.333,14,17,.824,15,42,20,8,2,16,25
68,68,2013-03-22,,DET,W,103,89,38,68,.559,8,15,.533,19,26,.731,4,33,21,15,6,18,14,,34,83,.410,7,22,.318,14,18,.778,18,47,21,9,5,22,24
69,69,2013-03-24,,CHA,W,109,77,38,76,.500,13,30,.433,20,23,.870,4,48,28,9,10,10,16,,30,89,.337,5,25,.200,12,18,.667,14,45,9,8,2,13,20
70,70,2013-03-25,@,ORL,W,108,94,37,78,.474,15,28,.536,19,29,.655,11,44,31,7,6,12,14,,37,86,.430,9,24,.375,11,18,.611,10,43,25,9,6,12,18
71,71,2013-03-27,@,CHI,L,97,101,37,77,.481,7,20,.350,16,23,.696,6,31,15,11,12,13,17,,40,85,.471,8,22,.364,13,18,.722,12,43,27,9,3,18,18
72,72,2013-03-29,@,NOH,W,108,89,42,69,.609,14,27,.519,10,16,.625,3,27,30,11,3,13,19,,34,74,.459,5,18,.278,16,18,.889,11,34,19,8,3,19,21
73,73,2013-03-31,@,SAS,W,88,86,33,71,.465,12,28,.429,10,15,.667,3,33,23,7,8,10,15,,35,79,.443,7,24,.292,9,16,.563,13,49,26,7,2,12,13
74,74,2013-04-02,,NYK,L,90,102,30,60,.500,8,20,.400,22,27,.815,7,32,18,7,3,19,19,,37,71,.521,14,27,.519,14,20,.700,6,24,17,8,3,13,25
75,75,2013-04-05,@,CHA,W,89,79,31,69,.449,13,33,.394,14,17,.824,11,41,26,6,8,20,17,,28,88,.318,3,16,.188,20,22,.909,23,46,13,11,4,13,11
76,76,2013-04-06,,PHI,W,106,87,40,83,.482,14,25,.560,12,14,.857,11,48,25,5,3,9,16,,33,82,.402,6,20,.300,15,20,.750,12,41,12,6,2,9,14
77,77,2013-04-09,,MIL,W,94,83,38,88,.432,8,35,.229,10,10,1.000,14,49,22,12,3,17,13,,33,75,.440,9,25,.360,8,14,.571,5,37,19,13,2,19,15
78,78,2013-04-10,@,WAS,W,103,98,33,75,.440,17,41,.415,20,23,.870,12,47,19,7,6,22,18,,36,80,.450,11,23,.478,15,21,.714,9,34,19,15,5,16,20
79,79,2013-04-12,,BOS,W,109,101,39,71,.549,12,23,.522,19,28,.679,5,37,28,6,5,14,14,,41,85,.482,6,23,.261,13,13,1.000,9,34,15,9,1,13,18
80,80,2013-04-14,,CHI,W,105,93,36,70,.514,6,17,.353,27,41,.659,4,44,23,7,8,15,27,,29,82,.354,11,26,.423,24,31,.774,11,45,16,7,1,14,30
81,81,2013-04-15,@,CLE,W,96,95,33,66,.500,13,28,.464,17,27,.630,10,45,25,2,8,17,19,,39,86,.453,5,13,.385,12,19,.632,13,38,20,8,5,5,22
82,82,2013-04-17,,ORL,W,105,93,42,78,.538,12,29,.414,9,19,.474,6,34,31,7,12,11,18,,40,77,.519,2,14,.143,11,25,.440,8,41,23,5,1,13,22
1,1,2013-04-21,,MIL,W,110,87,38,68,.559,7,23,.304,27,33,.818,11,46,22,8,3,19,19,,34,82,.415,7,26,.269,12,20,.600,10,31,14,10,0,12,23
2,2,2013-04-23,,MIL,W,98,86,35,78,.449,6,19,.316,22,26,.846,12,43,17,10,3,14,17,,36,72,.500,4,18,.222,10,17,.588,4,33,23,9,2,16,21
3,3,2013-04-25,@,MIL,W,104,91,41,79,.519,8,19,.421,14,25,.560,12,43,31,11,3,19,24,,33,72,.458,7,26,.269,18,29,.621,9,38,23,14,2,20,21
4,4,2013-04-28,@,MIL,W,88,77,34,73,.466,7,26,.269,13,19,.684,8,42,24,8,8,13,21,,30,81,.370,6,22,.273,11,15,.733,12,37,19,7,6,15,14
5,5,2013-05-06,,CHI,L,86,93,31,78,.397,7,24,.292,17,25,.680,7,32,20,8,8,8,24,,31,71,.437,7,18,.389,24,29,.828,9,46,20,5,3,15,20
6,6,2013-05-08,,CHI,W,115,78,42,70,.600,9,18,.500,22,29,.759,8,41,29,9,5,17,24,,27,76,.355,9,23,.391,15,21,.714,12,28,17,8,0,17,27
7,7,2013-05-10,@,CHI,W,104,94,35,70,.500,8,20,.400,26,30,.867,9,39,21,4,4,12,20,,35,77,.455,7,22,.318,17,25,.680,11,37,21,7,4,11,30
8,8,2013-05-13,@,CHI,W,88,65,33,68,.485,6,18,.333,16,21,.762,7,36,24,9,9,16,23,,19,74,.257,2,17,.118,25,32,.781,19,46,12,10,3,17,19
9,9,2013-05-15,,CHI,W,94,91,32,70,.457,6,21,.286,24,33,.727,6,32,20,10,5,10,24,,33,75,.440,8,19,.421,17,24,.708,15,40,14,5,5,14,21
10,10,2013-05-22,,IND,W,103,102,41,86,.477,5,18,.278,16,25,.640,16,38,24,9,9,20,28,,37,83,.446,4,14,.286,24,32,.750,17,43,18,10,2,20,30
11,11,2013-05-24,,IND,L,93,97,34,73,.466,7,22,.318,18,26,.692,10,32,14,4,4,14,27,,33,66,.500,5,12,.417,26,32,.813,11,39,18,6,3,13,23
12,12,2013-05-26,@,IND,W,114,96,42,77,.545,6,14,.429,24,28,.857,6,36,21,6,5,5,30,,29,73,.397,8,14,.571,30,44,.682,18,45,16,1,3,10,25
13,13,2013-05-28,@,IND,L,92,99,30,77,.390,8,23,.348,24,27,.889,12,30,15,7,5,6,30,,35,70,.500,3,14,.214,26,33,.788,15,49,18,3,5,12,25
14,14,2013-05-30,,IND,W,90,79,38,75,.507,7,18,.389,7,12,.583,6,32,19,6,7,10,11,,31,69,.449,5,13,.385,12,15,.800,6,33,11,6,5,17,19
15,15,2013-06-01,@,IND,L,77,91,26,72,.361,10,18,.556,15,19,.789,9,33,10,10,6,13,21,,37,74,.500,6,11,.545,11,18,.611,15,53,19,5,3,18,19
16,16,2013-06-03,,IND,W,99,76,30,77,.390,6,16,.375,33,38,.868,15,43,14,11,5,10,22,,28,69,.406,6,20,.300,14,20,.700,8,37,14,3,3,21,28
17,17,2013-06-06,,SAS,L,88,92,34,78,.436,8,25,.320,12,17,.706,9,46,20,4,2,8,12,,35,84,.417,7,23,.304,15,18,.833,6,37,16,6,5,4,12
18,18,2013-06-09,,SAS,W,103,84,41,83,.494,10,19,.526,11,14,.786,9,36,22,9,6,6,17,,32,78,.410,10,20,.500,10,14,.714,15,44,16,3,4,16,14
19,19,2013-06-11,@,SAS,L,77,113,31,76,.408,8,18,.444,7,10,.700,9,36,21,9,8,16,21,,43,88,.489,16,32,.500,11,19,.579,19,52,29,10,4,12,13
20,20,2013-06-13,@,SAS,W,109,93,45,85,.529,4,12,.333,15,17,.882,7,41,23,13,7,9,26,,31,70,.443,8,16,.500,23,31,.742,5,36,21,5,4,18,18
21,21,2013-06-16,@,SAS,L,104,114,37,86,.430,11,23,.478,19,23,.826,12,34,25,8,3,13,24,,42,70,.600,9,22,.409,21,26,.808,5,36,21,5,8,18,21
22,22,2013-06-18,,SAS,W,103,100,38,81,.469,11,19,.579,16,21,.762,12,42,23,10,6,15,26,,37,85,.435,5,18,.278,21,28,.750,12,45,13,8,2,13,21
23,23,2013-06-20,,SAS,W,95,88,36,82,.439,12,32,.375,11,16,.688,11,43,14,8,4,16,19,,31,82,.378,6,19,.316,20,22,.909,12,43,13,12,3,14,19
