Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-26,,BRK,W,122,117,48,89,.539,11,32,.344,15,18,.833,12,47,36,13,9,19,20,,43,97,.443,15,44,.341,16,20,.800,15,44,22,8,3,16,19
2,2,2016-10-27,@,CHI,L,99,105,38,76,.500,8,23,.348,15,24,.625,3,36,22,6,6,11,25,,36,92,.391,11,25,.440,22,30,.733,18,55,25,5,1,12,21
3,3,2016-10-29,@,CHO,W,104,98,39,81,.481,15,31,.484,11,17,.647,4,42,25,4,6,13,26,,32,79,.405,9,32,.281,25,33,.758,6,38,22,8,6,8,17
4,4,2016-11-02,,CHI,W,107,100,41,87,.471,14,32,.438,11,17,.647,10,39,28,10,4,12,24,,35,81,.432,7,20,.350,23,31,.742,15,49,21,7,7,19,19
5,5,2016-11-03,@,CLE,L,122,128,46,96,.479,11,32,.344,19,22,.864,10,39,25,4,6,8,28,,41,84,.488,14,34,.412,32,37,.865,7,42,24,6,6,8,19
6,6,2016-11-06,,DEN,L,107,123,41,90,.456,8,25,.320,17,21,.810,11,39,31,3,4,11,24,,44,84,.524,11,23,.478,24,31,.774,9,47,21,7,6,17,23
7,7,2016-11-09,@,WAS,L,93,118,35,81,.432,10,31,.323,13,22,.591,7,31,21,5,4,11,19,,46,92,.500,10,21,.476,16,20,.800,19,54,29,9,7,11,26
8,8,2016-11-11,,NYK,W,115,87,35,90,.389,11,27,.407,34,43,.791,19,53,23,16,3,15,18,,33,94,.351,6,23,.261,15,17,.882,21,57,19,7,11,25,26
9,9,2016-11-12,@,IND,W,105,99,35,80,.438,8,25,.320,27,33,.818,15,47,22,7,7,13,21,,36,86,.419,6,27,.222,21,28,.750,11,40,17,9,9,13,22
10,10,2016-11-14,@,NOP,L,105,106,38,95,.400,12,41,.293,17,20,.850,11,44,19,9,0,10,27,,35,79,.443,6,21,.286,30,36,.833,8,46,16,9,4,16,17
11,11,2016-11-16,,DAL,W,90,83,33,76,.434,7,21,.333,17,23,.739,13,53,18,6,3,19,17,,34,83,.410,8,23,.348,7,10,.700,5,32,16,9,3,9,19
12,12,2016-11-18,,GSW,L,88,104,31,83,.373,11,32,.344,15,19,.789,7,43,19,6,3,13,12,,44,90,.489,9,28,.321,7,12,.583,9,50,33,10,7,11,20
13,13,2016-11-19,@,DET,W,94,92,33,82,.402,12,31,.387,16,17,.941,9,46,22,3,7,8,13,,37,86,.430,7,20,.350,11,16,.688,11,50,22,5,4,5,13
14,14,2016-11-21,@,MIN,W,99,93,38,84,.452,12,38,.316,11,14,.786,6,39,20,5,4,11,21,,36,86,.419,4,24,.167,17,25,.680,16,51,23,5,4,15,19
15,15,2016-11-23,@,BRK,W,111,92,45,98,.459,15,38,.395,6,8,.750,12,51,26,13,6,13,22,,34,86,.395,10,31,.323,14,22,.636,9,45,18,7,7,19,12
16,16,2016-11-25,,SAS,L,103,109,42,91,.462,12,34,.353,7,9,.778,8,36,32,8,4,10,21,,38,81,.469,11,24,.458,22,25,.880,13,45,24,4,8,16,12
17,17,2016-11-28,@,MIA,W,112,104,40,83,.482,11,27,.407,21,26,.808,6,40,26,4,3,9,27,,38,80,.475,6,30,.200,22,32,.688,7,41,24,6,2,13,25
18,18,2016-11-30,,DET,L,114,121,40,91,.440,15,42,.357,19,20,.950,9,33,26,6,3,5,17,,48,87,.552,9,20,.450,16,21,.762,13,52,28,4,8,11,19
19,19,2016-12-02,,SAC,W,97,92,36,88,.409,11,28,.393,14,15,.933,11,45,25,10,9,13,22,,33,88,.375,6,26,.231,20,25,.800,14,51,22,9,10,14,16
20,20,2016-12-03,@,PHI,W,107,106,38,76,.500,8,26,.308,23,29,.793,6,37,22,5,3,10,21,,35,76,.461,15,33,.455,21,26,.808,8,38,20,5,3,15,23
21,21,2016-12-05,@,HOU,L,106,107,42,99,.424,11,32,.344,11,12,.917,10,42,27,7,4,11,20,,34,76,.447,12,38,.316,27,31,.871,7,46,20,8,7,16,14
22,22,2016-12-07,@,ORL,W,117,87,43,84,.512,7,26,.269,24,29,.828,11,49,29,7,4,10,19,,30,81,.370,11,26,.423,16,24,.667,8,37,20,7,1,12,26
23,23,2016-12-09,,TOR,L,94,101,31,83,.373,17,42,.405,15,22,.682,8,46,24,5,4,13,18,,34,82,.415,9,20,.450,24,27,.889,8,50,12,9,2,11,22
24,24,2016-12-11,@,OKC,L,96,99,40,90,.444,11,32,.344,5,8,.625,12,40,28,9,4,13,22,,41,83,.494,3,21,.143,14,27,.519,15,49,17,9,7,12,9
25,25,2016-12-14,@,SAS,L,101,108,37,84,.440,10,31,.323,17,20,.850,8,35,25,12,3,12,13,,44,80,.550,8,22,.364,12,14,.857,5,38,33,9,3,16,17
26,26,2016-12-16,,CHO,W,96,88,34,78,.436,9,28,.321,19,26,.731,5,46,26,7,8,13,15,,32,97,.330,8,30,.267,16,19,.842,16,53,21,10,4,12,21
27,27,2016-12-18,@,MIA,W,105,95,41,90,.456,9,28,.321,14,19,.737,11,37,21,13,2,11,16,,36,69,.522,9,24,.375,14,25,.560,6,41,23,7,5,23,20
28,28,2016-12-20,@,MEM,W,112,109,33,81,.407,12,37,.324,34,38,.895,8,41,22,7,5,11,22,,38,94,.404,12,30,.400,21,26,.808,17,52,23,10,3,13,30
29,29,2016-12-22,@,IND,W,109,102,38,92,.413,10,39,.256,23,27,.852,9,44,19,10,2,10,27,,35,82,.427,7,23,.304,25,29,.862,8,50,20,5,3,19,21
30,30,2016-12-23,,OKC,L,112,117,41,93,.441,9,28,.321,21,26,.808,10,39,29,8,2,12,29,,41,80,.513,11,26,.423,24,36,.667,10,44,27,5,6,13,21
31,31,2016-12-25,@,NYK,W,119,114,45,93,.484,14,36,.389,15,20,.750,12,39,25,10,2,5,20,,41,87,.471,8,23,.348,24,27,.889,17,49,11,5,6,17,23
32,32,2016-12-27,,MEM,W,113,103,41,85,.482,12,31,.387,19,21,.905,14,47,30,6,7,17,24,,37,88,.420,9,30,.300,20,29,.690,13,37,22,14,5,11,18
33,33,2016-12-29,@,CLE,L,118,124,43,85,.506,12,37,.324,20,21,.952,6,29,26,15,4,11,23,,43,83,.518,14,38,.368,24,33,.727,13,46,29,7,3,18,16
34,34,2016-12-30,,MIA,W,117,114,38,74,.514,17,32,.531,24,29,.828,5,30,28,6,2,13,11,,48,90,.533,11,28,.393,7,10,.700,9,39,35,7,8,12,20
35,35,2017-01-03,,UTA,W,115,104,41,74,.554,17,31,.548,16,17,.941,4,32,31,5,6,13,22,,38,82,.463,11,26,.423,17,21,.810,8,35,27,7,3,10,17
36,36,2017-01-06,,PHI,W,110,106,35,87,.402,19,40,.475,21,25,.840,12,42,28,6,11,17,22,,37,79,.468,9,28,.321,23,26,.885,4,41,30,9,11,15,23
37,37,2017-01-07,,NOP,W,117,108,40,93,.430,18,36,.500,19,21,.905,15,47,26,6,5,10,22,,40,85,.471,10,31,.323,18,23,.783,9,42,22,7,7,11,20
38,38,2017-01-10,@,TOR,L,106,114,40,85,.471,9,27,.333,17,20,.850,6,33,21,7,3,14,20,,41,87,.471,10,22,.455,22,27,.815,17,50,17,9,7,17,21
39,39,2017-01-11,,WAS,W,117,108,43,85,.506,17,41,.415,14,18,.778,10,45,20,5,7,14,10,,45,105,.429,10,26,.385,8,12,.667,16,44,28,10,3,7,13
40,40,2017-01-13,@,ATL,W,103,101,36,83,.434,17,44,.386,14,19,.737,9,43,22,7,3,12,16,,36,84,.429,11,30,.367,18,21,.857,12,43,22,5,5,12,17
41,41,2017-01-16,,CHO,W,108,98,42,84,.500,15,39,.385,9,10,.900,8,44,29,6,3,12,11,,38,86,.442,8,25,.320,14,17,.824,10,42,25,4,4,11,15
42,42,2017-01-18,,NYK,L,106,117,35,91,.385,9,33,.273,27,29,.931,9,33,25,8,8,3,15,,46,91,.505,10,25,.400,15,18,.833,18,57,27,2,8,14,24
43,43,2017-01-21,,POR,L,123,127,42,92,.457,13,35,.371,26,31,.839,14,47,26,6,2,21,29,,43,92,.467,10,25,.400,31,36,.861,9,37,26,12,4,14,26
44,44,2017-01-24,@,WAS,L,108,123,38,84,.452,10,33,.303,22,24,.917,8,32,24,10,3,13,20,,48,84,.571,9,20,.450,18,21,.857,8,43,21,7,4,15,18
45,45,2017-01-25,,HOU,W,120,109,47,91,.516,11,32,.344,15,16,.938,12,48,33,10,3,18,27,,36,77,.468,10,31,.323,27,38,.711,6,30,28,8,5,17,18
46,46,2017-01-27,,ORL,W,128,98,50,89,.562,16,34,.471,12,15,.800,7,47,39,8,5,10,17,,38,87,.437,9,25,.360,13,18,.722,7,38,29,7,2,11,15
47,47,2017-01-28,@,MIL,W,112,108,37,89,.416,14,41,.341,24,30,.800,9,44,26,6,7,13,23,,37,87,.425,9,21,.429,25,32,.781,9,47,23,6,6,15,25
48,48,2017-01-30,,DET,W,113,109,36,82,.439,13,32,.406,28,33,.848,6,44,23,6,5,9,18,,43,97,.443,3,27,.111,20,29,.690,12,51,18,6,7,7,23
49,49,2017-02-01,,TOR,W,109,104,36,87,.414,12,36,.333,25,30,.833,12,39,24,6,2,9,21,,41,78,.526,8,31,.258,14,25,.560,8,41,17,6,5,15,29
50,50,2017-02-03,,LAL,W,113,107,39,82,.476,13,35,.371,22,28,.786,7,47,28,8,1,16,19,,37,94,.394,14,38,.368,19,26,.731,15,52,24,9,3,12,23
51,51,2017-02-05,,LAC,W,107,102,37,88,.420,16,52,.308,17,20,.850,9,45,24,9,3,11,21,,35,84,.417,10,29,.345,22,28,.786,8,46,22,4,0,13,13
52,52,2017-02-08,@,SAC,L,92,108,29,73,.397,10,32,.313,24,27,.889,7,39,18,8,2,17,19,,42,84,.500,10,25,.400,14,15,.933,4,40,24,11,1,14,18
53,53,2017-02-09,@,POR,W,120,111,44,91,.484,10,30,.333,22,27,.815,14,43,23,8,1,8,21,,39,77,.506,9,26,.346,24,31,.774,10,41,23,4,6,15,23
54,54,2017-02-11,@,UTA,W,112,104,42,71,.592,13,30,.433,15,23,.652,3,37,20,6,4,16,24,,35,86,.407,8,31,.258,26,30,.867,13,39,16,9,2,9,19
55,55,2017-02-13,@,DAL,W,111,98,40,81,.494,16,34,.471,15,18,.833,7,41,28,5,3,12,25,,35,77,.455,9,27,.333,19,25,.760,4,37,21,7,2,12,16
