Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,,LAL,W,116,106,42,83,.506,9,20,.450,23,28,.821,10,30,19,10,5,12,20,,36,72,.500,8,18,.444,26,32,.813,15,45,21,6,2,24,29
2,2,2012-11-02,@,OKC,L,92,106,32,89,.360,9,26,.346,19,24,.792,11,44,17,4,0,11,25,,39,76,.513,5,9,.556,23,32,.719,8,47,18,2,10,12,22
3,3,2012-11-03,@,HOU,W,95,85,39,93,.419,10,24,.417,7,12,.583,10,53,28,11,8,16,18,,34,96,.354,5,26,.192,12,18,.667,16,56,19,12,4,18,16
4,4,2012-11-05,@,DAL,L,91,114,36,93,.387,5,22,.227,14,18,.778,23,48,13,5,3,13,13,,48,78,.615,10,20,.500,8,13,.615,2,37,29,12,5,9,15
5,5,2012-11-08,,LAC,L,90,103,32,75,.427,7,20,.350,19,30,.633,9,31,19,10,4,13,22,,41,77,.532,3,13,.231,18,25,.720,10,44,20,9,3,13,22
6,6,2012-11-10,,SAS,L,109,112,42,89,.472,10,22,.455,15,19,.789,12,37,23,14,5,15,23,,40,70,.571,7,18,.389,25,31,.806,6,36,20,9,5,21,20
7,7,2012-11-12,,ATL,L,87,95,30,83,.361,6,23,.261,21,26,.808,16,47,15,13,6,20,19,,35,79,.443,7,18,.389,18,22,.818,6,41,20,14,4,16,22
8,8,2012-11-13,@,SAC,W,103,86,35,72,.486,14,27,.519,19,22,.864,11,44,20,9,5,15,18,,36,77,.468,1,11,.091,13,19,.684,10,33,19,7,4,13,20
9,9,2012-11-16,,HOU,W,119,117,44,86,.512,10,25,.400,21,29,.724,10,37,21,4,8,15,24,,41,88,.466,9,25,.360,26,31,.839,16,47,24,9,3,18,29
10,10,2012-11-18,,CHI,W,102,94,39,79,.494,9,22,.409,15,20,.750,10,34,15,8,1,16,17,,37,75,.493,4,16,.250,16,18,.889,6,35,25,9,3,19,20
11,11,2012-11-21,@,PHO,L,87,114,31,77,.403,5,19,.263,20,26,.769,13,32,14,7,2,20,21,,46,77,.597,7,17,.412,15,18,.833,7,35,22,12,3,13,18
12,12,2012-11-23,,MIN,W,103,95,42,78,.538,11,25,.440,8,18,.444,6,33,24,7,6,12,26,,32,78,.410,3,18,.167,28,37,.757,17,47,15,10,2,14,21
13,13,2012-11-25,@,BRK,L,85,98,34,78,.436,7,17,.412,10,13,.769,9,34,22,8,6,16,19,,39,92,.424,5,17,.294,15,21,.714,17,48,26,10,9,12,11
