Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-25,,NYK,W,117,88,45,94,.479,13,35,.371,14,19,.737,11,51,31,12,5,14,22,,32,87,.368,9,27,.333,15,20,.750,13,42,17,6,6,18,22
2,2,2016-10-28,@,TOR,W,94,91,33,79,.418,12,32,.375,16,22,.727,9,40,20,8,3,17,15,,35,90,.389,4,16,.250,17,18,.944,18,51,12,9,3,18,20
3,3,2016-10-29,,ORL,W,105,99,36,88,.409,11,37,.297,22,30,.733,13,40,17,8,6,9,27,,38,84,.452,8,28,.286,15,26,.577,13,50,21,6,5,20,23
4,4,2016-11-01,,HOU,W,128,120,43,83,.518,16,32,.500,26,31,.839,12,46,22,4,2,11,21,,43,90,.478,17,44,.386,17,25,.680,11,32,30,5,2,7,25
5,5,2016-11-03,,BOS,W,128,122,41,84,.488,14,34,.412,32,37,.865,7,42,24,6,6,8,19,,46,96,.479,11,32,.344,19,22,.864,10,39,25,4,6,8,28
6,6,2016-11-05,@,PHI,W,102,101,37,91,.407,14,38,.368,14,18,.778,11,49,23,10,5,16,15,,40,87,.460,14,38,.368,7,12,.583,5,45,21,9,9,17,23
7,7,2016-11-08,,ATL,L,106,110,37,99,.374,11,42,.262,21,25,.840,13,39,21,12,1,6,20,,41,81,.506,11,29,.379,17,24,.708,11,50,22,1,4,19,21
8,8,2016-11-11,@,WAS,W,105,94,36,86,.419,14,33,.424,19,26,.731,13,47,16,9,6,15,21,,38,87,.437,3,15,.200,15,19,.789,10,46,16,7,5,15,21
9,9,2016-11-13,,CHO,W,100,93,39,92,.424,14,38,.368,8,15,.533,12,53,25,3,8,9,13,,36,95,.379,11,29,.379,10,12,.833,10,45,23,7,3,5,19
10,10,2016-11-15,,TOR,W,121,117,44,83,.530,13,33,.394,20,28,.714,10,46,26,4,7,17,18,,46,96,.479,13,29,.448,12,18,.667,12,40,24,11,5,8,25
11,11,2016-11-16,@,IND,L,93,103,35,86,.407,11,30,.367,12,20,.600,11,51,19,3,5,18,16,,43,86,.500,10,28,.357,7,11,.636,5,40,22,8,12,10,16
12,12,2016-11-18,,DET,W,104,81,40,83,.482,11,25,.440,13,14,.929,5,52,26,4,8,13,14,,29,93,.312,6,19,.316,17,20,.850,11,44,23,5,4,7,15
13,13,2016-11-23,,POR,W,137,125,48,90,.533,21,36,.583,20,27,.741,9,41,30,6,3,10,15,,47,90,.522,13,29,.448,18,19,.947,9,38,27,6,6,9,23
14,14,2016-11-25,,DAL,W,128,90,43,85,.506,20,43,.465,22,24,.917,9,47,30,9,3,14,16,,37,91,.407,8,35,.229,8,12,.667,11,39,29,5,4,13,21
15,15,2016-11-27,@,PHI,W,112,108,38,92,.413,12,40,.300,24,28,.857,14,46,19,5,3,9,14,,43,92,.467,15,34,.441,7,10,.700,13,50,29,5,5,16,24
16,16,2016-11-29,@,MIL,L,101,118,32,75,.427,14,39,.359,23,31,.742,7,35,17,7,6,19,19,,46,86,.535,7,19,.368,19,23,.826,10,43,27,15,6,17,22
17,17,2016-12-01,,LAC,L,94,113,28,69,.406,9,24,.375,29,39,.744,6,36,12,5,3,18,24,,42,89,.472,13,31,.419,16,24,.667,14,47,33,7,3,11,32
18,18,2016-12-02,@,CHI,L,105,111,45,83,.542,10,26,.385,5,10,.500,6,33,30,5,1,18,15,,47,96,.490,3,18,.167,14,17,.824,16,49,31,11,4,12,16
19,19,2016-12-05,@,TOR,W,116,112,40,84,.476,14,32,.438,22,27,.815,13,48,21,4,3,14,21,,38,88,.432,13,32,.406,23,27,.852,10,33,22,8,5,7,22
20,20,2016-12-07,@,NYK,W,126,94,39,80,.488,22,40,.550,26,31,.839,10,46,23,11,4,12,18,,35,87,.402,11,31,.355,13,15,.867,13,43,22,6,3,16,22
21,21,2016-12-09,,MIA,W,114,84,46,83,.554,9,24,.375,13,19,.684,11,47,23,7,9,11,16,,31,90,.344,6,27,.222,16,21,.762,23,46,18,6,3,13,18
22,22,2016-12-10,,CHO,W,116,105,42,73,.575,13,31,.419,19,28,.679,7,40,25,8,2,17,24,,39,86,.453,10,27,.370,17,24,.708,12,39,24,5,0,14,24
23,23,2016-12-13,,MEM,W,103,86,37,81,.457,12,31,.387,17,23,.739,10,46,21,8,4,17,16,,35,86,.407,4,22,.182,12,15,.800,11,43,19,10,6,15,23
24,24,2016-12-14,@,MEM,L,85,93,28,75,.373,9,25,.360,20,31,.645,7,39,10,10,2,11,16,,35,81,.432,12,23,.522,11,16,.688,14,55,22,9,3,16,27
25,25,2016-12-17,,LAL,W,119,108,46,89,.517,15,33,.455,12,18,.667,11,44,30,8,3,8,12,,41,86,.477,16,37,.432,10,13,.769,10,41,30,3,2,11,16
26,26,2016-12-20,@,MIL,W,114,108,37,91,.407,17,40,.425,23,27,.852,9,43,19,5,2,10,21,,40,87,.460,7,27,.259,21,29,.724,11,51,22,6,6,14,21
27,27,2016-12-21,,MIL,W,113,102,43,87,.494,15,27,.556,12,19,.632,9,42,30,3,7,11,20,,36,77,.468,9,22,.409,21,29,.724,6,39,24,7,8,8,21
28,28,2016-12-23,,BRK,W,119,99,45,99,.455,8,35,.229,21,24,.875,11,51,28,12,4,11,20,,38,85,.447,8,30,.267,15,18,.833,7,44,22,6,7,19,22
29,29,2016-12-25,,GSW,W,109,108,37,95,.389,12,35,.343,23,32,.719,18,44,20,14,2,12,19,,37,77,.481,9,30,.300,25,29,.862,5,42,25,8,4,19,24
30,30,2016-12-26,@,DET,L,90,106,30,79,.380,11,28,.393,19,23,.826,10,47,19,8,3,21,23,,41,92,.446,16,28,.571,8,15,.533,10,45,25,12,4,12,19
31,31,2016-12-29,,BOS,W,124,118,43,83,.518,14,38,.368,24,33,.727,13,46,29,7,3,18,16,,43,85,.506,12,37,.324,20,21,.952,6,29,26,15,4,11,23
32,32,2016-12-31,@,CHO,W,121,109,43,85,.506,14,31,.452,21,25,.840,8,35,17,6,1,6,17,,40,78,.513,9,24,.375,20,23,.870,10,39,24,3,7,11,19
33,33,2017-01-02,,NOP,W,90,82,34,90,.378,6,31,.194,16,22,.727,11,56,16,9,4,11,13,,32,88,.364,11,26,.423,7,10,.700,8,45,26,6,6,13,18
34,34,2017-01-04,,CHI,L,94,106,34,83,.410,8,25,.320,18,24,.750,16,44,13,6,2,15,16,,41,85,.482,13,30,.433,11,15,.733,12,43,23,8,3,12,18
35,35,2017-01-06,@,BRK,W,116,108,38,88,.432,9,33,.273,31,43,.721,5,46,19,14,3,12,16,,41,91,.451,9,30,.300,17,19,.895,10,52,21,6,1,19,34
36,36,2017-01-08,@,PHO,W,120,116,44,82,.537,15,34,.441,17,19,.895,13,38,15,8,5,20,12,,46,87,.529,9,27,.333,15,19,.789,13,36,23,12,7,14,19
