Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-29,@,IND,L,87,97,36,93,.387,9,19,.474,6,10,.600,13,39,17,10,6,17,26,,34,71,.479,7,17,.412,22,32,.688,10,44,17,4,18,20,13
2,2,2013-10-30,@,MIN,L,115,120,47,100,.470,10,27,.370,11,18,.611,14,54,21,7,6,18,29,,42,100,.420,8,25,.320,28,34,.824,14,49,27,7,3,14,19
3,3,2013-11-01,,NOP,W,110,90,39,70,.557,11,22,.500,21,27,.778,5,44,22,11,7,18,19,,32,92,.348,6,12,.500,20,26,.769,17,44,16,7,5,12,21
4,4,2013-11-03,,BRK,W,107,86,42,89,.472,7,17,.412,16,22,.727,13,54,19,7,4,15,19,,34,89,.382,4,17,.235,14,15,.933,11,42,23,5,8,12,23
5,5,2013-11-06,,LAC,W,98,90,40,82,.488,5,16,.313,13,17,.765,7,51,21,7,4,15,17,,36,95,.379,3,19,.158,15,21,.714,15,51,20,9,5,13,19
6,6,2013-11-08,,BOS,L,89,91,33,83,.398,4,20,.200,19,29,.655,16,56,19,4,4,20,24,,34,95,.358,2,14,.143,21,26,.808,19,50,19,11,5,11,24
7,7,2013-11-09,@,ATL,L,94,104,38,82,.463,8,17,.471,10,18,.556,9,36,22,9,2,17,24,,43,90,.478,6,19,.316,12,17,.706,7,39,36,9,6,12,15
8,8,2013-11-11,@,BOS,L,105,120,39,85,.459,7,18,.389,20,23,.870,14,37,27,7,4,18,18,,51,85,.600,5,12,.417,13,15,.867,8,36,28,11,7,13,19
9,9,2013-11-13,,MIL,W,94,91,35,82,.427,9,26,.346,15,21,.714,13,45,20,7,8,15,17,,33,74,.446,5,13,.385,20,22,.909,7,39,16,9,7,18,19
10,10,2013-11-16,,DAL,L,100,108,37,70,.529,4,15,.267,22,28,.786,5,40,22,4,1,17,21,,43,84,.512,10,27,.370,12,18,.667,5,30,27,12,3,8,22
