Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,ATL,W,118,109,44,77,.571,11,24,.458,19,24,.792,7,42,31,7,2,20,22,,37,76,.487,8,24,.333,27,35,.771,5,33,27,16,5,17,20
2,2,2013-11-01,@,HOU,L,105,113,38,100,.380,9,27,.333,20,25,.800,16,43,20,9,7,14,37,,34,73,.466,11,29,.379,34,51,.667,13,51,17,11,4,22,20
3,3,2013-11-02,,MEM,W,111,99,32,80,.400,7,19,.368,40,46,.870,14,45,18,12,4,11,20,,37,87,.425,3,16,.188,22,26,.846,17,51,20,6,2,17,34
4,4,2013-11-05,,LAL,W,123,104,49,94,.521,13,27,.481,12,14,.857,10,50,34,10,3,12,14,,39,88,.443,12,31,.387,14,20,.700,9,35,21,9,4,14,12
5,5,2013-11-06,@,OKC,L,93,107,36,85,.424,9,23,.391,12,14,.857,11,36,17,12,2,21,16,,43,79,.544,5,13,.385,16,23,.696,10,44,28,10,5,23,17
6,6,2013-11-08,@,MIN,L,108,116,44,90,.489,10,22,.455,10,15,.667,14,40,21,9,7,17,21,,41,89,.461,8,20,.400,26,30,.867,16,44,26,8,6,14,15
7,7,2013-11-09,@,MIL,W,91,83,33,78,.423,6,19,.316,19,21,.905,12,47,17,11,5,19,18,,31,81,.383,11,23,.478,10,16,.625,11,42,16,7,2,20,21
8,8,2013-11-12,,WAS,W,105,95,41,84,.488,10,26,.385,13,19,.684,11,42,25,9,2,15,20,,33,75,.440,9,26,.346,20,29,.690,11,44,24,12,4,19,20
9,9,2013-11-15,@,MIA,L,104,110,37,74,.500,12,28,.429,18,21,.857,6,34,22,11,6,24,20,,40,74,.541,5,13,.385,25,30,.833,4,34,17,19,5,16,15
10,10,2013-11-16,@,ORL,W,108,100,43,84,.512,10,27,.370,12,18,.667,5,30,27,12,3,8,22,,37,70,.529,4,15,.267,22,28,.786,5,40,22,4,1,17,21
11,11,2013-11-18,,PHI,W,97,94,34,78,.436,9,29,.310,20,26,.769,10,53,26,8,11,20,20,,38,99,.384,6,21,.286,12,22,.545,18,53,24,12,4,12,22
12,12,2013-11-20,,HOU,W,123,120,42,72,.583,11,22,.500,28,33,.848,7,36,26,9,5,15,26,,42,76,.553,12,31,.387,24,33,.727,8,30,29,9,2,11,23
13,13,2013-11-22,,UTA,W,103,93,38,75,.507,7,17,.412,20,27,.741,13,41,19,10,4,16,17,,39,78,.500,7,20,.350,8,12,.667,9,31,27,10,6,17,22
14,14,2013-11-23,@,DEN,L,100,102,35,87,.402,7,21,.333,23,25,.920,7,39,17,8,2,11,19,,35,79,.443,11,32,.344,21,30,.700,8,44,24,7,3,18,18
15,15,2013-11-25,,DEN,L,96,110,38,82,.463,5,19,.263,15,19,.789,10,36,18,5,3,13,22,,41,75,.547,8,20,.400,20,28,.714,10,42,23,10,2,13,24
16,16,2013-11-27,,GSW,W,103,99,44,99,.444,7,18,.389,8,10,.800,12,43,27,9,4,6,22,,32,76,.421,9,23,.391,26,34,.765,10,52,18,2,6,18,15
17,17,2013-11-29,@,ATL,L,87,88,29,77,.377,9,24,.375,20,21,.952,10,44,17,9,4,18,21,,31,73,.425,3,15,.200,23,30,.767,9,43,19,10,4,16,16
18,18,2013-11-30,,MIN,L,106,112,45,92,.489,7,24,.292,9,11,.818,13,37,29,9,4,11,26,,40,79,.506,11,26,.423,21,30,.700,14,44,24,5,4,14,9
19,19,2013-12-03,,CHA,W,89,82,33,82,.402,8,21,.381,15,17,.882,7,45,16,3,3,9,18,,30,78,.385,3,17,.176,19,25,.760,10,50,11,5,4,10,18
20,20,2013-12-04,@,NOP,W,100,97,37,86,.430,11,24,.458,15,22,.682,8,38,25,8,8,7,16,,38,94,.404,7,22,.318,14,15,.933,18,58,21,5,2,16,17
21,21,2013-12-07,@,POR,W,108,106,46,87,.529,8,16,.500,8,11,.727,7,36,26,7,3,12,21,,39,87,.448,9,30,.300,19,24,.792,17,50,22,4,3,16,13
22,22,2013-12-09,@,SAC,L,97,112,37,95,.389,5,27,.185,18,20,.900,9,39,22,14,4,16,25,,38,81,.469,9,25,.360,27,34,.794,11,51,23,10,4,21,23
23,23,2013-12-11,@,GSW,L,93,95,37,88,.420,8,23,.348,11,14,.786,8,43,24,9,4,11,15,,37,86,.430,12,28,.429,9,15,.600,14,50,20,6,6,18,18
24,24,2013-12-14,,MIL,W,106,93,42,88,.477,10,24,.417,12,18,.667,12,45,25,9,3,16,18,,36,81,.444,5,17,.294,16,19,.842,8,42,15,8,4,16,15
25,25,2013-12-18,,MEM,W,105,91,40,73,.548,5,15,.333,20,23,.870,11,42,25,11,10,15,16,,37,93,.398,8,18,.444,9,14,.643,22,43,23,11,2,15,25
26,26,2013-12-20,,TOR,L,108,109,46,91,.505,10,21,.476,6,10,.600,11,45,31,13,3,15,17,,42,91,.462,11,21,.524,14,18,.778,14,46,17,9,3,15,14
27,27,2013-12-21,@,PHO,L,108,123,44,91,.484,3,17,.176,17,23,.739,13,36,25,10,8,11,15,,44,86,.512,15,30,.500,20,22,.909,15,45,19,8,1,18,22
28,28,2013-12-23,@,HOU,W,111,104,40,79,.506,11,22,.500,20,23,.870,9,33,23,13,4,11,22,,38,70,.543,7,19,.368,21,29,.724,8,36,23,5,1,17,18
29,29,2013-12-26,,SAS,L,107,116,39,85,.459,5,17,.294,24,31,.774,9,41,18,12,6,14,26,,37,75,.493,7,16,.438,35,42,.833,8,46,22,9,6,18,25
30,30,2013-12-28,@,CHI,W,105,83,41,78,.526,13,26,.500,10,11,.909,7,39,26,8,7,16,20,,32,74,.432,3,17,.176,16,19,.842,7,34,22,9,3,15,17
31,31,2013-12-30,@,MIN,W,100,98,41,86,.477,6,24,.250,12,14,.857,9,39,33,12,5,11,20,,36,79,.456,6,23,.261,20,23,.870,12,46,22,6,4,17,15
32,32,2014-01-01,@,WAS,W,87,78,30,78,.385,6,24,.250,21,23,.913,12,44,18,12,3,15,12,,33,88,.375,5,24,.208,7,10,.700,15,46,17,9,6,18,21
33,33,2014-01-03,,LAC,L,112,119,45,88,.511,12,28,.429,10,14,.714,11,39,29,8,1,11,25,,40,82,.488,9,23,.391,30,38,.789,13,46,21,5,4,10,16
34,34,2014-01-05,,NYK,L,80,92,32,78,.410,6,26,.231,10,18,.556,7,34,13,6,1,10,17,,37,76,.487,5,13,.385,13,16,.813,9,47,20,8,3,14,18
35,35,2014-01-07,,LAL,W,110,97,48,90,.533,5,17,.294,9,15,.600,6,40,32,17,3,12,17,,34,81,.420,11,31,.355,18,26,.692,11,46,21,6,3,19,16
36,36,2014-01-08,@,SAS,L,90,112,39,93,.419,7,19,.368,5,8,.625,9,32,20,10,3,7,19,,40,76,.526,9,20,.450,23,26,.885,12,55,25,6,3,16,10
37,37,2014-01-10,@,NOP,W,107,90,41,78,.526,14,28,.500,11,16,.688,11,39,32,9,7,12,17,,36,80,.450,3,7,.429,15,19,.789,15,38,15,6,8,18,17
38,38,2014-01-11,,NOP,W,110,107,30,67,.448,11,27,.407,39,45,.867,5,30,20,11,3,14,23,,37,77,.481,8,19,.421,25,31,.806,13,48,22,6,2,17,33
39,39,2014-01-13,,ORL,W,107,88,40,79,.506,13,27,.481,14,15,.933,9,40,21,6,6,12,16,,34,76,.447,7,24,.292,13,16,.813,8,37,18,8,1,15,18
40,40,2014-01-15,@,LAC,L,127,129,51,97,.526,12,25,.480,13,21,.619,17,47,37,7,2,9,24,,42,83,.506,17,34,.500,28,37,.757,11,38,34,6,4,12,17
41,41,2014-01-17,@,PHO,W,110,107,44,83,.530,9,24,.375,13,19,.684,7,44,22,8,4,16,21,,42,93,.452,7,22,.318,16,21,.762,17,47,19,7,1,13,17
42,42,2014-01-18,,POR,L,111,127,42,90,.467,7,18,.389,20,25,.800,4,30,15,5,3,8,23,,46,90,.511,9,26,.346,26,28,.929,14,55,26,6,4,15,20
43,43,2014-01-20,@,CLE,W,102,97,38,83,.458,4,20,.200,22,28,.786,8,39,22,7,3,8,25,,33,81,.407,5,23,.217,26,33,.788,14,46,21,5,1,13,24
44,44,2014-01-22,@,TOR,L,85,93,34,73,.466,7,20,.350,10,14,.714,7,33,22,5,1,21,24,,32,76,.421,7,23,.304,22,32,.688,9,40,20,11,1,13,19
45,45,2014-01-24,@,BRK,L,106,107,34,78,.436,10,20,.500,28,33,.848,15,43,22,6,0,15,21,,37,73,.507,10,27,.370,23,28,.821,5,35,24,6,5,15,29
46,46,2014-01-26,,DET,W,116,106,43,74,.581,7,21,.333,23,28,.821,7,39,23,6,7,17,19,,43,91,.473,4,13,.308,16,28,.571,17,41,18,10,0,12,21
47,47,2014-01-29,,HOU,L,115,117,40,86,.465,5,19,.263,30,36,.833,13,41,20,5,4,14,29,,41,74,.554,9,21,.429,26,36,.722,10,42,24,8,1,17,29
48,48,2014-01-31,,SAC,W,107,103,38,80,.475,2,19,.105,29,36,.806,12,37,21,10,2,4,18,,38,75,.507,7,21,.333,20,23,.870,10,39,20,4,6,14,26
49,49,2014-02-03,,CLE,W,124,107,44,80,.550,12,26,.462,24,26,.923,10,45,30,4,5,13,23,,37,80,.463,8,24,.333,25,33,.758,10,31,21,9,4,9,24
50,50,2014-02-05,@,MEM,W,110,96,42,78,.538,8,18,.444,18,25,.720,11,35,24,7,3,13,20,,37,69,.536,6,16,.375,16,22,.727,8,32,24,7,6,17,23
51,51,2014-02-07,,UTA,W,103,81,38,81,.469,10,18,.556,17,22,.773,11,48,24,10,2,9,20,,31,76,.408,12,35,.343,7,14,.500,6,37,22,7,4,15,20
52,52,2014-02-09,@,BOS,W,102,91,37,82,.451,10,23,.435,18,20,.900,10,48,21,6,4,9,12,,33,92,.359,11,27,.407,14,15,.933,11,43,27,5,3,10,19
53,53,2014-02-11,@,CHA,L,89,114,37,82,.451,5,14,.357,10,12,.833,7,33,20,5,4,8,15,,45,82,.549,12,24,.500,12,15,.800,6,38,42,3,7,8,15
54,54,2014-02-12,@,IND,W,81,73,30,84,.357,5,19,.263,16,21,.762,10,47,21,7,10,13,19,,27,84,.321,7,24,.292,12,14,.857,10,47,18,5,6,16,22
55,55,2014-02-18,,MIA,L,106,117,34,85,.400,9,27,.333,29,32,.906,21,50,20,6,1,16,16,,44,77,.571,10,26,.385,19,24,.792,7,28,29,11,5,12,23
56,56,2014-02-21,@,PHI,W,124,112,48,77,.623,9,23,.391,19,25,.760,8,48,39,9,7,23,24,,42,94,.447,5,25,.200,23,32,.719,14,34,22,15,0,15,21
57,57,2014-02-22,@,DET,W,113,102,44,90,.489,8,23,.348,17,22,.773,16,50,31,8,6,14,19,,40,82,.488,2,11,.182,20,30,.667,9,39,21,7,6,10,19
58,58,2014-02-24,@,NYK,W,110,108,41,86,.477,15,36,.417,13,16,.813,11,34,27,5,3,10,19,,40,76,.526,14,33,.424,14,16,.875,11,41,23,3,3,19,24
59,59,2014-02-26,,NOP,W,108,89,41,79,.519,10,22,.455,16,17,.941,4,34,28,15,4,9,14,,36,71,.507,9,20,.450,8,19,.421,10,40,22,4,3,19,14
60,60,2014-02-28,,CHI,L,91,100,34,85,.400,11,31,.355,12,17,.706,13,37,17,12,5,13,20,,36,71,.507,9,19,.474,19,28,.679,9,46,19,6,2,20,19
61,61,2014-03-02,@,SAS,L,106,112,45,97,.464,7,18,.389,9,14,.643,14,43,24,10,5,7,23,,39,84,.464,10,27,.370,24,28,.857,11,46,28,5,6,13,14
62,62,2014-03-05,@,DEN,L,110,115,46,87,.529,9,20,.450,9,9,1.000,8,33,24,6,4,15,27,,37,79,.468,11,24,.458,30,36,.833,16,43,27,12,6,14,16
63,63,2014-03-07,,POR,W,103,98,37,79,.468,4,13,.308,25,34,.735,9,38,17,10,4,9,22,,38,83,.458,7,26,.269,15,21,.714,14,49,17,5,6,19,29
64,64,2014-03-09,,IND,W,105,94,36,81,.444,8,20,.400,25,31,.806,15,42,23,10,2,10,23,,32,67,.478,7,16,.438,23,29,.793,10,41,14,5,2,20,27
65,65,2014-03-11,@,GSW,L,85,108,30,82,.366,5,18,.278,20,31,.645,11,40,18,10,3,17,16,,41,80,.513,12,25,.480,14,17,.824,8,46,26,7,6,19,24
66,66,2014-03-12,@,UTA,W,108,101,42,79,.532,13,21,.619,11,12,.917,5,39,26,2,2,13,23,,40,85,.471,5,26,.192,16,21,.762,11,40,23,6,2,11,18
67,67,2014-03-16,@,OKC,W,109,86,40,75,.533,13,24,.542,16,20,.800,8,42,26,9,4,18,17,,29,79,.367,9,29,.310,19,27,.704,10,33,17,5,4,14,21
68,68,2014-03-17,,BOS,W,94,89,33,78,.423,9,27,.333,19,21,.905,6,36,20,7,4,13,17,,34,93,.366,9,22,.409,12,14,.857,21,57,20,8,1,16,19
69,69,2014-03-19,,MIN,L,122,123,47,95,.495,9,27,.333,19,25,.760,10,51,26,9,4,16,25,,44,92,.478,10,29,.345,25,31,.806,8,46,25,8,4,13,18
70,70,2014-03-21,,DEN,W,122,106,48,89,.539,12,22,.545,14,17,.824,15,48,28,11,5,16,18,,40,81,.494,13,30,.433,13,21,.619,10,35,24,8,4,16,19
71,71,2014-03-23,,BRK,L,104,107,35,91,.385,10,31,.323,24,31,.774,18,52,21,2,9,13,25,,34,84,.405,11,30,.367,28,33,.848,14,47,17,8,2,13,29
72,72,2014-03-25,,OKC,W,128,119,45,90,.500,15,38,.395,23,28,.821,12,48,27,14,4,20,22,,46,93,.495,12,33,.364,15,19,.789,10,38,27,9,2,21,30
73,73,2014-03-27,,LAC,L,103,109,37,79,.468,10,20,.500,19,27,.704,11,43,21,12,4,17,21,,38,82,.463,11,26,.423,22,25,.880,13,41,22,10,3,19,24
74,74,2014-03-29,,SAC,W,103,100,34,70,.486,7,23,.304,28,35,.800,6,35,28,6,7,12,18,,42,81,.519,3,10,.300,13,19,.684,14,47,17,10,2,18,29
75,75,2014-04-01,,GSW,L,120,122,47,96,.490,14,30,.467,12,16,.750,15,43,27,7,5,8,12,,52,91,.571,15,31,.484,3,6,.500,10,44,33,6,3,12,16
76,76,2014-04-03,@,LAC,W,113,107,41,82,.500,14,29,.483,17,20,.850,8,46,24,4,9,11,21,,39,91,.429,6,27,.222,23,29,.793,12,41,26,7,4,6,20
77,77,2014-04-04,@,LAL,W,107,95,44,92,.478,5,21,.238,14,15,.933,15,52,28,8,4,16,17,,35,83,.422,7,28,.250,18,24,.750,10,38,26,10,5,15,14
78,78,2014-04-06,@,SAC,W,93,91,36,89,.404,13,31,.419,8,14,.571,16,45,23,7,5,10,16,,36,76,.474,5,18,.278,14,20,.700,6,40,21,6,3,13,17
79,79,2014-04-08,@,UTA,W,95,83,40,72,.556,9,23,.391,6,11,.545,6,36,24,3,5,9,12,,36,87,.414,4,24,.167,7,13,.538,23,47,16,7,3,9,15
80,80,2014-04-10,,SAS,L,100,109,39,83,.470,5,12,.417,17,21,.810,8,42,16,5,5,10,17,,38,88,.432,16,34,.471,17,22,.773,15,48,22,9,1,12,22
81,81,2014-04-12,,PHO,W,101,98,39,79,.494,11,24,.458,12,15,.800,9,42,21,11,5,19,18,,36,78,.462,8,17,.471,18,23,.783,12,41,14,16,4,18,18
82,82,2014-04-16,@,MEM,L,105,106,44,92,.478,8,30,.267,9,11,.818,15,39,22,11,4,13,23,,43,88,.489,5,20,.250,15,25,.600,20,48,25,7,1,17,16
1,1,2014-04-20,@,SAS,L,85,90,35,85,.412,6,18,.333,9,13,.692,9,40,15,5,5,8,19,,35,81,.432,3,17,.176,17,22,.773,8,48,14,6,3,10,16
2,2,2014-04-23,@,SAS,W,113,92,45,92,.489,8,21,.381,15,16,.938,14,35,19,13,3,7,19,,32,64,.500,10,20,.500,18,29,.621,9,32,17,1,3,22,19
3,3,2014-04-26,,SAS,W,109,108,42,82,.512,9,23,.391,16,19,.842,10,35,25,4,6,16,19,,44,81,.543,6,18,.333,14,17,.824,10,36,26,14,4,14,20
4,4,2014-04-28,,SAS,L,89,93,32,84,.381,7,24,.292,18,28,.643,16,49,18,8,3,9,23,,36,80,.450,5,17,.294,16,22,.727,11,49,16,4,2,14,20
5,5,2014-04-30,@,SAS,L,103,109,39,89,.438,12,28,.429,13,15,.867,9,47,18,2,8,8,21,,41,88,.466,8,16,.500,19,27,.704,12,47,24,6,5,5,15
6,6,2014-05-02,,SAS,W,113,111,45,87,.517,8,18,.444,15,24,.625,13,40,18,8,2,15,20,,40,75,.533,7,16,.438,24,28,.857,6,39,21,9,4,14,26
7,7,2014-05-04,@,SAS,L,96,119,36,88,.409,9,25,.360,15,17,.882,11,39,21,6,2,13,21,,42,74,.568,10,24,.417,25,33,.758,6,40,21,10,4,11,21
