Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,SAC,L,88,90,34,79,.430,5,15,.333,15,17,.882,8,41,19,3,11,18,21,,33,81,.407,8,21,.381,16,23,.696,11,41,13,8,7,14,26
2,2,2013-11-01,,POR,L,98,113,36,99,.364,6,18,.333,20,34,.588,20,55,14,6,5,4,19,,44,103,.427,14,22,.636,11,15,.733,16,55,25,3,5,7,25
3,3,2013-11-05,,SAS,L,94,102,35,83,.422,9,19,.474,15,20,.750,10,45,22,4,4,22,23,,40,86,.465,4,16,.250,18,20,.900,8,39,27,14,9,16,22
4,4,2013-11-07,,ATL,W,109,107,42,86,.488,14,25,.560,11,17,.647,10,45,28,4,8,16,18,,43,94,.457,8,26,.308,13,19,.684,13,46,31,11,9,11,23
5,5,2013-11-08,@,PHO,L,103,114,36,80,.450,8,22,.364,23,28,.821,7,37,17,11,2,20,26,,40,83,.482,9,20,.450,25,32,.781,11,48,21,11,3,20,22
6,6,2013-11-11,@,UTA,W,100,81,36,80,.450,5,17,.294,23,27,.852,13,52,18,5,1,14,28,,31,77,.403,3,17,.176,16,23,.696,9,35,11,4,6,14,22
7,7,2013-11-13,,LAL,W,111,99,40,100,.400,6,21,.286,25,37,.676,23,58,23,11,8,8,20,,37,94,.394,8,21,.381,17,26,.654,19,51,20,4,9,14,27
8,8,2013-11-15,,MIN,W,117,113,47,97,.485,7,20,.350,16,21,.762,14,46,28,7,9,15,17,,46,94,.489,6,22,.273,15,19,.789,11,42,22,10,2,16,22
9,9,2013-11-16,@,HOU,L,111,122,45,99,.455,8,24,.333,13,18,.722,18,43,22,8,7,13,33,,41,81,.506,9,21,.429,31,44,.705,12,47,27,6,9,16,23
10,10,2013-11-18,@,OKC,L,113,115,40,83,.482,8,23,.348,25,43,.581,10,45,24,7,6,11,22,,38,93,.409,13,27,.481,26,32,.813,19,53,24,6,6,12,27
11,11,2013-11-21,,CHI,W,97,87,38,84,.452,9,21,.429,12,22,.545,13,48,23,6,10,15,17,,38,98,.388,3,10,.300,8,14,.571,22,58,22,4,3,17,18
12,12,2013-11-23,,DAL,W,102,100,35,79,.443,11,32,.344,21,30,.700,8,44,24,7,3,18,18,,35,87,.402,7,21,.333,23,25,.920,7,39,17,8,2,11,19
13,13,2013-11-25,@,DAL,W,110,96,41,75,.547,8,20,.400,20,28,.714,10,42,23,10,2,13,24,,38,82,.463,5,19,.263,15,19,.789,10,36,18,5,3,13,22
14,14,2013-11-27,@,MIN,W,117,110,45,88,.511,8,16,.500,19,25,.760,9,36,22,11,5,12,25,,40,88,.455,5,20,.250,25,28,.893,15,46,19,5,3,16,20
15,15,2013-11-29,,NYK,W,97,95,31,71,.437,9,24,.375,26,34,.765,5,44,19,4,5,14,23,,34,83,.410,6,22,.273,21,25,.840,8,42,16,6,6,10,24
16,16,2013-12-01,@,TOR,W,112,98,44,87,.506,10,23,.435,14,19,.737,14,47,29,10,6,15,22,,35,87,.402,8,22,.364,20,26,.769,14,42,18,8,6,13,20
17,17,2013-12-03,@,BRK,W,111,87,43,85,.506,7,18,.389,18,28,.643,17,56,23,7,7,10,23,,30,75,.400,2,16,.125,25,34,.735,11,37,15,7,4,11,19
18,18,2013-12-04,@,CLE,L,88,98,36,92,.391,6,23,.261,10,13,.769,15,43,27,6,8,11,22,,37,91,.407,5,14,.357,19,24,.792,20,58,20,6,13,12,10
19,19,2013-12-06,@,BOS,L,98,106,34,77,.442,6,17,.353,24,29,.828,15,42,11,4,4,14,19,,43,83,.518,6,20,.300,14,18,.778,10,37,25,5,6,9,18
20,20,2013-12-07,@,PHI,W,103,92,35,83,.422,7,22,.318,26,34,.765,20,52,21,8,4,11,17,,40,88,.455,3,16,.188,9,14,.643,11,38,19,4,4,13,24
21,21,2013-12-09,@,WAS,W,75,74,30,73,.411,7,21,.333,8,14,.571,12,48,19,10,4,20,16,,32,89,.360,5,24,.208,5,9,.556,16,46,18,10,7,14,16
22,22,2013-12-13,,UTA,L,93,103,36,85,.424,7,21,.333,14,24,.583,12,46,22,7,11,8,23,,38,84,.452,8,21,.381,19,20,.950,11,44,24,6,6,10,21
23,23,2013-12-15,,NOP,W,102,93,37,85,.435,7,24,.292,21,28,.750,15,51,23,7,7,16,24,,37,85,.435,7,24,.292,12,19,.632,9,32,23,10,8,13,23
24,24,2013-12-17,,OKC,L,93,105,36,87,.414,5,19,.263,16,22,.727,13,43,25,9,3,15,20,,43,88,.489,5,22,.227,14,20,.700,12,53,19,10,5,18,22
25,25,2013-12-20,,PHO,L,99,103,35,85,.412,4,17,.235,25,29,.862,11,53,18,5,7,16,27,,35,88,.398,12,34,.353,21,31,.677,9,44,19,9,8,11,20
26,26,2013-12-21,@,LAC,L,91,112,31,88,.352,6,30,.200,23,29,.793,15,50,16,12,3,18,26,,39,86,.453,13,33,.394,21,31,.677,11,46,26,9,8,17,20
