Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,@,MEM,L,101,105,39,86,.453,6,12,.500,17,23,.739,19,47,20,8,4,23,21,,43,82,.524,4,15,.267,15,20,.750,10,33,21,10,5,17,21
2,2,2014-10-30,,DET,W,97,91,37,76,.487,4,10,.400,19,28,.679,10,43,18,8,3,12,21,,38,91,.418,7,21,.333,8,13,.615,14,46,20,3,5,12,24
3,3,2014-11-01,,CHI,L,105,106,38,85,.447,4,12,.333,25,31,.806,13,42,26,9,4,10,29,,33,69,.478,9,23,.391,31,40,.775,5,38,15,3,8,14,24
4,4,2014-11-05,@,BRK,W,98,91,37,90,.411,7,17,.412,17,22,.773,13,51,22,9,4,11,21,,36,82,.439,8,21,.381,11,17,.647,7,42,17,6,5,18,22
5,5,2014-11-07,@,ORL,L,103,112,40,93,.430,4,18,.222,19,25,.760,9,38,24,9,7,12,22,,46,91,.505,5,10,.500,15,19,.789,12,52,19,5,6,21,27
6,6,2014-11-08,@,MIA,L,92,102,35,87,.402,4,16,.250,18,23,.783,17,49,13,9,2,16,17,,41,78,.526,5,13,.385,15,17,.882,6,40,26,8,2,14,19
7,7,2014-11-12,,HOU,L,101,113,36,81,.444,6,12,.500,23,30,.767,9,41,22,6,6,13,17,,43,89,.483,13,28,.464,14,19,.737,13,40,25,7,7,13,29
8,8,2014-11-14,@,NOP,L,91,139,29,72,.403,3,14,.214,30,41,.732,11,37,13,5,3,22,17,,56,84,.667,15,20,.750,12,16,.750,3,34,31,13,3,13,30
9,9,2014-11-15,@,DAL,L,117,131,43,86,.500,7,17,.412,24,29,.828,12,41,24,2,2,17,30,,52,94,.553,8,26,.308,19,23,.826,12,40,31,5,10,7,24
10,10,2014-11-19,,NYK,W,115,99,44,89,.494,11,22,.500,16,22,.727,15,35,26,15,2,14,23,,34,69,.493,9,16,.563,22,28,.786,8,33,19,6,3,22,22
11,11,2014-11-21,,SAS,L,92,121,37,90,.411,4,13,.308,14,22,.636,11,34,16,12,3,11,17,,46,84,.548,13,21,.619,16,18,.889,14,53,26,6,11,20,22
12,12,2014-11-22,,SAC,L,101,113,37,90,.411,6,17,.353,21,27,.778,15,37,23,10,7,10,24,,40,81,.494,8,26,.308,25,30,.833,14,50,24,4,2,18,19
13,13,2014-11-26,,MIL,L,86,103,31,81,.383,3,14,.214,21,34,.618,14,38,19,11,6,19,22,,40,85,.471,5,16,.313,18,19,.947,13,43,22,12,7,17,22
14,14,2014-11-28,@,LAL,W,120,119,45,79,.570,10,18,.556,20,24,.833,6,31,37,8,1,18,20,,48,89,.539,8,21,.381,15,22,.682,12,35,27,12,1,14,22
15,15,2014-11-30,@,POR,L,93,107,39,90,.433,2,9,.222,13,20,.650,11,43,24,12,4,14,23,,39,86,.453,12,33,.364,17,25,.680,15,54,27,8,9,18,17
16,16,2014-12-01,@,LAC,L,101,127,35,82,.427,2,12,.167,29,40,.725,6,32,26,9,3,10,27,,41,80,.513,15,34,.441,30,36,.833,9,50,33,5,7,14,26
17,17,2014-12-03,,PHI,L,77,85,30,84,.357,3,17,.176,14,17,.824,11,50,17,8,5,18,21,,32,82,.390,5,24,.208,16,25,.640,13,49,15,12,7,18,17
18,18,2014-12-05,,HOU,L,112,114,45,97,.464,3,10,.300,19,27,.704,14,43,23,12,5,14,26,,38,78,.487,12,32,.375,26,31,.839,7,42,19,3,3,22,28
19,19,2014-12-06,@,SAS,L,101,123,35,83,.422,6,16,.375,25,32,.781,8,33,20,10,2,8,22,,47,82,.573,7,18,.389,22,25,.880,8,43,30,5,6,16,24
20,20,2014-12-08,,GSW,L,86,102,32,88,.364,2,11,.182,20,29,.690,18,49,22,12,4,19,10,,42,91,.462,5,22,.227,13,14,.929,15,51,24,15,6,17,18
21,21,2014-12-10,,POR,W,90,82,32,81,.395,1,12,.083,25,33,.758,20,56,22,13,3,18,19,,31,80,.388,10,35,.286,10,12,.833,11,38,20,7,10,20,25
22,22,2014-12-12,,OKC,L,92,111,36,78,.462,1,7,.143,19,29,.655,9,31,21,11,9,15,16,,45,88,.511,6,24,.250,15,20,.750,16,47,23,11,6,17,23
23,23,2014-12-14,,LAL,L,94,100,38,90,.422,3,10,.300,15,20,.750,14,46,25,6,3,14,21,,34,81,.420,5,17,.294,27,34,.794,11,45,22,10,5,11,17
