Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2016-10-27,@,ATL,L,99,114,40,94,.426,6,20,.300,13,18,.722,12,40,25,14,4,19,20,,44,88,.500,12,26,.462,14,18,.778,14,52,28,13,7,21,19
2,2,2016-10-30,@,MEM,L,103,112,38,86,.442,5,25,.200,22,25,.880,8,40,19,8,4,14,23,,39,88,.443,15,31,.484,19,26,.731,11,47,24,9,2,14,26
3,3,2016-11-02,,TOR,L,103,113,42,72,.583,3,10,.300,16,24,.667,6,36,21,8,5,20,20,,43,77,.558,10,25,.400,17,25,.680,4,31,21,16,2,13,24
4,4,2016-11-04,,ATL,W,95,92,31,80,.388,5,20,.250,28,35,.800,11,46,13,7,3,19,23,,32,83,.386,5,25,.200,23,36,.639,10,47,22,12,3,18,24
5,5,2016-11-05,@,ORL,L,86,88,34,86,.395,6,17,.353,12,17,.706,14,49,11,4,5,10,23,,31,78,.397,9,28,.321,17,27,.630,10,43,21,4,6,8,16
6,6,2016-11-07,,HOU,L,106,114,39,94,.415,10,27,.370,18,20,.900,16,45,20,12,5,13,16,,41,79,.519,17,37,.459,15,18,.833,6,37,28,6,7,18,18
7,7,2016-11-09,,BOS,W,118,93,46,92,.500,10,21,.476,16,20,.800,19,54,29,9,7,11,26,,35,81,.432,10,31,.323,13,22,.591,7,31,21,5,4,11,19
8,8,2016-11-11,,CLE,L,94,105,38,87,.437,3,15,.200,15,19,.789,10,46,16,7,5,15,21,,36,86,.419,14,33,.424,19,26,.731,13,47,16,9,6,15,21
9,9,2016-11-12,@,CHI,L,95,106,38,91,.418,4,13,.308,15,18,.833,13,49,19,3,7,12,22,,39,97,.402,5,15,.333,23,25,.920,15,52,21,7,6,10,20
10,10,2016-11-16,@,PHI,L,102,109,38,91,.418,8,23,.348,18,25,.720,11,40,18,8,1,11,26,,42,77,.545,10,28,.357,15,22,.682,5,41,30,6,1,17,26
11,11,2016-11-17,,NYK,W,119,112,44,81,.543,15,25,.600,16,18,.889,7,37,26,7,2,15,21,,41,86,.477,12,29,.414,18,20,.900,10,36,23,9,1,13,20
12,12,2016-11-19,,MIA,L,111,114,42,89,.472,11,27,.407,16,22,.727,13,40,22,9,2,11,22,,43,85,.506,13,27,.481,15,26,.577,17,47,21,6,7,16,21
13,13,2016-11-21,,PHO,W,106,101,37,91,.407,10,28,.357,22,34,.647,14,45,25,8,4,11,19,,39,91,.429,11,27,.407,12,15,.800,13,52,22,3,7,21,24
14,14,2016-11-25,@,ORL,W,94,91,40,88,.455,6,29,.207,8,10,.800,7,37,26,10,4,11,17,,35,80,.438,7,23,.304,14,20,.700,14,49,18,5,7,19,16
