Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,@,DAL,L,109,118,37,76,.487,8,24,.333,27,35,.771,5,33,27,16,5,17,20,,44,77,.571,11,24,.458,19,24,.792,7,42,31,7,2,20,22
2,2,2013-11-01,,TOR,W,102,95,36,77,.468,10,23,.435,20,31,.645,7,37,24,7,3,13,12,,40,88,.455,7,23,.304,8,14,.571,10,42,15,5,6,12,25
3,3,2013-11-03,@,LAL,L,103,105,40,90,.444,9,22,.409,14,26,.538,10,52,26,9,3,11,22,,38,89,.427,9,25,.360,20,24,.833,6,53,27,5,7,13,24
4,4,2013-11-05,@,SAC,W,105,100,39,81,.481,8,22,.364,19,26,.731,9,36,26,11,7,14,15,,35,80,.438,10,31,.323,20,21,.952,10,39,22,10,4,18,26
5,5,2013-11-07,@,DEN,L,107,109,43,94,.457,8,26,.308,13,19,.684,13,46,31,11,9,11,23,,42,86,.488,14,25,.560,11,17,.647,10,45,28,4,8,16,18
6,6,2013-11-09,,ORL,W,104,94,43,90,.478,6,19,.316,12,17,.706,7,39,36,9,6,12,15,,38,82,.463,8,17,.471,10,18,.556,9,36,22,9,2,17,24
7,7,2013-11-11,@,CHA,W,103,94,35,76,.461,10,27,.370,23,28,.821,6,41,26,7,3,13,22,,33,81,.407,5,13,.385,23,29,.793,10,40,22,4,0,14,24
8,8,2013-11-13,,NYK,L,91,95,35,77,.455,5,24,.208,16,21,.762,8,47,22,1,6,15,15,,37,88,.420,12,34,.353,9,13,.692,8,37,24,11,3,3,19
9,9,2013-11-15,,PHI,W,113,103,39,81,.481,10,23,.435,25,31,.806,6,43,25,6,5,15,23,,40,86,.465,5,19,.263,18,23,.783,9,39,21,6,4,16,19
10,10,2013-11-16,@,NYK,W,110,90,44,78,.564,9,22,.409,13,17,.765,5,36,20,9,4,13,15,,34,90,.378,10,30,.333,12,16,.750,19,48,19,6,3,14,20
11,11,2013-11-19,@,MIA,L,88,104,33,74,.446,11,24,.458,11,15,.733,13,39,22,8,3,24,21,,41,81,.506,10,21,.476,12,19,.632,10,37,26,13,4,15,17
12,12,2013-11-20,,DET,W,93,85,36,71,.507,4,15,.267,17,24,.708,5,38,23,11,8,21,12,,35,87,.402,6,22,.273,9,12,.750,15,43,17,13,5,15,21
13,13,2013-11-22,@,DET,W,96,89,37,85,.435,8,23,.348,14,21,.667,11,46,20,10,2,14,14,,36,84,.429,3,13,.231,14,22,.636,11,52,19,8,7,15,16
14,14,2013-11-23,,BOS,L,87,94,36,93,.387,5,20,.250,10,12,.833,12,38,23,8,3,8,26,,33,72,.458,4,16,.250,24,31,.774,7,47,18,3,7,17,14
15,15,2013-11-26,,ORL,L,92,109,30,73,.411,9,22,.409,23,27,.852,4,35,22,7,5,14,19,,42,83,.506,8,22,.364,17,20,.850,6,43,29,8,3,12,20
16,16,2013-11-27,@,HOU,L,84,113,32,75,.427,8,22,.364,12,15,.800,6,32,21,8,4,18,24,,43,78,.551,14,27,.519,13,21,.619,8,42,25,8,3,13,17
17,17,2013-11-29,,DAL,W,88,87,31,73,.425,3,15,.200,23,30,.767,9,43,19,10,4,16,16,,29,77,.377,9,24,.375,20,21,.952,10,44,17,9,4,18,21
18,18,2013-11-30,@,WAS,L,101,108,36,81,.444,7,17,.412,22,26,.846,9,40,19,7,6,16,18,,38,78,.487,12,24,.500,20,30,.667,6,38,24,12,5,16,20
19,19,2013-12-02,@,SAS,L,100,102,42,96,.438,11,31,.355,5,5,1.000,10,39,22,10,2,10,19,,42,78,.538,6,18,.333,12,17,.706,9,48,27,6,8,17,10
20,20,2013-12-04,,LAC,W,107,97,42,82,.512,12,23,.522,11,16,.688,8,40,28,4,4,11,22,,39,83,.470,4,19,.211,15,20,.750,7,36,22,4,2,12,16
21,21,2013-12-06,,CLE,W,108,89,47,91,.516,8,23,.348,6,11,.545,14,50,31,6,3,12,18,,38,94,.404,5,20,.250,8,17,.471,16,47,19,4,2,11,11
22,22,2013-12-10,,OKC,L,92,101,31,87,.356,9,26,.346,21,27,.778,12,45,24,10,5,15,22,,38,86,.442,4,18,.222,21,28,.750,10,54,27,8,7,16,19
23,23,2013-12-13,,WAS,W,101,99,38,89,.427,7,21,.333,18,24,.750,11,46,27,10,1,15,14,,42,100,.420,4,14,.286,11,18,.611,18,60,26,4,3,17,20
24,24,2013-12-14,@,NYK,L,106,111,40,66,.606,15,32,.469,11,11,1.000,6,34,22,6,1,27,24,,44,87,.506,8,19,.421,15,18,.833,15,32,19,14,1,11,16
25,25,2013-12-16,,LAL,W,114,100,45,92,.489,11,27,.407,13,15,.867,15,44,34,10,6,10,18,,39,82,.476,5,21,.238,17,21,.810,12,43,18,6,4,14,16
26,26,2013-12-18,,SAC,W,124,107,47,81,.580,15,25,.600,15,18,.833,9,44,38,7,6,16,21,,40,84,.476,6,15,.400,21,25,.840,7,33,25,6,1,13,20
27,27,2013-12-20,,UTA,W,118,85,45,86,.523,10,26,.385,18,24,.750,10,46,32,10,7,10,20,,35,94,.372,3,18,.167,12,15,.800,17,49,21,6,8,15,17
28,28,2013-12-23,@,MIA,L,119,121,44,91,.484,17,34,.500,14,19,.737,13,46,29,7,4,18,26,,46,91,.505,10,29,.345,19,29,.655,13,44,20,8,6,13,19
29,29,2013-12-26,@,CLE,W,127,125,51,103,.495,11,34,.324,14,19,.737,10,42,33,13,5,21,24,,49,94,.521,8,21,.381,19,26,.731,11,45,22,9,8,22,19
30,30,2013-12-28,,CHA,W,118,116,37,91,.407,16,39,.410,28,34,.824,6,52,29,8,6,12,16,,45,104,.433,10,26,.385,16,22,.727,12,55,26,6,4,10,27
31,31,2013-12-29,@,ORL,L,102,109,36,81,.444,15,39,.385,15,21,.714,7,36,20,9,3,13,23,,41,74,.554,8,21,.381,19,24,.792,4,40,30,10,3,17,20
32,32,2013-12-31,@,BOS,W,92,91,33,91,.363,5,29,.172,21,25,.840,15,51,21,7,4,14,15,,35,84,.417,5,20,.250,16,17,.941,8,47,28,6,7,15,22
33,33,2014-01-03,,GSW,L,100,101,37,80,.463,10,31,.323,16,19,.842,7,41,23,15,4,19,19,,39,87,.448,6,27,.222,17,25,.680,13,47,30,15,7,21,17
34,34,2014-01-04,@,CHI,L,84,91,32,86,.372,8,28,.286,12,14,.857,17,43,21,9,8,15,20,,33,81,.407,6,17,.353,19,24,.792,20,52,19,12,12,13,15
35,35,2014-01-06,@,BRK,L,86,91,27,70,.386,8,24,.333,24,26,.923,10,39,21,5,4,18,23,,33,80,.413,8,27,.296,17,26,.654,15,43,17,10,5,11,25
36,36,2014-01-08,,IND,W,97,87,34,75,.453,10,23,.435,19,22,.864,6,34,27,8,3,10,14,,35,87,.402,9,27,.333,8,9,.889,14,46,19,7,4,16,21
37,37,2014-01-10,,HOU,W,83,80,32,86,.372,9,32,.281,10,11,.909,13,40,25,9,5,12,17,,29,70,.414,6,19,.316,16,22,.727,10,44,15,3,2,16,18
38,38,2014-01-12,@,MEM,L,101,108,38,80,.475,9,27,.333,16,24,.667,9,38,25,9,2,15,16,,43,83,.518,6,15,.400,16,20,.800,8,40,26,13,6,11,17
39,39,2014-01-16,,BRK,L,110,127,40,81,.494,8,25,.320,22,22,1.000,7,28,26,10,7,15,12,,53,91,.582,16,27,.593,5,7,.714,12,40,38,7,4,17,21
40,40,2014-01-20,,MIA,W,121,114,42,81,.519,12,31,.387,25,27,.926,7,38,33,8,1,13,26,,38,78,.487,15,33,.455,23,28,.821,8,37,28,9,2,17,26
41,41,2014-01-22,@,ORL,W,112,109,41,83,.494,9,25,.360,21,24,.875,8,42,26,11,7,17,13,,41,83,.494,6,12,.500,21,24,.875,6,33,24,7,1,14,23
42,42,2014-01-24,,SAS,L,79,105,29,76,.382,2,13,.154,19,27,.704,9,36,18,13,6,17,17,,41,84,.488,11,18,.611,12,17,.706,15,54,26,7,6,22,21
43,43,2014-01-25,@,MIL,W,112,87,40,76,.526,13,26,.500,19,25,.760,4,35,26,10,2,13,19,,38,82,.463,5,21,.238,6,13,.462,13,39,23,6,5,19,26
44,44,2014-01-27,@,OKC,L,109,111,43,88,.489,12,25,.480,11,12,.917,15,40,25,8,2,15,17,,43,82,.524,13,25,.520,12,18,.667,10,33,23,8,10,14,12
45,45,2014-01-31,@,PHI,W,125,99,45,89,.506,8,16,.500,27,34,.794,9,46,36,15,4,18,22,,32,87,.368,6,22,.273,29,37,.784,13,46,19,10,4,19,25
46,46,2014-02-01,,MIN,W,120,113,43,92,.467,9,23,.391,25,30,.833,15,48,30,12,4,13,27,,37,84,.440,6,16,.375,33,39,.846,14,46,25,9,7,17,24
47,47,2014-02-04,,IND,L,85,89,33,76,.434,7,25,.280,12,15,.800,7,38,26,8,4,18,19,,34,74,.459,5,18,.278,16,20,.800,7,40,20,9,1,19,16
48,48,2014-02-05,@,NOP,L,100,105,38,84,.452,14,30,.467,10,14,.714,7,38,29,7,7,9,16,,40,86,.465,5,14,.357,20,22,.909,13,50,18,5,5,9,15
49,49,2014-02-08,,MEM,L,76,79,30,70,.429,8,20,.400,8,15,.533,7,42,21,10,3,21,10,,37,90,.411,4,12,.333,1,1,1.000,11,41,22,14,5,15,12
50,50,2014-02-11,@,CHI,L,85,100,35,80,.438,10,23,.435,5,9,.556,5,28,21,9,6,10,16,,43,85,.506,8,20,.400,6,13,.462,17,57,30,6,5,14,9
51,51,2014-02-12,@,TOR,L,83,104,30,78,.385,4,20,.200,19,23,.826,8,45,24,5,0,15,21,,38,94,.404,11,33,.333,17,22,.773,15,47,22,8,3,7,19
52,52,2014-02-18,@,IND,L,98,108,37,77,.481,12,26,.462,12,19,.632,12,44,26,9,3,22,22,,39,79,.494,9,23,.391,21,26,.808,6,36,23,11,7,13,17
53,53,2014-02-19,,WAS,L,97,114,33,73,.452,6,16,.375,25,30,.833,5,38,20,5,1,16,11,,46,89,.517,13,24,.542,9,11,.818,9,41,30,6,5,10,23
54,54,2014-02-21,@,DET,L,107,115,40,88,.455,13,31,.419,14,20,.700,12,41,25,7,4,10,22,,47,87,.540,8,20,.400,13,29,.448,16,46,32,6,5,11,20
55,55,2014-02-22,,NYK,W,107,98,32,74,.432,16,31,.516,27,33,.818,7,40,19,2,4,10,18,,39,89,.438,10,28,.357,10,16,.625,8,41,22,6,4,10,24
56,56,2014-02-25,,CHI,L,103,107,38,84,.452,14,33,.424,13,16,.813,11,42,21,7,2,16,22,,37,88,.420,8,24,.333,25,29,.862,15,48,24,11,2,12,15
57,57,2014-02-26,@,BOS,L,104,115,38,76,.500,9,19,.474,19,24,.792,6,29,23,6,6,18,25,,43,90,.478,8,22,.364,21,23,.913,14,46,24,10,1,14,24
58,58,2014-03-02,@,PHO,L,120,129,44,84,.524,14,31,.452,18,26,.692,7,33,24,11,6,12,20,,44,80,.550,15,24,.625,26,30,.867,7,41,29,9,5,15,21
59,59,2014-03-05,@,POR,L,78,102,29,88,.330,4,27,.148,16,19,.842,8,37,20,4,2,8,17,,35,79,.443,13,29,.448,19,21,.905,7,53,23,4,2,16,21
60,60,2014-03-07,@,GSW,L,97,111,39,86,.453,8,34,.235,11,13,.846,10,36,26,7,1,17,22,,43,80,.538,6,19,.316,19,24,.792,11,44,28,12,3,16,17
61,61,2014-03-08,@,LAC,L,108,109,38,76,.500,12,28,.429,20,26,.769,8,29,29,13,1,15,20,,42,79,.532,7,22,.318,18,24,.750,13,35,26,7,4,18,21
62,62,2014-03-10,@,UTA,W,112,110,38,78,.487,13,29,.448,23,27,.852,7,34,30,5,6,12,18,,40,82,.488,10,21,.476,20,24,.833,11,45,19,9,2,15,26
63,63,2014-03-13,,MIL,W,102,97,36,74,.486,13,29,.448,17,20,.850,7,41,23,3,6,17,22,,37,89,.416,3,19,.158,20,26,.769,16,43,24,13,3,8,21
64,64,2014-03-15,,DEN,W,97,92,33,81,.407,14,32,.438,17,29,.586,6,38,25,12,5,13,17,,34,83,.410,8,25,.320,16,25,.640,12,54,27,7,7,20,24
65,65,2014-03-17,@,CHA,W,97,83,39,85,.459,13,34,.382,6,7,.857,10,51,27,3,9,13,20,,30,85,.353,9,25,.360,14,16,.875,10,42,22,4,7,6,15
66,66,2014-03-18,,TOR,W,118,113,40,94,.426,11,34,.324,27,31,.871,10,40,24,9,0,7,24,,40,81,.494,7,24,.292,26,29,.897,8,50,21,2,3,15,31
67,67,2014-03-21,,NOP,L,105,111,38,85,.447,8,28,.286,21,27,.778,8,34,22,7,3,16,29,,36,70,.514,4,13,.308,35,43,.814,7,40,20,10,6,15,28
