Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2013-10-30,,MEM,W,101,94,40,76,.526,11,20,.550,10,16,.625,4,40,25,3,6,15,18,,39,93,.419,8,15,.533,8,15,.533,11,44,24,6,3,14,15
2,2,2013-11-01,@,LAL,W,91,85,38,94,.404,5,21,.238,10,14,.714,12,50,20,7,0,12,18,,30,82,.366,8,27,.296,17,24,.708,8,46,22,4,7,12,19
3,3,2013-11-02,@,POR,L,105,115,47,94,.500,6,12,.500,5,8,.625,12,35,24,6,2,12,25,,45,81,.556,8,20,.400,17,19,.895,7,39,29,3,7,16,15
4,4,2013-11-05,@,DEN,W,102,94,40,86,.465,4,16,.250,18,20,.900,8,39,27,14,9,16,22,,35,83,.422,9,19,.474,15,20,.750,10,45,22,4,4,22,23
5,5,2013-11-06,,PHO,W,99,96,41,85,.482,6,16,.375,11,15,.733,6,39,25,5,7,14,17,,42,85,.494,7,19,.368,5,9,.556,5,43,14,7,5,18,17
6,6,2013-11-08,,GSW,W,76,74,31,79,.392,5,19,.263,9,18,.500,11,42,19,9,3,12,18,,29,71,.408,8,20,.400,8,10,.800,6,45,16,7,4,19,20
7,7,2013-11-10,@,NYK,W,120,89,41,76,.539,12,28,.429,26,30,.867,9,51,22,5,4,13,19,,31,82,.378,6,22,.273,21,29,.724,9,33,16,6,1,10,22
8,8,2013-11-11,@,PHI,W,109,85,44,89,.494,13,28,.464,8,11,.727,11,50,29,9,2,12,15,,34,82,.415,5,19,.263,12,16,.750,11,40,19,4,9,15,12
9,9,2013-11-13,,WAS,W,92,79,39,77,.506,8,22,.364,6,8,.750,5,47,28,6,4,17,14,,33,91,.363,5,15,.333,8,11,.727,12,44,15,11,3,9,11
10,10,2013-11-15,@,UTA,W,91,82,35,76,.461,4,15,.267,17,22,.773,7,43,19,8,5,17,15,,35,91,.385,5,16,.313,7,11,.636,16,50,16,9,4,18,23
11,11,2013-11-20,,BOS,W,104,93,39,81,.481,8,21,.381,18,24,.750,7,41,27,12,6,11,14,,39,86,.453,4,15,.267,11,12,.917,10,44,18,4,3,17,20
12,12,2013-11-22,@,MEM,W,102,86,42,79,.532,7,17,.412,11,16,.688,11,41,25,8,3,15,18,,35,80,.438,3,11,.273,13,17,.765,12,38,16,7,2,14,18
13,13,2013-11-23,,CLE,W,126,96,46,80,.575,16,24,.667,18,23,.783,6,37,30,9,5,15,17,,39,83,.470,4,13,.308,14,20,.700,10,37,19,9,2,17,21
14,14,2013-11-25,,NOP,W,112,93,44,81,.543,10,25,.400,14,19,.737,7,45,30,12,7,19,18,,37,97,.381,2,15,.133,17,20,.850,17,48,21,11,6,15,18
15,15,2013-11-27,@,OKC,L,88,94,36,92,.391,7,27,.259,9,14,.643,12,45,19,11,3,12,16,,39,84,.464,4,15,.267,12,15,.800,11,51,24,5,6,16,17
