Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2012-10-31,,DAL,W,113,94,38,89,.427,6,14,.429,31,42,.738,20,61,24,10,8,14,25,,32,85,.376,11,22,.500,19,26,.731,8,40,20,8,5,16,32
2,2,2012-11-02,@,NOH,L,86,88,35,85,.412,10,28,.357,6,12,.500,16,44,19,7,6,14,21,,37,81,.457,5,14,.357,9,14,.643,12,42,23,7,4,12,16
3,3,2012-11-03,@,SAS,L,100,110,38,77,.494,5,13,.385,19,22,.864,9,32,17,11,7,16,22,,42,74,.568,7,13,.538,19,23,.826,7,33,29,8,6,18,18
4,4,2012-11-05,@,MEM,L,94,103,40,90,.444,5,15,.333,9,13,.692,11,42,20,8,8,14,22,,38,91,.418,5,14,.357,22,25,.880,14,51,21,9,10,11,17
5,5,2012-11-07,,LAL,W,95,86,37,83,.446,5,17,.294,16,18,.889,9,37,21,12,7,12,30,,25,74,.338,4,23,.174,32,46,.696,15,48,11,10,3,18,14
6,6,2012-11-09,@,DEN,L,84,104,32,87,.368,4,23,.174,16,22,.727,14,45,19,5,12,17,21,,40,92,.435,6,17,.353,18,25,.720,13,53,26,11,12,11,17
7,7,2012-11-10,,PHO,W,94,81,38,78,.487,2,14,.143,16,24,.667,10,52,22,3,7,18,18,,32,87,.368,4,16,.250,13,17,.765,10,37,15,12,4,10,25
8,8,2012-11-12,@,TOR,W,140,133,46,93,.495,14,26,.538,34,43,.791,11,46,30,10,11,18,26,,51,108,.472,8,24,.333,23,30,.767,20,52,31,13,5,17,31
9,9,2012-11-14,@,BOS,L,93,98,33,82,.402,7,15,.467,20,28,.714,18,48,18,3,6,12,19,,36,72,.500,4,10,.400,22,29,.759,4,33,24,8,4,9,17
10,10,2012-11-16,@,PHI,L,93,99,36,81,.444,7,22,.318,14,18,.778,10,40,23,8,6,11,15,,40,87,.460,10,18,.556,9,10,.900,11,43,20,5,7,10,19
11,11,2012-11-17,@,WAS,W,83,76,31,82,.378,2,9,.222,19,27,.704,26,60,18,7,6,17,13,,31,85,.365,5,16,.313,9,12,.750,16,44,18,10,6,15,20
12,12,2012-11-19,,HOU,W,102,91,37,92,.402,9,21,.429,19,23,.826,14,55,30,4,11,14,23,,30,86,.349,7,21,.333,24,31,.774,15,49,18,4,9,14,22
13,13,2012-11-23,,SAC,W,104,102,36,83,.434,3,15,.200,29,33,.879,17,43,27,7,6,11,22,,40,80,.500,10,17,.588,12,16,.750,6,31,21,5,3,13,23
14,14,2012-11-24,@,SAC,L,97,108,32,79,.405,11,25,.440,22,30,.733,17,38,23,11,4,17,26,,40,74,.541,6,16,.375,22,32,.688,14,37,19,8,2,14,20
15,15,2012-11-26,,DEN,W,105,103,36,78,.462,8,22,.364,25,34,.735,13,31,19,9,6,12,30,,40,73,.548,5,14,.357,18,32,.563,13,38,22,6,5,17,26
16,16,2012-11-28,@,NOH,W,96,84,31,63,.492,6,11,.545,28,38,.737,6,39,24,11,4,16,25,,31,73,.425,5,21,.238,17,21,.810,12,38,15,4,1,19,27
17,17,2012-11-30,@,OKC,L,94,106,38,92,.413,7,23,.304,11,12,.917,21,40,24,9,8,18,21,,39,75,.520,4,9,.444,24,33,.727,16,47,21,11,14,21,19
18,18,2012-12-01,@,HOU,L,116,124,48,94,.511,11,20,.550,9,11,.818,12,38,25,8,6,14,22,,46,83,.554,11,22,.500,21,26,.808,10,38,26,9,7,16,17
19,19,2012-12-03,,LAC,L,104,105,42,74,.568,9,20,.450,11,15,.733,9,41,25,6,5,17,26,,42,89,.472,4,21,.190,17,24,.708,13,36,19,9,3,10,14
20,20,2012-12-05,,ORL,W,87,81,32,77,.416,1,10,.100,22,27,.815,8,38,17,13,4,12,16,,34,77,.442,1,15,.067,12,17,.706,13,46,15,6,7,19,20
21,21,2012-12-07,,TOR,W,131,99,45,91,.495,13,23,.565,28,35,.800,15,51,31,10,8,11,26,,33,82,.402,7,24,.292,26,31,.839,12,41,13,5,7,15,28
22,22,2012-12-09,@,LAL,W,117,110,45,83,.542,6,18,.333,21,27,.778,16,40,26,9,7,9,22,,40,85,.471,15,28,.536,15,18,.833,17,39,29,5,7,14,21
23,23,2012-12-12,,SAS,W,99,96,41,84,.488,8,19,.421,9,15,.600,7,40,27,7,6,14,16,,37,87,.425,8,19,.421,14,18,.778,13,48,18,9,10,12,15
24,24,2012-12-14,@,PHO,L,84,99,33,82,.402,3,11,.273,15,21,.714,15,47,19,11,8,15,17,,38,83,.458,6,13,.462,17,22,.773,12,43,23,9,9,12,16
25,25,2012-12-15,,MEM,L,86,99,31,74,.419,5,17,.294,19,24,.792,7,35,20,7,4,15,20,,38,85,.447,4,11,.364,19,24,.792,18,48,16,9,4,12,16
26,26,2012-12-18,@,BRK,W,92,90,37,83,.446,5,20,.250,13,16,.813,18,48,23,5,8,15,24,,33,77,.429,7,17,.412,17,22,.773,12,38,16,8,3,13,19
27,27,2012-12-19,@,IND,L,84,104,32,86,.372,2,15,.133,18,25,.720,16,48,19,4,6,15,23,,41,80,.513,9,16,.563,13,18,.722,6,37,21,7,8,15,26
28,28,2012-12-22,@,MIA,L,89,105,30,73,.411,7,16,.438,22,26,.846,11,38,18,10,2,19,18,,38,73,.521,11,24,.458,18,22,.818,6,39,23,12,5,16,19
29,29,2012-12-23,@,ORL,W,97,93,36,83,.434,7,18,.389,18,25,.720,13,36,21,6,3,11,17,,38,76,.500,9,20,.450,8,15,.533,12,45,25,4,3,19,22
30,30,2012-12-26,,GSW,L,83,94,32,83,.386,4,17,.235,15,22,.682,9,44,17,5,2,14,17,,33,82,.402,9,18,.500,19,20,.950,9,43,19,10,6,10,18
31,31,2012-12-28,,LAC,L,114,116,34,71,.479,9,15,.600,37,40,.925,9,36,20,7,7,17,32,,38,77,.494,7,23,.304,33,41,.805,11,35,20,11,0,15,29
32,32,2012-12-30,@,LAC,L,96,107,33,80,.413,5,13,.385,25,34,.735,10,38,29,9,6,16,24,,39,78,.500,8,18,.444,21,29,.724,9,41,25,10,10,12,26
33,33,2013-01-02,,MIN,W,106,84,43,87,.494,4,12,.333,16,19,.842,15,49,25,7,12,12,26,,29,84,.345,2,17,.118,24,30,.800,16,41,17,6,12,11,18
34,34,2013-01-04,@,PHO,W,87,80,40,89,.449,1,9,.111,6,9,.667,9,38,27,11,3,10,16,,34,75,.453,4,15,.267,8,11,.727,7,40,23,5,10,20,18
35,35,2013-01-05,@,DEN,L,91,110,28,78,.359,9,25,.360,26,35,.743,14,41,20,16,6,19,28,,39,76,.513,4,11,.364,28,39,.718,13,48,20,7,7,19,22
36,36,2013-01-07,,DAL,W,100,94,31,78,.397,10,19,.526,28,36,.778,10,47,20,7,8,10,22,,35,81,.432,6,19,.316,18,20,.900,6,46,20,5,5,10,26
37,37,2013-01-09,@,CHA,W,112,102,44,82,.537,10,22,.455,14,21,.667,10,41,30,8,11,16,22,,42,88,.477,4,8,.500,14,22,.636,13,39,26,7,7,15,20
38,38,2013-01-11,@,ATL,L,95,103,36,76,.474,8,20,.400,15,19,.789,7,35,29,9,4,16,22,,40,72,.556,9,19,.474,14,23,.609,4,33,24,10,5,13,18
39,39,2013-01-12,@,DET,W,90,87,36,71,.507,5,10,.500,13,18,.722,9,32,21,12,3,16,22,,34,65,.523,6,16,.375,13,21,.619,7,32,21,9,6,17,22
40,40,2013-01-14,,MIA,W,104,97,36,76,.474,8,18,.444,24,28,.857,13,40,25,9,2,14,20,,39,72,.542,9,23,.391,10,16,.625,5,23,25,8,4,14,24
41,41,2013-01-19,,CLE,W,109,98,45,90,.500,6,16,.375,13,17,.765,15,46,30,7,5,8,24,,34,83,.410,6,21,.286,24,30,.800,12,40,20,3,6,9,18
42,42,2013-01-23,,WAS,W,92,88,38,85,.447,3,12,.250,13,19,.684,9,51,24,8,7,14,18,,31,86,.360,7,18,.389,19,26,.731,12,51,20,9,7,15,19
43,43,2013-01-25,@,LAL,L,84,102,34,81,.420,3,14,.214,13,16,.813,9,30,16,14,4,10,14,,43,80,.538,9,21,.429,7,13,.538,12,45,26,7,3,18,14
44,44,2013-01-26,,IND,W,114,110,44,83,.530,3,10,.300,23,26,.885,9,28,28,17,6,14,18,,44,82,.537,7,21,.333,15,18,.833,17,42,21,9,5,21,24
45,45,2013-01-28,,HOU,L,80,125,32,81,.395,5,18,.278,11,19,.579,14,39,19,2,9,15,19,,47,89,.528,16,34,.471,15,18,.833,10,44,27,12,4,5,18
46,46,2013-01-30,,NOH,W,104,99,34,68,.500,4,12,.333,32,46,.696,7,40,24,6,5,13,24,,37,78,.474,8,22,.364,17,28,.607,10,43,22,5,7,12,32
47,47,2013-02-01,,POR,W,86,77,35,81,.432,4,15,.267,12,17,.706,9,47,19,7,7,13,21,,29,79,.367,7,20,.350,12,16,.750,12,40,15,6,8,15,22
48,48,2013-02-02,@,POR,L,99,105,39,90,.433,8,19,.421,13,16,.813,10,37,24,9,2,4,22,,38,75,.507,10,18,.556,19,28,.679,10,49,25,2,6,16,17
49,49,2013-02-04,,SAC,W,98,91,38,72,.528,7,12,.583,15,18,.833,5,41,25,8,8,20,19,,35,87,.402,3,20,.150,18,25,.720,15,39,13,11,4,13,21
50,50,2013-02-06,,MIL,W,100,86,39,81,.481,5,10,.500,17,26,.654,17,50,23,9,12,19,23,,29,82,.354,6,19,.316,22,29,.759,9,37,15,12,9,16,21
51,51,2013-02-08,,CHI,L,89,93,37,78,.474,4,16,.250,11,17,.647,13,37,21,4,10,12,22,,36,79,.456,5,12,.417,16,18,.889,15,41,25,6,2,9,16
52,52,2013-02-09,@,SAC,L,109,120,40,82,.488,4,15,.267,25,26,.962,11,39,23,8,7,18,27,,44,85,.518,8,19,.421,24,35,.686,16,44,27,11,6,16,24
53,53,2013-02-12,,OKC,W,109,94,42,87,.483,7,19,.368,18,22,.818,16,38,25,14,3,17,21,,38,68,.559,5,15,.333,13,23,.565,7,26,15,11,13,20,16
54,54,2013-02-13,@,MIN,W,97,93,38,87,.437,2,11,.182,19,25,.760,13,53,20,7,9,14,22,,29,85,.341,5,22,.227,30,38,.789,14,49,18,8,3,10,19
55,55,2013-02-19,,GSW,W,115,101,39,78,.500,10,21,.476,27,33,.818,8,35,23,8,8,11,23,,39,83,.470,5,17,.294,18,24,.750,13,42,17,5,3,13,22
56,56,2013-02-23,@,LAC,L,94,107,35,84,.417,1,15,.067,23,28,.821,12,39,25,8,6,16,21,,40,78,.513,8,20,.400,19,24,.792,10,46,22,9,2,20,24
57,57,2013-02-25,,BOS,L,107,110,39,88,.443,8,17,.471,21,24,.875,15,44,23,6,6,13,19,,41,86,.477,10,27,.370,18,20,.900,8,37,19,8,5,12,24
58,58,2013-02-27,,ATL,L,91,102,37,83,.446,4,15,.267,13,23,.565,15,47,17,5,5,13,23,,38,78,.487,5,17,.294,21,26,.808,8,38,23,8,5,9,20
59,59,2013-03-01,,CHA,W,98,68,38,78,.487,5,16,.313,17,23,.739,20,62,23,8,8,22,20,,28,81,.346,5,18,.278,7,12,.583,8,24,16,10,6,12,20
60,60,2013-03-04,@,MIL,L,108,109,40,99,.404,4,13,.308,24,31,.774,23,59,18,14,2,21,17,,45,95,.474,10,24,.417,9,13,.692,12,42,29,13,10,17,23
61,61,2013-03-06,@,CLE,L,101,104,38,87,.437,9,19,.474,16,19,.842,8,38,26,7,11,15,23,,37,90,.411,7,16,.438,23,29,.793,16,49,23,6,12,11,18
62,62,2013-03-08,@,CHI,L,88,89,37,81,.457,2,10,.200,12,18,.667,17,46,18,6,11,14,22,,30,81,.370,4,17,.235,25,30,.833,21,50,19,8,1,11,16
63,63,2013-03-09,@,NYK,L,84,113,30,78,.385,8,26,.308,16,21,.762,11,40,13,4,2,19,23,,38,75,.507,13,32,.406,24,30,.800,8,39,21,11,3,12,19
64,64,2013-03-11,,DET,W,103,90,42,81,.519,6,16,.375,13,15,.867,11,47,26,5,9,11,14,,34,80,.425,7,20,.350,15,18,.833,6,30,14,5,5,7,15
