Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-30,,OKC,W,93,90,34,87,.391,7,30,.233,18,25,.720,14,33,17,10,4,11,27,,28,65,.431,6,21,.286,28,34,.824,8,47,23,5,2,22,27
2,2,2014-10-31,@,LAL,W,118,111,34,71,.479,12,33,.364,38,44,.864,6,36,25,6,2,14,26,,42,82,.512,7,20,.350,20,28,.714,9,40,24,5,2,14,35
3,3,2014-11-02,,SAC,L,92,98,33,88,.375,9,31,.290,17,21,.810,11,35,23,10,7,8,25,,34,68,.500,3,10,.300,27,33,.818,9,46,21,4,11,19,22
4,4,2014-11-03,,UTA,W,107,101,41,81,.506,10,23,.435,15,17,.882,5,35,28,6,6,10,17,,36,77,.468,10,27,.370,19,24,.792,9,43,24,4,2,17,20
5,5,2014-11-05,@,GSW,L,104,121,38,82,.463,7,19,.368,21,27,.778,5,30,26,12,2,14,14,,43,74,.581,15,25,.600,20,20,1.000,4,39,29,7,3,23,22
6,6,2014-11-08,,POR,W,106,102,40,81,.494,5,12,.417,21,30,.700,8,37,17,8,4,7,19,,36,80,.450,10,25,.400,20,25,.800,9,43,25,2,3,16,26
7,7,2014-11-10,,SAS,L,85,89,33,74,.446,5,22,.227,14,17,.824,8,44,26,6,8,15,20,,33,83,.398,2,19,.105,21,27,.778,10,39,20,11,4,8,17
8,8,2014-11-15,,PHO,W,120,107,36,68,.529,14,29,.483,34,43,.791,4,47,24,5,12,20,26,,38,99,.384,11,30,.367,20,23,.870,16,43,26,9,3,10,30
9,9,2014-11-17,,CHI,L,89,105,36,81,.444,7,23,.304,10,22,.455,9,40,20,2,5,12,21,,39,80,.488,10,26,.385,17,25,.680,9,45,28,7,2,8,24
10,10,2014-11-19,@,ORL,W,114,90,45,84,.536,12,21,.571,12,16,.750,2,39,24,8,9,7,19,,34,86,.395,8,24,.333,14,18,.778,11,48,21,5,1,13,17
11,11,2014-11-20,@,MIA,W,110,93,43,77,.558,13,31,.419,11,17,.647,4,35,31,6,0,13,21,,30,67,.448,6,26,.231,27,31,.871,6,30,11,10,3,12,15
12,12,2014-11-23,@,MEM,L,91,107,32,77,.416,7,25,.280,20,28,.714,5,32,14,10,1,10,27,,42,85,.494,7,21,.333,16,23,.696,12,52,20,3,3,17,21
13,13,2014-11-24,@,CHO,W,113,92,45,88,.511,15,32,.469,8,10,.800,8,43,28,2,2,8,24,,31,75,.413,2,20,.100,28,35,.800,5,33,21,6,4,5,17
14,14,2014-11-26,@,DET,W,104,98,37,78,.474,12,28,.429,18,19,.947,9,39,21,9,3,15,19,,35,78,.449,10,27,.370,18,24,.750,12,38,18,8,4,15,17
15,15,2014-11-28,@,HOU,W,102,85,38,81,.469,9,25,.360,17,22,.773,8,45,23,8,4,10,18,,32,82,.390,10,37,.270,11,15,.733,8,40,17,7,6,14,27
16,16,2014-11-29,@,UTA,W,112,96,45,80,.563,11,28,.393,11,15,.733,9,37,21,6,5,11,25,,34,75,.453,7,21,.333,21,33,.636,12,37,19,6,2,13,15
17,17,2014-12-01,,MIN,W,127,101,41,80,.513,15,34,.441,30,36,.833,9,50,33,5,7,14,26,,35,82,.427,2,12,.167,29,40,.725,6,32,26,9,3,10,27
18,18,2014-12-03,,ORL,W,114,86,42,78,.538,12,31,.387,18,25,.720,6,44,32,11,6,17,17,,33,79,.418,7,20,.350,13,25,.520,6,34,21,11,2,16,24
19,19,2014-12-06,,NOP,W,120,100,43,78,.551,17,32,.531,17,24,.708,6,38,34,7,6,7,20,,38,80,.475,8,23,.348,16,25,.640,12,45,26,4,2,11,18
20,20,2014-12-08,,PHO,W,121,120,44,96,.458,9,31,.290,24,30,.800,10,45,27,7,5,11,22,,44,91,.484,16,37,.432,16,20,.800,7,43,32,9,3,16,28
21,21,2014-12-10,@,IND,W,103,96,42,88,.477,7,24,.292,12,14,.857,10,50,25,7,7,12,17,,35,89,.393,9,27,.333,17,22,.773,12,43,27,6,1,11,18
22,22,2014-12-12,@,WAS,L,96,104,32,75,.427,6,20,.300,26,31,.839,12,37,14,7,2,18,20,,39,80,.488,9,16,.563,17,21,.810,9,37,28,10,6,14,25
23,23,2014-12-13,@,MIL,L,106,111,39,91,.429,14,29,.483,14,19,.737,10,35,24,8,3,12,24,,43,76,.566,7,11,.636,18,24,.750,6,39,25,3,4,15,19
24,24,2014-12-15,,DET,W,113,91,43,80,.538,12,24,.500,15,20,.750,12,41,35,9,3,14,21,,35,83,.422,8,27,.296,13,22,.591,17,41,23,10,3,17,19
25,25,2014-12-17,,IND,W,102,100,34,78,.436,6,18,.333,28,45,.622,14,51,20,7,4,12,15,,40,90,.444,4,19,.211,16,23,.696,14,43,27,6,4,12,30
26,26,2014-12-19,@,DEN,L,106,109,39,85,.459,3,18,.167,25,33,.758,13,39,21,14,4,11,22,,38,80,.475,11,29,.379,22,30,.733,9,40,30,6,1,21,24
27,27,2014-12-20,,MIL,W,106,102,37,81,.457,12,26,.462,20,27,.741,11,41,29,10,4,12,18,,43,81,.531,8,24,.333,8,15,.533,10,46,29,6,1,18,26
28,28,2014-12-22,@,SAS,L,118,125,43,86,.500,10,24,.417,22,29,.759,11,36,23,10,5,10,22,,49,77,.636,13,23,.565,14,22,.636,2,33,37,6,2,11,19
29,29,2014-12-23,@,ATL,L,104,107,37,92,.402,11,29,.379,19,28,.679,16,51,26,10,5,10,23,,34,76,.447,12,23,.522,27,35,.771,9,43,28,6,3,14,21
30,30,2014-12-25,,GSW,W,100,86,34,87,.391,9,32,.281,23,31,.742,11,50,18,10,4,13,20,,34,80,.425,6,28,.214,12,22,.545,8,44,24,11,4,16,21
31,31,2014-12-27,,TOR,L,98,110,37,81,.457,12,25,.480,12,15,.800,9,43,26,4,7,14,19,,41,86,.477,13,34,.382,15,19,.789,12,43,25,7,1,9,17
32,32,2014-12-29,,UTA,W,101,97,37,81,.457,10,23,.435,17,22,.773,7,41,24,7,12,14,16,,38,92,.413,8,19,.421,13,22,.591,18,52,26,7,3,13,22
33,33,2014-12-31,,NYK,W,99,78,36,82,.439,15,34,.441,12,20,.600,5,50,28,6,3,10,13,,32,84,.381,4,17,.235,10,15,.667,7,40,24,6,2,7,19
34,34,2015-01-03,,PHI,W,127,91,46,85,.541,15,37,.405,20,26,.769,9,43,33,13,3,8,19,,32,79,.405,9,25,.360,18,26,.692,15,45,17,7,1,21,19
35,35,2015-01-05,,ATL,L,98,107,33,74,.446,7,25,.280,25,33,.758,8,45,23,5,5,21,25,,36,81,.444,13,27,.481,22,33,.667,7,41,25,13,2,12,23
36,36,2015-01-07,,LAL,W,114,89,40,85,.471,12,33,.364,22,30,.733,8,42,29,9,5,6,16,,37,85,.435,5,20,.250,10,17,.588,9,46,21,3,1,12,20
37,37,2015-01-10,,DAL,W,120,100,46,88,.523,13,31,.419,15,21,.714,9,47,31,8,5,10,17,,38,86,.442,12,30,.400,12,17,.706,8,40,29,4,2,11,18
38,38,2015-01-11,,MIA,L,90,104,34,75,.453,9,26,.346,13,18,.722,6,27,17,4,2,13,24,,39,81,.481,6,21,.286,20,24,.833,15,46,28,8,5,12,20
39,39,2015-01-14,@,POR,W,100,94,37,88,.420,8,23,.348,18,19,.947,7,44,20,9,2,7,22,,35,87,.402,6,26,.231,18,20,.900,11,48,22,5,1,12,18
40,40,2015-01-16,,CLE,L,121,126,43,91,.473,10,29,.345,25,36,.694,17,43,26,9,1,13,21,,46,83,.554,10,23,.435,24,31,.774,12,44,23,9,3,19,30
41,41,2015-01-17,@,SAC,W,117,108,44,92,.478,9,28,.321,20,31,.645,11,34,24,7,6,5,22,,41,89,.461,5,18,.278,21,26,.808,22,54,18,3,2,17,25
42,42,2015-01-19,,BOS,W,102,93,39,82,.476,9,21,.429,15,19,.789,10,44,27,6,10,11,14,,33,84,.393,12,29,.414,15,21,.714,12,43,24,6,2,13,14
43,43,2015-01-22,,BRK,W,123,84,49,83,.590,11,25,.440,14,21,.667,9,48,41,8,9,14,17,,33,88,.375,4,21,.190,14,25,.560,15,40,17,11,3,12,14
44,44,2015-01-25,@,PHO,W,120,100,43,87,.494,10,23,.435,24,36,.667,14,50,28,7,5,11,20,,34,80,.425,10,29,.345,22,27,.815,5,31,23,5,8,11,25
45,45,2015-01-26,,DEN,W,102,98,38,80,.475,7,19,.368,19,22,.864,10,45,25,10,8,13,17,,40,83,.482,8,21,.381,10,15,.667,8,38,26,7,4,10,15
46,46,2015-01-28,@,UTA,W,94,89,34,76,.447,9,26,.346,17,25,.680,10,37,13,7,6,8,20,,35,81,.432,5,24,.208,14,20,.700,16,47,17,2,6,9,18
47,47,2015-01-30,@,NOP,L,103,108,42,92,.457,7,28,.250,12,17,.706,9,38,20,5,4,5,21,,36,86,.419,13,25,.520,23,26,.885,14,51,26,5,3,8,15
48,48,2015-01-31,@,SAS,W,105,85,40,91,.440,8,22,.364,17,18,.944,16,56,20,12,7,15,23,,28,75,.373,10,30,.333,19,28,.679,4,36,18,11,3,17,17
49,49,2015-02-02,@,BRK,L,100,102,42,89,.472,8,23,.348,8,25,.320,15,52,23,6,1,12,22,,41,83,.494,12,27,.444,8,18,.444,10,45,21,4,0,16,27
50,50,2015-02-05,@,CLE,L,94,105,38,91,.418,5,22,.227,13,20,.650,14,43,24,9,1,12,29,,31,72,.431,8,30,.267,35,44,.795,14,52,23,10,4,18,21
51,51,2015-02-06,@,TOR,L,107,123,38,78,.487,6,23,.261,25,31,.806,7,30,21,8,4,8,21,,40,75,.533,13,30,.433,30,37,.811,10,42,25,7,1,11,19
52,52,2015-02-08,@,OKC,L,108,131,42,90,.467,12,32,.375,12,17,.706,8,29,28,9,2,13,26,,46,88,.523,8,20,.400,31,38,.816,16,54,26,8,6,11,21
53,53,2015-02-09,@,DAL,W,115,98,41,92,.446,9,27,.333,24,29,.828,17,53,21,8,3,6,25,,33,81,.407,10,34,.294,22,30,.733,14,47,19,2,3,12,26
54,54,2015-02-11,,HOU,W,110,95,39,81,.481,4,22,.182,28,45,.622,12,49,25,13,3,15,24,,34,87,.391,9,45,.200,18,22,.818,14,41,26,6,6,17,33
55,55,2015-02-19,,SAS,W,119,115,42,77,.545,8,19,.421,27,52,.519,10,43,26,10,4,12,22,,43,84,.512,10,28,.357,19,23,.826,5,38,34,6,2,16,32
56,56,2015-02-21,,SAC,W,126,99,46,95,.484,14,35,.400,20,28,.714,11,54,31,9,11,11,29,,30,88,.341,4,16,.250,35,46,.761,14,55,18,4,7,17,17
57,57,2015-02-23,,MEM,L,87,90,35,79,.443,9,27,.333,8,12,.667,5,40,21,6,10,13,16,,33,81,.407,5,15,.333,19,26,.731,8,42,22,10,4,10,13
58,58,2015-02-25,@,HOU,L,105,110,40,91,.440,11,32,.344,14,19,.737,12,49,18,1,4,15,22,,36,88,.409,17,44,.386,21,30,.700,12,46,27,7,9,9,20
59,59,2015-02-27,@,MEM,W,97,79,36,78,.462,9,26,.346,16,28,.571,9,47,20,9,10,11,19,,33,87,.379,3,12,.250,10,15,.667,11,41,19,6,4,14,27
60,60,2015-03-01,@,CHI,W,96,86,38,87,.437,7,27,.259,13,24,.542,13,55,15,6,12,8,23,,27,87,.310,10,26,.385,22,30,.733,17,51,18,2,1,11,17
61,61,2015-03-02,@,MIN,W,110,105,44,92,.478,12,33,.364,10,19,.526,9,43,24,7,3,11,26,,36,82,.439,4,15,.267,29,35,.829,8,47,25,6,4,11,22
