Rk,G,Date,,Opp,W/L,Tm,Opp,TeamFG,TeamFGA,TeamFG%,Team3P,Team3PA,Team3P%,TeamFT,TeamFTA,TeamFT%,TeamORB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,,OppoFG,OppoFGA,OppoFG%,Oppo3P,Oppo3PA,Oppo3P%,OppoFT,OppoFTA,OppoFT%,OppoORB,OppoTRB,OppoAST,OppoSTL,OppoBLK,OppoTOV,OppoPF
1,1,2014-10-29,,LAL,W,119,99,45,82,.549,16,32,.500,13,18,.722,9,40,23,5,3,14,25,,37,86,.430,4,13,.308,21,25,.840,12,38,20,9,3,13,18
2,2,2014-10-31,,SAS,W,94,89,35,87,.402,2,18,.111,22,26,.846,12,50,15,2,5,7,21,,32,78,.410,8,25,.320,17,23,.739,5,45,20,3,3,12,25
3,3,2014-11-01,@,UTA,L,91,118,36,87,.414,7,31,.226,12,15,.800,6,34,17,8,7,11,22,,42,88,.477,7,26,.269,27,33,.818,13,52,19,10,6,13,15
4,4,2014-11-04,@,LAL,W,112,106,41,91,.451,6,18,.333,24,31,.774,13,52,28,6,7,13,29,,35,88,.398,6,16,.375,30,41,.732,18,49,16,7,8,12,25
5,5,2014-11-05,,MEM,L,91,102,32,69,.464,8,21,.381,19,21,.905,5,35,13,11,4,18,20,,40,80,.500,9,17,.529,13,17,.765,8,37,25,10,1,16,21
6,6,2014-11-07,,SAC,L,112,114,42,98,.429,10,31,.323,18,25,.720,9,42,19,7,7,12,33,,39,91,.429,3,16,.188,33,39,.846,13,60,16,6,4,15,27
7,7,2014-11-09,,GSW,W,107,95,34,79,.430,12,30,.400,27,33,.818,9,39,17,9,2,21,19,,33,69,.478,11,24,.458,18,21,.857,3,36,16,9,7,26,26
8,8,2014-11-12,,BRK,W,112,104,39,81,.481,8,24,.333,26,29,.897,12,44,20,10,2,20,22,,35,74,.473,9,21,.429,25,32,.781,8,37,17,9,4,19,25
9,9,2014-11-14,,CHO,L,95,103,37,86,.430,8,29,.276,13,14,.929,11,45,16,3,6,11,23,,39,91,.429,7,16,.438,18,19,.947,14,46,21,5,3,7,15
10,10,2014-11-15,@,LAC,L,107,120,38,99,.384,11,30,.367,20,23,.870,16,43,26,9,3,10,30,,36,68,.529,14,29,.483,34,43,.791,4,47,24,5,12,20,26
11,11,2014-11-17,@,BOS,W,118,114,48,93,.516,9,21,.429,13,16,.813,8,40,30,11,2,18,23,,45,87,.517,4,10,.400,20,31,.645,11,44,28,10,4,18,19
12,12,2014-11-19,@,DET,W,88,86,37,75,.493,4,15,.267,10,13,.769,5,41,21,10,4,17,22,,33,87,.379,7,25,.280,13,19,.684,15,43,21,9,1,14,16
13,13,2014-11-21,@,PHI,W,122,96,44,86,.512,13,31,.419,21,23,.913,11,46,24,11,0,13,25,,36,78,.462,4,23,.174,20,33,.606,10,39,18,10,1,17,23
14,14,2014-11-22,@,IND,W,106,83,38,85,.447,12,31,.387,18,20,.900,13,51,17,10,4,12,19,,31,84,.369,7,23,.304,14,20,.700,15,47,18,9,5,14,20
15,15,2014-11-24,@,TOR,L,100,104,39,84,.464,14,33,.424,8,11,.727,11,42,22,6,3,20,26,,37,82,.451,4,17,.235,26,32,.813,8,37,21,9,3,12,20
16,16,2014-11-26,,DEN,W,120,112,45,88,.511,13,25,.520,17,21,.810,13,41,27,9,8,16,22,,39,90,.433,8,25,.320,26,34,.765,20,47,19,10,4,17,22
